receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2023-24/001963,INV/2023-24/002318,3000,06-11-2023,CASH,
RCP/2023-24/001965,INV/2023-24/002321,3000,31-01-2024,UPI,
RCP/2023-24/001966,INV/2023-24/002322,3000,19-03-2024,BANK_TRANSFER,
RCP/2023-24/001977,INV/2023-24/002333,3000,08-08-2023,UPI,
RCP/2023-24/001982,INV/2023-24/002338,3000,08-01-2024,UPI,
RCP/2023-24/001994,INV/2023-24/002352,3000,16-09-2023,ONLINE,
RCP/2023-24/001995,INV/2023-24/002353,3000,20-10-2023,CHEQUE,
RCP/2023-24/001999,INV/2023-24/002358,3000,06-03-2024,ONLINE,
RCP/2023-24/002002,INV/2023-24/002361,500,23-04-2023,CHEQUE,
RCP/2023-24/002006,INV/2023-24/002369,3000,15-08-2023,BANK_TRANSFER,
RCP/2023-24/002019,INV/2023-24/002383,3000,14-04-2023,BANK_TRANSFER,
RCP/2023-24/002020,INV/2023-24/002384,3000,16-05-2023,CASH,
RCP/2023-24/002036,INV/2023-24/002403,3000,17-06-2023,CASH,
RCP/2023-24/002044,INV/2023-24/002414,1000,24-04-2023,BANK_TRANSFER,
RCP/2023-24/002045,INV/2023-24/002415,500,22-04-2023,CASH,
RCP/2023-24/002053,INV/2023-24/002423,3000,13-08-2023,UPI,
RCP/2023-24/002054,INV/2023-24/002424,3000,03-09-2023,CASH,
RCP/2023-24/002061,INV/2023-24/002434,1000,16-04-2023,UPI,
RCP/2023-24/002064,INV/2023-24/002437,3000,25-04-2023,CASH,
RCP/2023-24/002066,INV/2023-24/002439,3000,25-06-2023,UPI,
RCP/2023-24/002067,INV/2023-24/002440,3000,17-07-2023,CASH,
RCP/2023-24/002080,INV/2023-24/002455,3000,18-04-2023,UPI,
RCP/2023-24/002083,INV/2023-24/002458,3000,12-07-2023,UPI,
RCP/2023-24/002086,INV/2023-24/002461,3000,21-10-2023,UPI,
RCP/2023-24/002117,INV/2023-24/002494,3000,14-07-2023,UPI,
RCP/2023-24/002127,INV/2023-24/002504,1000,20-04-2023,UPI,
RCP/2023-24/002132,INV/2023-24/002510,3000,25-05-2023,ONLINE,
RCP/2023-24/002135,INV/2023-24/002513,3000,08-08-2023,UPI,
RCP/2023-24/002145,INV/2023-24/002523,500,13-04-2023,CASH,
RCP/2023-24/002148,INV/2023-24/002527,3000,14-04-2023,CHEQUE,
RCP/2023-24/002156,INV/2023-24/002536,3000,18-01-2024,UPI,
RCP/2023-24/002159,INV/2023-24/002539,6000,17-04-2023,UPI,
RCP/2023-24/002162,INV/2023-24/002542,1000,21-04-2023,CASH,
RCP/2023-24/002166,INV/2023-24/002546,3000,07-05-2023,CHEQUE,
RCP/2023-24/002170,INV/2023-24/002551,3000,23-10-2023,CASH,
RCP/2023-24/002173,INV/2023-24/002554,3000,17-01-2024,UPI,
RCP/2023-24/002175,INV/2023-24/002557,6000,25-04-2023,ONLINE,
RCP/2023-24/002180,INV/2023-24/002563,3000,24-04-2023,ONLINE,
RCP/2023-24/002189,INV/2023-24/002576,1000,13-04-2023,BANK_TRANSFER,
RCP/2023-24/002190,INV/2023-24/002577,500,16-04-2023,ONLINE,
RCP/2023-24/002197,INV/2023-24/002585,3000,14-08-2023,CASH,
RCP/2023-24/002200,INV/2023-24/002588,3000,08-11-2023,CASH,
RCP/2023-24/002208,INV/2023-24/002597,375,22-04-2023,CASH,
RCP/2023-24/002210,INV/2023-24/002599,3000,12-04-2023,CASH,
RCP/2023-24/002213,INV/2023-24/002602,3000,09-07-2023,UPI,
RCP/2023-24/002214,INV/2023-24/002603,3000,23-08-2023,BANK_TRANSFER,
RCP/2023-24/002216,INV/2023-24/002605,3000,13-10-2023,BANK_TRANSFER,
RCP/2023-24/002218,INV/2023-24/002607,3000,05-12-2023,CASH,
RCP/2023-24/002219,INV/2023-24/002608,3000,08-01-2024,BANK_TRANSFER,
RCP/2023-24/002220,INV/2023-24/002609,3000,01-02-2024,CASH,
RCP/2023-24/002221,INV/2023-24/002610,3000,08-03-2024,BANK_TRANSFER,
RCP/2023-24/002222,INV/2023-24/002611,6000,26-04-2023,UPI,
RCP/2023-24/002227,INV/2023-24/002616,375,16-10-2023,UPI,
RCP/2023-24/002232,INV/2023-24/002621,3000,04-08-2023,CASH,
RCP/2023-24/002235,INV/2023-24/002625,3000,12-12-2023,UPI,
RCP/2023-24/002239,INV/2023-24/002629,6000,16-04-2023,CASH,
RCP/2023-24/002240,INV/2023-24/002630,1000,22-04-2023,CASH,
RCP/2023-24/002243,INV/2023-24/002634,375,12-10-2023,UPI,
RCP/2023-24/002252,INV/2023-24/002644,3000,14-01-2024,CASH,
RCP/2023-24/002256,INV/2023-24/002648,1000,16-04-2023,CHEQUE,
RCP/2023-24/002259,INV/2023-24/002651,375,16-04-2023,UPI,
RCP/2023-24/002263,INV/2023-24/002655,3000,19-06-2023,UPI,
RCP/2023-24/002264,INV/2023-24/002656,3000,10-07-2023,CHEQUE,
RCP/2023-24/002265,INV/2023-24/002657,3000,11-08-2023,CHEQUE,
RCP/2023-24/002270,INV/2023-24/002662,3000,21-01-2024,ONLINE,
RCP/2023-24/002279,INV/2023-24/002673,3000,20-06-2023,UPI,
RCP/2023-24/002280,INV/2023-24/002675,3000,04-08-2023,UPI,
RCP/2023-24/002291,INV/2023-24/002689,3000,06-04-2023,ONLINE,
RCP/2023-24/002305,INV/2023-24/002703,500,13-04-2023,UPI,
RCP/2023-24/002315,INV/2023-24/002713,3000,21-10-2023,UPI,
RCP/2023-24/002316,INV/2023-24/002714,3000,12-11-2023,CASH,
RCP/2023-24/002317,INV/2023-24/002715,3000,22-12-2023,UPI,
RCP/2023-24/002319,INV/2023-24/002717,3000,01-02-2024,CASH,
RCP/2023-24/002340,INV/2023-24/002739,500,17-04-2023,UPI,
RCP/2023-24/002341,INV/2023-24/002740,1000,21-04-2023,BANK_TRANSFER,
RCP/2023-24/002344,INV/2023-24/002745,3000,25-06-2023,BANK_TRANSFER,
RCP/2023-24/002350,INV/2023-24/002753,3000,09-02-2024,ONLINE,
RCP/2023-24/002356,INV/2023-24/002761,3000,15-04-2023,UPI,
RCP/2023-24/002359,INV/2023-24/002765,3000,23-08-2023,CASH,
RCP/2023-24/002360,INV/2023-24/002766,3000,08-09-2023,CASH,
RCP/2023-24/002361,INV/2023-24/002767,3000,10-10-2023,UPI,
RCP/2023-24/002364,INV/2023-24/002771,3000,19-02-2024,CASH,
RCP/2023-24/002365,INV/2023-24/002772,3000,13-03-2024,CASH,
RCP/2023-24/002370,INV/2023-24/002777,375,17-04-2023,UPI,
RCP/2023-24/002373,INV/2023-24/002780,3000,24-05-2023,BANK_TRANSFER,
RCP/2023-24/002375,INV/2023-24/002783,3000,07-08-2023,ONLINE,
RCP/2023-24/002377,INV/2023-24/002785,3000,04-10-2023,UPI,
RCP/2023-24/002380,INV/2023-24/002788,3000,09-01-2024,UPI,
RCP/2023-24/002382,INV/2023-24/002790,3000,10-03-2024,UPI,
RCP/2023-24/002384,INV/2023-24/002792,1000,26-04-2023,BANK_TRANSFER,
RCP/2023-24/002386,INV/2023-24/002794,1000,22-04-2023,UPI,
RCP/2023-24/002390,INV/2023-24/002798,3000,12-05-2023,UPI,
RCP/2023-24/002400,INV/2023-24/002809,6000,16-04-2023,ONLINE,
RCP/2023-24/002402,INV/2023-24/002811,500,13-04-2023,CASH,
RCP/2023-24/002404,INV/2023-24/002813,375,16-04-2023,CASH,
RCP/2023-24/002408,INV/2023-24/002817,3000,14-06-2023,CASH,
RCP/2023-24/002415,INV/2023-24/002824,3000,18-01-2024,ONLINE,
RCP/2023-24/002417,INV/2023-24/002826,3000,18-03-2024,UPI,
RCP/2023-24/002423,INV/2023-24/002832,375,17-10-2023,CASH,
RCP/2023-24/002426,INV/2023-24/002836,3000,21-07-2023,BANK_TRANSFER,
RCP/2023-24/002428,INV/2023-24/002838,3000,21-09-2023,UPI,
RCP/2023-24/002444,INV/2023-24/002860,3000,19-01-2024,UPI,
RCP/2023-24/002445,INV/2023-24/002861,3000,03-02-2024,UPI,
RCP/2023-24/002447,INV/2023-24/002863,6000,19-04-2023,ONLINE,
RCP/2023-24/002448,INV/2023-24/002864,1000,16-04-2023,CHEQUE,
RCP/2023-24/002452,INV/2023-24/002868,375,22-10-2023,CHEQUE,
RCP/2023-24/002461,INV/2023-24/002877,3000,05-12-2023,CHEQUE,
RCP/2023-24/002475,INV/2023-24/002893,3000,08-10-2023,UPI,
RCP/2023-24/002481,INV/2023-24/002901,500,19-04-2023,CASH,
RCP/2023-24/002486,INV/2023-24/002908,3000,11-07-2023,UPI,
RCP/2023-24/002496,INV/2023-24/002920,1000,22-04-2023,BANK_TRANSFER,
RCP/2023-24/002503,INV/2023-24/002927,3000,11-08-2023,CHEQUE,
RCP/2023-24/002513,INV/2023-24/002940,375,13-10-2023,CASH,
RCP/2023-24/002522,INV/2023-24/002950,3000,03-01-2024,UPI,
RCP/2023-24/002531,INV/2023-24/002961,3000,13-06-2023,UPI,
RCP/2023-24/002534,INV/2023-24/002966,3000,08-11-2023,CASH,
RCP/2023-24/002539,INV/2023-24/002971,6000,13-04-2023,CASH,
RCP/2023-24/002547,INV/2023-24/002980,3000,18-07-2023,ONLINE,
RCP/2023-24/002549,INV/2023-24/002982,3000,13-09-2023,CASH,
RCP/2023-24/002557,INV/2023-24/002991,500,20-04-2023,CASH,
RCP/2023-24/002563,INV/2023-24/002997,3000,13-06-2023,UPI,
RCP/2023-24/002565,INV/2023-24/002999,3000,13-08-2023,CHEQUE,
RCP/2023-24/002574,INV/2023-24/003009,500,15-04-2023,UPI,
RCP/2023-24/002576,INV/2023-24/003011,375,21-04-2023,CASH,
RCP/2023-24/002583,INV/2023-24/003020,3000,21-11-2023,CHEQUE,
RCP/2023-24/002592,INV/2023-24/003032,3000,08-05-2023,UPI,
RCP/2023-24/002600,INV/2023-24/003042,3000,09-03-2024,UPI,
RCP/2023-24/002604,INV/2023-24/003046,1000,13-04-2023,UPI,
RCP/2023-24/002611,INV/2023-24/003053,3000,06-08-2023,CASH,
RCP/2023-24/002630,INV/2023-24/003082,1000,16-04-2023,UPI,
RCP/2023-24/002632,INV/2023-24/003084,375,16-10-2023,ONLINE,
RCP/2023-24/002634,INV/2023-24/003087,3000,17-06-2023,UPI,
RCP/2023-24/002637,INV/2023-24/003090,3000,07-09-2023,BANK_TRANSFER,
RCP/2023-24/002639,INV/2023-24/003092,3000,06-11-2023,BANK_TRANSFER,
RCP/2023-24/002642,INV/2023-24/003096,3000,17-03-2024,UPI,
RCP/2023-24/002651,INV/2023-24/003107,3000,06-08-2023,UPI,
RCP/2023-24/002652,INV/2023-24/003108,3000,13-09-2023,UPI,
RCP/2023-24/002656,INV/2023-24/003112,3000,03-01-2024,CASH,
RCP/2023-24/002661,INV/2023-24/003120,375,10-10-2023,UPI,
RCP/2023-24/002667,INV/2023-24/003128,3000,09-11-2023,CASH,
RCP/2023-24/002672,INV/2023-24/003135,500,24-04-2023,BANK_TRANSFER,
RCP/2023-24/002686,INV/2023-24/003152,1000,18-04-2023,CHEQUE,
RCP/2023-24/002692,INV/2023-24/003158,3000,11-05-2023,CASH,
RCP/2023-24/002695,INV/2023-24/003161,3000,23-08-2023,UPI,
RCP/2023-24/002703,INV/2023-24/003170,1000,26-04-2023,BANK_TRANSFER,
RCP/2023-24/002707,INV/2023-24/003175,3000,11-04-2023,CASH,
RCP/2023-24/002715,INV/2023-24/003184,3000,03-01-2024,CHEQUE,
RCP/2023-24/002719,INV/2023-24/003189,500,20-04-2023,BANK_TRANSFER,
RCP/2023-24/002723,INV/2023-24/003194,3000,25-05-2023,ONLINE,
RCP/2023-24/002725,INV/2023-24/003197,3000,24-08-2023,UPI,
RCP/2023-24/002728,INV/2023-24/003200,3000,09-11-2023,UPI,
RCP/2023-24/002742,INV/2023-24/003215,3000,13-08-2023,UPI,
RCP/2023-24/002746,INV/2023-24/003219,3000,06-12-2023,CASH,
RCP/2023-24/002747,INV/2023-24/003220,3000,06-01-2024,CASH,
RCP/2023-24/002754,INV/2023-24/003227,375,16-04-2023,UPI,
RCP/2023-24/002757,INV/2023-24/003233,3000,16-08-2023,CASH,
RCP/2023-24/002760,INV/2023-24/003236,3000,07-11-2023,CASH,
RCP/2023-24/002762,INV/2023-24/003239,3000,09-02-2024,UPI,
RCP/2023-24/002767,INV/2023-24/003244,1000,18-04-2023,ONLINE,
RCP/2023-24/002768,INV/2023-24/003245,375,24-04-2023,UPI,
RCP/2023-24/002783,INV/2023-24/003262,1000,26-04-2023,ONLINE,
RCP/2023-24/002784,INV/2023-24/003263,375,23-04-2023,CHEQUE,
RCP/2023-24/002790,INV/2023-24/003269,3000,10-08-2023,CASH,
RCP/2023-24/002799,INV/2023-24/003279,500,15-04-2023,UPI,
RCP/2023-24/002801,INV/2023-24/003281,375,19-04-2023,ONLINE,
RCP/2023-24/002810,INV/2023-24/003290,3000,18-11-2023,UPI,
RCP/2023-24/002811,INV/2023-24/003291,3000,17-12-2023,UPI,
RCP/2023-24/002815,INV/2023-24/003295,6000,25-04-2023,UPI,
RCP/2023-24/002820,INV/2023-24/003301,3000,20-04-2023,UPI,
RCP/2023-24/002823,INV/2023-24/003304,3000,20-07-2023,UPI,
RCP/2023-24/002829,INV/2023-24/003312,3000,02-03-2024,BANK_TRANSFER,
RCP/2023-24/002838,INV/2023-24/003321,3000,16-06-2023,CASH,
RCP/2023-24/002841,INV/2023-24/003324,3000,03-09-2023,CHEQUE,
RCP/2023-24/002845,INV/2023-24/003328,3000,18-01-2024,CASH,
RCP/2023-24/002846,INV/2023-24/003329,3000,14-02-2024,CHEQUE,
RCP/2023-24/002852,INV/2023-24/003337,3000,13-04-2023,CHEQUE,
RCP/2023-24/002856,INV/2023-24/003342,3000,15-09-2023,BANK_TRANSFER,
RCP/2023-24/002859,INV/2023-24/003345,3000,05-12-2023,BANK_TRANSFER,
RCP/2023-24/002864,INV/2023-24/003350,1000,18-04-2023,BANK_TRANSFER,
RCP/2023-24/002868,INV/2023-24/003354,375,12-10-2023,UPI,
RCP/2023-24/002869,INV/2023-24/003355,3000,26-04-2023,UPI,
RCP/2023-24/002876,INV/2023-24/003363,3000,05-12-2023,UPI,
RCP/2023-24/002877,INV/2023-24/003364,3000,06-01-2024,UPI,
RCP/2023-24/002881,INV/2023-24/003368,1000,13-04-2023,UPI,
RCP/2023-24/002883,INV/2023-24/003370,1000,16-04-2023,CASH,
RCP/2023-24/002885,INV/2023-24/003373,3000,26-04-2023,CHEQUE,
RCP/2023-24/002898,INV/2023-24/003387,500,22-04-2023,CASH,
RCP/2023-24/002906,INV/2023-24/003396,3000,21-09-2023,CASH,
RCP/2023-24/002908,INV/2023-24/003398,3000,06-11-2023,CASH,
RCP/2023-24/002909,INV/2023-24/003399,3000,09-12-2023,CASH,
RCP/2023-24/002913,INV/2023-24/003403,6000,19-04-2023,CASH,
RCP/2023-24/002914,INV/2023-24/003405,500,22-04-2023,UPI,
RCP/2023-24/002917,INV/2023-24/003408,375,18-10-2023,ONLINE,
RCP/2023-24/002919,INV/2023-24/003410,3000,09-05-2023,CASH,
RCP/2023-24/002921,INV/2023-24/003412,3000,13-07-2023,CASH,
RCP/2023-24/002927,INV/2023-24/003418,3000,05-01-2024,CASH,
RCP/2023-24/002930,INV/2023-24/003421,6000,21-04-2023,BANK_TRANSFER,
RCP/2023-24/002936,INV/2023-24/003427,3000,23-04-2023,UPI,
RCP/2023-24/002937,INV/2023-24/003428,3000,25-05-2023,ONLINE,
RCP/2023-24/002938,INV/2023-24/003429,3000,19-06-2023,BANK_TRANSFER,
RCP/2023-24/002944,INV/2023-24/003436,3000,13-01-2024,BANK_TRANSFER,
RCP/2023-24/002945,INV/2023-24/003437,3000,16-02-2024,CASH,
RCP/2023-24/002949,INV/2023-24/003441,500,22-04-2023,UPI,
RCP/2023-24/002955,INV/2023-24/003448,3000,10-07-2023,UPI,
RCP/2023-24/002958,INV/2023-24/003451,3000,08-10-2023,UPI,
RCP/2023-24/002963,INV/2023-24/003456,3000,19-03-2024,UPI,
RCP/2023-24/002967,INV/2023-24/003460,1000,22-04-2023,CASH,
RCP/2023-24/002978,INV/2023-24/003472,3000,01-01-2024,UPI,
RCP/2023-24/002980,INV/2023-24/003474,3000,15-03-2024,CHEQUE,
RCP/2023-24/002981,INV/2023-24/003475,6000,26-04-2023,CASH,
RCP/2023-24/002985,INV/2023-24/003481,3000,12-04-2023,BANK_TRANSFER,
RCP/2023-24/003001,INV/2023-24/003498,375,16-10-2023,BANK_TRANSFER,
RCP/2023-24/003008,INV/2023-24/003506,3000,10-11-2023,CASH,
RCP/2023-24/003021,INV/2023-24/003520,3000,25-07-2023,ONLINE,
RCP/2023-24/003023,INV/2023-24/003522,3000,17-09-2023,CASH,
RCP/2023-24/003026,INV/2023-24/003526,3000,03-01-2024,UPI,
RCP/2023-24/003028,INV/2023-24/003529,6000,20-04-2023,ONLINE,
RCP/2023-24/003031,INV/2023-24/003532,1000,23-04-2023,CHEQUE,
RCP/2023-24/003032,INV/2023-24/003533,375,13-04-2023,CASH,
RCP/2023-24/003035,INV/2023-24/003536,3000,13-05-2023,UPI,
RCP/2023-24/003037,INV/2023-24/003539,3000,24-08-2023,UPI,
RCP/2023-24/003043,INV/2023-24/003546,3000,17-03-2024,UPI,
RCP/2023-24/003051,INV/2023-24/003554,3000,26-05-2023,UPI,
RCP/2023-24/003055,INV/2023-24/003558,3000,05-09-2023,UPI,
RCP/2023-24/003060,INV/2023-24/003564,3000,06-03-2024,BANK_TRANSFER,
RCP/2023-24/003063,INV/2023-24/003568,1000,19-04-2023,BANK_TRANSFER,
RCP/2023-24/003065,INV/2023-24/003571,3000,20-04-2023,BANK_TRANSFER,
RCP/2023-24/003067,INV/2023-24/003574,3000,23-07-2023,CASH,
RCP/2023-24/003072,INV/2023-24/003581,3000,18-02-2024,UPI,
RCP/2023-24/003073,INV/2023-24/003582,3000,01-03-2024,ONLINE,
RCP/2023-24/003077,INV/2023-24/003587,375,21-04-2023,ONLINE,
RCP/2023-24/003081,INV/2023-24/003591,3000,18-06-2023,UPI,
RCP/2023-24/003084,INV/2023-24/003595,3000,23-10-2023,UPI,
RCP/2023-24/003085,INV/2023-24/003597,3000,03-12-2023,CASH,
RCP/2023-24/003089,INV/2023-24/003601,6000,20-04-2023,BANK_TRANSFER,
RCP/2023-24/003116,INV/2023-24/003632,3000,13-11-2023,CASH,
RCP/2023-24/003129,INV/2023-24/003649,3000,11-10-2023,CHEQUE,
RCP/2023-24/003139,INV/2023-24/003660,375,23-10-2023,CHEQUE,
RCP/2023-24/003141,INV/2023-24/003663,3000,21-06-2023,UPI,
RCP/2023-24/003142,INV/2023-24/003664,3000,18-07-2023,UPI,
RCP/2023-24/003143,INV/2023-24/003665,3000,16-08-2023,UPI,
RCP/2023-24/003153,INV/2023-24/003677,375,16-04-2023,CASH,
RCP/2023-24/003155,INV/2023-24/003679,3000,25-04-2023,CHEQUE,
RCP/2023-24/003159,INV/2023-24/003684,3000,12-09-2023,CASH,
RCP/2023-24/003164,INV/2023-24/003692,1000,13-04-2023,CASH,
RCP/2023-24/003166,INV/2023-24/003695,375,20-04-2023,CASH,
RCP/2023-24/003167,INV/2023-24/003696,375,18-10-2023,UPI,
RCP/2023-24/003168,INV/2023-24/003697,3000,18-04-2023,CASH,
RCP/2023-24/003171,INV/2023-24/003700,3000,06-07-2023,UPI,
RCP/2023-24/003173,INV/2023-24/003704,3000,05-11-2023,UPI,
RCP/2023-24/003176,INV/2023-24/003709,6000,26-04-2023,UPI,
RCP/2023-24/003178,INV/2023-24/003711,500,16-04-2023,UPI,
RCP/2023-24/003190,INV/2023-24/003725,3000,13-02-2024,CASH,
RCP/2023-24/003211,INV/2023-24/003748,1000,24-04-2023,CASH,
RCP/2023-24/003212,INV/2023-24/003749,375,14-04-2023,UPI,
RCP/2023-24/003223,INV/2023-24/003760,3000,13-01-2024,UPI,
RCP/2023-24/003228,INV/2023-24/003765,500,13-04-2023,CASH,
RCP/2023-24/003232,INV/2023-24/003769,3000,13-04-2023,UPI,
RCP/2023-24/003234,INV/2023-24/003771,3000,19-06-2023,CASH,
RCP/2023-24/003235,INV/2023-24/003773,3000,20-08-2023,ONLINE,
RCP/2023-24/003240,INV/2023-24/003779,3000,17-02-2024,CHEQUE,
RCP/2023-24/003253,INV/2023-24/003792,3000,11-09-2023,CASH,
RCP/2023-24/003257,INV/2023-24/003797,3000,19-02-2024,UPI,
RCP/2023-24/003258,INV/2023-24/003798,3000,19-03-2024,CASH,
RCP/2023-24/003260,INV/2023-24/003801,500,19-04-2023,CASH,
RCP/2023-24/003274,INV/2023-24/003818,1000,15-04-2023,UPI,
RCP/2023-24/003281,INV/2023-24/003825,3000,09-06-2023,CHEQUE,
RCP/2023-24/003291,INV/2023-24/003836,1000,17-04-2023,BANK_TRANSFER,
RCP/2023-24/003295,INV/2023-24/003840,375,21-10-2023,UPI,
RCP/2023-24/003306,INV/2023-24/003851,3000,16-02-2024,UPI,
RCP/2023-24/003307,INV/2023-24/003852,3000,05-03-2024,CASH,
RCP/2023-24/003310,INV/2023-24/003855,500,19-04-2023,ONLINE,
RCP/2023-24/003314,INV/2023-24/003860,3000,24-05-2023,ONLINE,
RCP/2023-24/003315,INV/2023-24/003861,3000,25-06-2023,ONLINE,
RCP/2023-24/003316,INV/2023-24/003862,3000,22-07-2023,UPI,
RCP/2023-24/003318,INV/2023-24/003866,3000,14-11-2023,CHEQUE,
RCP/2023-24/003319,INV/2023-24/003867,3000,08-12-2023,CHEQUE,
RCP/2023-24/003336,INV/2023-24/003887,3000,08-02-2024,CASH,
RCP/2023-24/003349,INV/2023-24/003901,3000,15-10-2023,CASH,
RCP/2023-24/003355,INV/2023-24/003908,1000,23-04-2023,BANK_TRANSFER,
RCP/2023-24/003356,INV/2023-24/003909,500,15-04-2023,UPI,
RCP/2023-24/003359,INV/2023-24/003914,3000,15-05-2023,BANK_TRANSFER,
RCP/2023-24/003374,INV/2023-24/003930,375,22-10-2023,CHEQUE,
RCP/2023-24/003379,INV/2023-24/003935,3000,22-08-2023,BANK_TRANSFER,
RCP/2023-24/003383,INV/2023-24/003940,3000,02-01-2024,UPI,
RCP/2023-24/003385,INV/2023-24/003942,3000,10-03-2024,UPI,
RCP/2023-24/003386,INV/2023-24/003943,6000,16-04-2023,CASH,
RCP/2023-24/003387,INV/2023-24/003944,1000,26-04-2023,UPI,
RCP/2023-24/003394,INV/2023-24/003952,3000,07-07-2023,CASH,
RCP/2023-24/003396,INV/2023-24/003954,3000,21-09-2023,ONLINE,
RCP/2023-24/003398,INV/2023-24/003956,3000,22-11-2023,CASH,
RCP/2023-24/003400,INV/2023-24/003958,3000,03-01-2024,CHEQUE,
RCP/2023-24/003402,INV/2023-24/003961,6000,21-04-2023,UPI,
RCP/2023-24/003406,INV/2023-24/003965,375,24-04-2023,CASH,
RCP/2023-24/003407,INV/2023-24/003966,375,19-10-2023,UPI,
RCP/2023-24/003410,INV/2023-24/003970,3000,15-07-2023,UPI,
RCP/2023-24/003420,INV/2023-24/003986,3000,17-05-2023,CHEQUE,
RCP/2023-24/003434,INV/2023-24/004002,375,17-10-2023,CASH,
RCP/2023-24/003436,INV/2023-24/004004,3000,14-05-2023,CASH,
RCP/2023-24/003438,INV/2023-24/004006,3000,15-07-2023,BANK_TRANSFER,
RCP/2023-24/003440,INV/2023-24/004009,3000,11-10-2023,BANK_TRANSFER,
RCP/2023-24/003444,INV/2023-24/004013,3000,18-02-2024,CHEQUE,
RCP/2023-24/003447,INV/2023-24/004016,1000,22-04-2023,CASH,
RCP/2023-24/003451,INV/2023-24/004022,3000,16-05-2023,UPI,
RCP/2023-24/003457,INV/2023-24/004028,3000,03-11-2023,CHEQUE,
RCP/2023-24/003465,INV/2023-24/004038,375,11-10-2023,UPI,
RCP/2023-24/003471,INV/2023-24/004044,3000,21-09-2023,UPI,
RCP/2023-24/003472,INV/2023-24/004045,3000,10-10-2023,CASH,
RCP/2023-24/003480,INV/2023-24/004055,375,14-04-2023,ONLINE,
RCP/2023-24/003490,INV/2023-24/004067,3000,18-02-2024,CASH,
RCP/2023-24/003493,INV/2023-24/004070,1000,20-04-2023,CASH,
RCP/2023-24/003494,INV/2023-24/004071,500,17-04-2023,CHEQUE,
RCP/2023-24/003497,INV/2023-24/004075,3000,12-04-2023,UPI,
RCP/2023-24/003503,INV/2023-24/004082,3000,22-11-2023,UPI,
RCP/2023-24/003504,INV/2023-24/004083,3000,19-12-2023,CASH,
RCP/2023-24/003515,INV/2023-24/004095,3000,09-06-2023,CHEQUE,
RCP/2023-24/003516,INV/2023-24/004096,3000,20-07-2023,CASH,
RCP/2023-24/003517,INV/2023-24/004097,3000,23-08-2023,CASH,
RCP/2023-24/003519,INV/2023-24/004099,3000,07-10-2023,UPI,
RCP/2023-24/003520,INV/2023-24/004100,3000,19-11-2023,UPI,
RCP/2023-24/003522,INV/2023-24/004102,3000,14-01-2024,BANK_TRANSFER,
RCP/2023-24/003525,INV/2023-24/004105,6000,20-04-2023,UPI,
RCP/2023-24/003533,INV/2023-24/004115,3000,24-08-2023,CASH,
RCP/2023-24/003535,INV/2023-24/004117,3000,19-10-2023,CASH,
RCP/2023-24/003537,INV/2023-24/004119,3000,18-12-2023,UPI,
RCP/2023-24/003543,INV/2023-24/004127,375,19-04-2023,CHEQUE,
RCP/2023-24/003549,INV/2023-24/004135,3000,16-10-2023,ONLINE,
RCP/2023-24/003551,INV/2023-24/004137,3000,09-12-2023,CHEQUE,
RCP/2023-24/003553,INV/2023-24/004139,3000,02-02-2024,UPI,
RCP/2023-24/003554,INV/2023-24/004141,6000,20-04-2023,CASH,
RCP/2023-24/003559,INV/2023-24/004146,375,13-10-2023,CASH,
RCP/2023-24/003564,INV/2023-24/004152,3000,10-09-2023,CASH,
RCP/2023-24/003565,INV/2023-24/004153,3000,14-10-2023,CASH,
RCP/2023-24/003568,INV/2023-24/004156,3000,07-01-2024,CASH,
RCP/2023-24/003571,INV/2023-24/004159,6000,18-04-2023,UPI,
RCP/2023-24/003574,INV/2023-24/004162,1000,13-04-2023,UPI,
RCP/2023-24/003580,INV/2023-24/004169,3000,22-08-2023,CASH,
RCP/2023-24/003583,INV/2023-24/004172,3000,06-11-2023,UPI,
RCP/2023-24/003587,INV/2023-24/004178,1000,24-04-2023,UPI,
RCP/2023-24/003591,INV/2023-24/004182,375,16-10-2023,UPI,
RCP/2023-24/003592,INV/2023-24/004184,3000,16-05-2023,BANK_TRANSFER,
RCP/2023-24/003593,INV/2023-24/004186,3000,06-07-2023,CASH,
RCP/2023-24/003597,INV/2023-24/004191,3000,15-12-2023,UPI,
RCP/2023-24/003605,INV/2023-24/004200,375,14-10-2023,CASH,
RCP/2023-24/003615,INV/2023-24/004212,3000,11-03-2024,UPI,
RCP/2023-24/003619,INV/2023-24/004217,375,21-04-2023,ONLINE,
RCP/2023-24/003620,INV/2023-24/004218,375,10-10-2023,UPI,
RCP/2023-24/003649,INV/2023-24/004248,3000,21-03-2024,BANK_TRANSFER,
RCP/2023-24/003652,INV/2023-24/004251,500,14-04-2023,CASH,
RCP/2023-24/003656,INV/2023-24/004255,3000,09-04-2023,ONLINE,
RCP/2023-24/003657,INV/2023-24/004256,3000,13-05-2023,CASH,
RCP/2023-24/003658,INV/2023-24/004257,3000,09-06-2023,CASH,
RCP/2023-24/003660,INV/2023-24/004260,3000,21-09-2023,CASH,
RCP/2023-24/003666,INV/2023-24/004267,6000,23-04-2023,CASH,
RCP/2023-24/003674,INV/2023-24/004275,3000,18-06-2023,UPI,
RCP/2023-24/003677,INV/2023-24/004278,3000,23-09-2023,BANK_TRANSFER,
