invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2023-24/001432,STU0085,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/025215,STU0415,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/003263,STU0188,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2025-26/019525,STU0099,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2023-24/008394,STU0473,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2025-26/022095,STU0241,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/000459,STU0027,Exam Fee,250,13-10-2023,28-09-2023,2023-24
INV/2025-26/020263,STU0140,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009254,STU0001,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2024-25/011972,STU0157,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2023-24/002415,STU0141,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/014392,STU0291,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/014872,STU0318,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2025-26/019395,STU0091,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2023-24/000756,STU0045,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2025-26/022914,STU0287,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2023-24/003558,STU0205,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2024-25/016034,STU0382,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2023-24/002437,STU0143,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2024-25/011374,STU0123,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2025-26/024878,STU0396,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/009279,STU0003,Tuition Fee,2000,09-08-2024,30-07-2024,2024-25
INV/2024-25/016466,STU0406,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2025-26/019177,STU0079,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2023-24/008582,STU0484,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2025-26/018560,STU0045,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2025-26/023971,STU0346,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2024-25/010475,STU0073,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2023-24/001772,STU0105,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2024-25/012223,STU0171,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2023-24/008186,STU0462,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2025-26/022415,STU0259,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/012622,STU0193,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2023-24/004137,STU0237,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2023-24/007826,STU0442,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/014130,STU0277,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2025-26/021978,STU0235,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2023-24/000453,STU0027,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2024-25/014476,STU0296,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2024-25/013659,STU0250,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/018206,STU0024,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/005320,STU0303,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2024-25/014179,STU0279,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/007470,STU0422,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2024-25/014592,STU0302,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2024-25/009292,STU0004,Tuition Fee,2000,11-04-2024,01-04-2024,2024-25
INV/2025-26/023022,STU0293,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2023-24/000615,STU0037,Tuition Fee,2000,10-06-2023,31-05-2023,2023-24
INV/2024-25/012509,STU0187,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2024-25/016457,STU0406,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/023549,STU0322,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/010658,STU0084,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2025-26/018679,STU0052,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/014320,STU0287,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2023-24/008205,STU0463,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2024-25/013553,STU0245,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2024-25/011959,STU0156,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2023-24/004521,STU0258,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/002193,STU0129,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2024-25/010766,STU0090,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2024-25/015857,STU0373,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2023-24/004800,STU0274,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2024-25/009455,STU0013,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2024-25/017622,STU0471,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2025-26/020040,STU0127,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2024-25/010860,STU0095,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2024-25/012482,STU0185,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2025-26/023510,STU0320,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/012891,STU0208,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/010659,STU0084,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2023-24/009207,STU0519,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2024-25/013835,STU0260,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2023-24/009222,STU0519,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/007040,STU0398,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2025-26/019579,STU0102,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/016709,STU0420,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/018500,STU0042,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2025-26/019179,STU0079,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/015372,STU0346,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2025-26/022491,STU0263,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019633,STU0105,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2023-24/007119,STU0403,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2023-24/000134,STU0008,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/024087,STU0352,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2024-25/014461,STU0295,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2023-24/000152,STU0009,Exam Fee,250,16-04-2023,01-04-2023,2023-24
INV/2023-24/000023,STU0002,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2023-24/009215,STU0519,Tuition Fee,4000,05-02-2024,26-01-2024,2023-24
INV/2024-25/013018,STU0215,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2024-25/013419,STU0237,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2024-25/013672,STU0251,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2023-24/001944,STU0115,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2025-26/023565,STU0323,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2025-26/025232,STU0416,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2025-26/022727,STU0276,Exam Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/011854,STU0150,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2025-26/022335,STU0255,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/005369,STU0305,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2023-24/004371,STU0250,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2025-26/022934,STU0288,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/013453,STU0239,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2025-26/024068,STU0351,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2023-24/003337,STU0193,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2023-24/004478,STU0256,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2024-25/009837,STU0036,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2024-25/015898,STU0375,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2023-24/003649,STU0210,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2023-24/006406,STU0363,Tuition Fee,4000,06-01-2024,27-12-2023,2023-24
INV/2023-24/000711,STU0042,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/010827,STU0093,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2023-24/005274,STU0300,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2023-24/000125,STU0008,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2024-25/012940,STU0210,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2023-24/008776,STU0495,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2025-26/023258,STU0306,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2023-24/000852,STU0051,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2025-26/023644,STU0327,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2025-26/018462,STU0039,Exam Fee,250,16-04-2025,01-04-2025,2025-26
INV/2023-24/002090,STU0123,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/020309,STU0142,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2025-26/021189,STU0191,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2023-24/002599,STU0152,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/023777,STU0335,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2025-26/024935,STU0399,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/014766,STU0312,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2025-26/024201,STU0358,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/000455,STU0027,Annual Fee,5000,16-04-2023,01-04-2023,2023-24
INV/2024-25/013054,STU0217,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2024-25/014167,STU0279,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2025-26/018436,STU0038,Tuition Fee,2000,08-10-2025,28-09-2025,2025-26
INV/2024-25/010415,STU0070,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2024-25/009726,STU0029,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2024-25/016712,STU0420,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2025-26/019961,STU0123,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2023-24/003498,STU0201,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2025-26/023088,STU0296,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2025-26/021460,STU0206,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2023-24/000759,STU0045,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2023-24/005293,STU0301,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2025-26/023334,STU0310,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2023-24/002861,STU0166,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2023-24/004009,STU0230,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2023-24/008690,STU0490,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2025-26/024001,STU0347,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2023-24/000934,STU0055,Exam Fee,250,16-04-2023,01-04-2023,2023-24
INV/2025-26/019326,STU0087,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2023-24/002824,STU0164,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/010299,STU0063,Tuition Fee,2000,09-08-2024,30-07-2024,2024-25
INV/2024-25/010257,STU0060,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2024-25/017502,STU0464,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2024-25/013141,STU0222,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2024-25/016041,STU0383,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/006360,STU0360,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2024-25/017140,STU0444,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2023-24/007078,STU0400,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2023-24/007602,STU0429,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2025-26/019704,STU0108,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2025-26/022575,STU0268,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2025-26/019184,STU0080,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2024-25/014933,STU0321,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/000063,STU0004,Tuition Fee,2000,06-03-2024,25-02-2024,2023-24
INV/2024-25/009575,STU0020,Tuition Fee,2000,07-03-2025,25-02-2025,2024-25
INV/2025-26/020098,STU0130,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/016956,STU0434,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2023-24/006385,STU0362,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2024-25/010468,STU0073,Tuition Fee,2000,10-07-2024,30-06-2024,2024-25
INV/2024-25/013360,STU0234,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2023-24/007773,STU0439,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2023-24/006041,STU0343,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2024-25/015574,STU0357,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2024-25/015419,STU0348,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/001547,STU0091,Exam Fee,250,13-10-2023,28-09-2023,2023-24
INV/2023-24/007016,STU0397,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/013294,STU0230,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2023-24/002285,STU0134,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2025-26/019161,STU0078,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2023-24/007227,STU0409,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2023-24/004903,STU0280,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2024-25/016527,STU0410,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2024-25/016572,STU0412,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2025-26/021086,STU0185,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/023908,STU0342,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2024-25/016154,STU0389,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/011192,STU0113,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/004490,STU0257,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2024-25/010387,STU0068,Tuition Fee,2000,07-11-2024,28-10-2024,2024-25
INV/2024-25/013997,STU0269,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2025-26/017838,STU0003,Tuition Fee,2000,10-07-2025,30-06-2025,2025-26
INV/2024-25/015446,STU0350,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2024-25/011394,STU0125,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2025-26/021611,STU0214,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2023-24/005926,STU0336,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2024-25/013297,STU0230,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/008716,STU0491,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2023-24/008185,STU0462,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2024-25/014340,STU0288,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2025-26/019526,STU0099,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2025-26/022272,STU0251,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2024-25/016283,STU0396,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2025-26/025680,STU0440,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2025-26/019404,STU0092,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2024-25/016113,STU0387,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2025-26/024054,STU0350,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2024-25/011041,STU0105,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2023-24/004506,STU0257,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2024-25/011022,STU0104,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2024-25/009962,STU0043,Tuition Fee,2000,07-11-2024,28-10-2024,2024-25
INV/2023-24/004278,STU0245,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2023-24/003281,STU0189,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2024-25/015087,STU0330,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/002961,STU0172,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2025-26/025051,STU0406,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/019781,STU0113,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2023-24/003901,STU0224,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2024-25/013615,STU0248,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2024-25/017229,STU0449,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/008741,STU0493,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2025-26/023301,STU0308,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019835,STU0116,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2025-26/022866,STU0284,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2024-25/010910,STU0098,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2025-26/018639,STU0049,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2025-26/018245,STU0027,Tuition Fee,2000,10-06-2025,31-05-2025,2025-26
INV/2023-24/005605,STU0319,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/024467,STU0373,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/012387,STU0180,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2023-24/007140,STU0404,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2025-26/025511,STU0431,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/010168,STU0055,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2025-26/022705,STU0275,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019165,STU0079,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009631,STU0023,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2025-26/021396,STU0202,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/010260,STU0060,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2025-26/020117,STU0131,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2023-24/001389,STU0082,Tuition Fee,2000,06-03-2024,25-02-2024,2023-24
INV/2024-25/010676,STU0085,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2025-26/022830,STU0282,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2023-24/006919,STU0392,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2024-25/015232,STU0338,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2024-25/011964,STU0156,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/025512,STU0431,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2025-26/021066,STU0184,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2025-26/022071,STU0240,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2025-26/021210,STU0192,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2023-24/008867,STU0500,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2025-26/018445,STU0038,Exam Fee,250,16-04-2025,01-04-2025,2025-26
INV/2025-26/019922,STU0121,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2023-24/001800,STU0106,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/009029,STU0509,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2025-26/019830,STU0115,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2025-26/020712,STU0164,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/011024,STU0104,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2025-26/023077,STU0296,Tuition Fee,4000,08-10-2025,28-09-2025,2025-26
INV/2025-26/024981,STU0402,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/002166,STU0127,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2025-26/023281,STU0307,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2023-24/008364,STU0472,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2023-24/003692,STU0212,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/000340,STU0020,Exam Fee,250,13-10-2023,28-09-2023,2023-24
INV/2023-24/002577,STU0150,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/000224,STU0014,Tuition Fee,2000,10-06-2023,31-05-2023,2023-24
INV/2025-26/018101,STU0018,Tuition Fee,2000,07-03-2026,25-02-2026,2025-26
INV/2025-26/020168,STU0134,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/024038,STU0349,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2024-25/017506,STU0464,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/015207,STU0336,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/021115,STU0187,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2023-24/005495,STU0312,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2024-25/012319,STU0176,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2025-26/018713,STU0053,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2025-26/022384,STU0257,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2023-24/000568,STU0034,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2024-25/011505,STU0131,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2025-26/020233,STU0138,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2024-25/010075,STU0050,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2024-25/014734,STU0310,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2023-24/003184,STU0184,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2023-24/006567,STU0372,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2024-25/016171,STU0390,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2023-24/006306,STU0357,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2025-26/019396,STU0091,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/004153,STU0238,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2024-25/012322,STU0176,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2025-26/022675,STU0274,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2024-25/012531,STU0188,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/013948,STU0266,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2025-26/019295,STU0086,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2024-25/012255,STU0172,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/025130,STU0410,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2025-26/022466,STU0262,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2025-26/023576,STU0324,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2025-26/020020,STU0126,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2024-25/016681,STU0418,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/002333,STU0137,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/021284,STU0196,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/017366,STU0456,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2023-24/006564,STU0372,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2025-26/025112,STU0409,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/015477,STU0351,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/023502,STU0319,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2023-24/000140,STU0009,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2023-24/006249,STU0354,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/018992,STU0069,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2023-24/008777,STU0495,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2024-25/016226,STU0393,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2025-26/024194,STU0358,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
