admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
STU0208,Unit Test 2,HIN3,100,74.6,B+,28-10-2023,2023-24
STU0189,Midterm,HIN2,100,55.9,C,30-07-2023,2023-24
STU0159,Final,SCI2,100,77.4,B+,26-01-2025,2024-25
STU0439,Unit Test 2,SCI8,100,67.9,B,28-10-2023,2023-24
STU0050,Final,MATH1,100,88.1,A,26-01-2026,2025-26
STU0016,Midterm,TELLKG,100,82.3,A,30-07-2024,2024-25
STU0366,Midterm,SCI7,100,77.8,B+,30-07-2023,2023-24
STU0155,Final,MATH2,100,76.6,B+,26-01-2025,2024-25
STU0364,Unit Test 1,MATH8,100,60.1,B,31-05-2024,2024-25
STU0090,Unit Test 2,PE1,50,39.4,B+,28-10-2024,2024-25
STU0132,Unit Test 1,CS1,50,39.1,B+,31-05-2023,2023-24
STU0155,Unit Test 2,SST3,100,87.6,A,28-10-2025,2025-26
STU0381,Unit Test 2,CS9,100,50.4,C,28-10-2025,2025-26
STU0155,Unit Test 1,HIN3,100,55.9,C,31-05-2025,2025-26
STU0420,Midterm,HIN10,100,57.4,C,30-07-2025,2025-26
STU0093,Final,TEL2,100,52.7,C,26-01-2026,2025-26
STU0107,Midterm,HIN2,100,65.5,B,30-07-2025,2025-26
STU0304,Final,SST7,100,46.0,D,26-01-2026,2025-26
STU0107,Final,PE1,50,46.9,A+,26-01-2025,2024-25
STU0097,Unit Test 1,PE1,50,41.0,A,31-05-2024,2024-25
STU0017,Final,ARTLKG,50,32.9,B,26-01-2025,2024-25
STU0147,Unit Test 2,PE2,50,24.6,D,28-10-2024,2024-25
STU0208,Final,HIN4,100,63.0,B,26-01-2025,2024-25
STU0416,Unit Test 2,ENG10,100,49.0,D,28-10-2025,2025-26
STU0358,Unit Test 1,PE6,50,48.1,A+,31-05-2023,2023-24
STU0200,Unit Test 2,ENG3,100,59.9,C,28-10-2024,2024-25
STU0338,Unit Test 1,ENG7,100,90.9,A+,31-05-2024,2024-25
STU0155,Final,TEL1,100,74.1,B+,26-01-2024,2023-24
STU0155,Final,SCI1,100,68.8,B,26-01-2024,2023-24
STU0509,Unit Test 1,ENG10,100,54.5,C,31-05-2023,2023-24
STU0338,Final,CS6,100,65.9,B,26-01-2024,2023-24
STU0308,Unit Test 1,PE7,50,24.1,D,31-05-2025,2025-26
STU0338,Midterm,PE8,50,43.2,A,30-07-2025,2025-26
STU0097,Final,ENG2,100,77.4,B+,26-01-2026,2025-26
STU0513,Unit Test 1,PE10,50,38.7,B+,31-05-2023,2023-24
STU0111,Midterm,HIN2,100,69.4,B,30-07-2025,2025-26
STU0192,Unit Test 1,PE3,50,36.3,B+,31-05-2024,2024-25
STU0423,Midterm,ENG10,100,83.1,A,30-07-2025,2025-26
STU0249,Final,PE4,50,45.6,A+,26-01-2024,2023-24
STU0328,Unit Test 2,SCI7,100,63.1,B,28-10-2024,2024-25
STU0407,Unit Test 1,ART8,50,40.7,A,31-05-2023,2023-24
STU0424,Final,ENG8,100,81.0,A,26-01-2024,2023-24
STU0356,Final,ENG8,100,81.3,A,26-01-2026,2025-26
STU0439,Unit Test 1,MATH9,100,77.2,B+,31-05-2024,2024-25
STU0364,Unit Test 2,ENG8,100,76.7,B+,28-10-2024,2024-25
STU0300,Unit Test 1,ART7,50,43.0,A,31-05-2025,2025-26
STU0357,Unit Test 2,SST6,100,63.5,B,28-10-2023,2023-24
STU0336,Unit Test 1,MATH8,100,96.2,A+,31-05-2025,2025-26
STU0356,Unit Test 2,PE6,50,43.3,A,28-10-2023,2023-24
STU0416,Midterm,HIN10,100,58.7,C,30-07-2025,2025-26
STU0132,Unit Test 1,SCI2,100,69.7,B,31-05-2024,2024-25
STU0472,Unit Test 1,PE9,50,35.7,B+,31-05-2023,2023-24
STU0095,Unit Test 1,TEL1,100,78.9,B+,31-05-2024,2024-25
STU0497,Midterm,CS10,100,59.5,C,30-07-2023,2023-24
STU0087,Final,HINUKG,100,88.2,A,26-01-2024,2023-24
STU0475,Unit Test 1,SST9,100,64.5,B,31-05-2023,2023-24
STU0300,Unit Test 1,PE7,50,28.4,C,31-05-2025,2025-26
STU0153,Unit Test 2,HIN3,100,89.7,A,28-10-2025,2025-26
STU0017,Midterm,ARTNursery,50,39.1,B+,30-07-2023,2023-24
STU0184,Midterm,CS3,50,24.8,D,30-07-2024,2024-25
STU0465,Final,SST10,100,84.5,A,26-01-2025,2024-25
STU0472,Unit Test 2,ENG9,100,68.6,B,28-10-2023,2023-24
STU0065,Midterm,CS1,50,38.9,B+,30-07-2025,2025-26
STU0472,Unit Test 1,SST10,100,73.1,B+,31-05-2024,2024-25
STU0247,Unit Test 2,CS4,50,45.7,A+,28-10-2023,2023-24
STU0308,Unit Test 1,MATH7,100,86.1,A,31-05-2025,2025-26
STU0109,Unit Test 2,MATHUKG,100,82.0,A,28-10-2023,2023-24
STU0390,Midterm,PE8,50,47.5,A+,30-07-2024,2024-25
STU0111,Midterm,TELUKG,100,100.0,A+,30-07-2023,2023-24
STU0249,Midterm,SST4,100,77.6,B+,30-07-2023,2023-24
STU0424,Unit Test 2,SCI8,100,77.7,B+,28-10-2023,2023-24
STU0161,Midterm,ENG3,100,61.1,B,30-07-2024,2024-25
STU0423,Midterm,TEL10,100,80.9,A,30-07-2025,2025-26
STU0073,Unit Test 1,HINUKG,100,61.3,B,31-05-2024,2024-25
STU0444,Midterm,PE10,50,24.5,D,30-07-2024,2024-25
STU0364,Final,SST9,100,64.0,B,26-01-2026,2025-26
STU0423,Unit Test 1,PE9,50,43.0,A,31-05-2024,2024-25
STU0196,Midterm,HIN3,100,86.6,A,30-07-2024,2024-25
STU0090,Unit Test 2,HIN1,100,67.9,B,28-10-2024,2024-25
STU0357,Final,SCI6,100,71.9,B+,26-01-2024,2023-24
STU0037,Unit Test 2,ENGUKG,100,76.2,B+,28-10-2025,2025-26
STU0208,Midterm,ENG3,100,78.9,B+,30-07-2023,2023-24
STU0155,Unit Test 1,ENG3,100,69.2,B,31-05-2025,2025-26
STU0277,Final,SCI4,100,79.5,B+,26-01-2024,2023-24
STU0287,Midterm,SCI6,100,83.4,A,30-07-2024,2024-25
STU0073,Midterm,TELUKG,100,67.2,B,30-07-2024,2024-25
STU0161,Midterm,SST3,100,57.9,C,30-07-2024,2024-25
STU0097,Unit Test 1,MATH2,100,82.0,A,31-05-2025,2025-26
STU0444,Final,ART10,50,28.9,C,26-01-2025,2024-25
STU0192,Unit Test 1,ENG3,100,85.5,A,31-05-2024,2024-25
STU0420,Unit Test 1,HIN9,100,92.2,A+,31-05-2024,2024-25
STU0149,Midterm,TEL2,100,62.6,B,30-07-2024,2024-25
STU0017,Unit Test 1,TELNursery,100,60.0,B,31-05-2023,2023-24
STU0444,Final,ART9,50,39.9,B+,26-01-2024,2023-24
STU0407,Unit Test 1,TEL10,100,66.0,B,31-05-2025,2025-26
STU0147,Final,SST2,100,65.1,B,26-01-2025,2024-25
STU0189,Midterm,ENG2,100,71.4,B+,30-07-2023,2023-24
STU0423,Unit Test 2,ART9,50,48.1,A+,28-10-2024,2024-25
STU0050,Midterm,ENG1,100,62.5,B,30-07-2025,2025-26
STU0211,Final,CS3,50,50.0,A+,26-01-2024,2023-24
STU0439,Unit Test 2,SST8,100,78.8,B+,28-10-2023,2023-24
STU0300,Unit Test 1,PE6,50,20.0,D,31-05-2024,2024-25
STU0147,Unit Test 1,SST2,100,71.1,B+,31-05-2024,2024-25
STU0139,Unit Test 1,ENG3,100,59.6,C,31-05-2025,2025-26
STU0470,Final,SST9,100,62.0,B,26-01-2024,2023-24
STU0364,Unit Test 2,MATH7,100,100.0,A+,28-10-2023,2023-24
STU0332,Unit Test 1,ART8,50,34.4,B,31-05-2025,2025-26
STU0459,Final,HIN10,100,76.0,B+,26-01-2025,2024-25
STU0211,Final,SCI4,100,59.2,C,26-01-2025,2024-25
STU0132,Unit Test 2,CS2,50,43.1,A,28-10-2024,2024-25
STU0328,Unit Test 1,ENG8,100,66.5,B,31-05-2025,2025-26
STU0016,Unit Test 1,HINLKG,100,74.8,B+,31-05-2024,2024-25
STU0171,Unit Test 1,SST2,100,69.5,B,31-05-2023,2023-24
STU0407,Unit Test 1,HIN9,100,68.1,B,31-05-2024,2024-25
STU0444,Unit Test 1,SST10,100,100.0,A+,31-05-2024,2024-25
STU0177,Midterm,TEL3,100,58.3,C,30-07-2024,2024-25
STU0304,Final,PE7,50,39.8,B+,26-01-2026,2025-26
STU0139,Final,CS1,50,32.8,B,26-01-2024,2023-24
STU0390,Unit Test 1,SST9,100,77.4,B+,31-05-2025,2025-26
STU0459,Midterm,MATH10,100,52.3,C,30-07-2024,2024-25
STU0155,Unit Test 2,MATH2,100,62.2,B,28-10-2024,2024-25
STU0249,Final,HIN4,100,87.5,A,26-01-2024,2023-24
STU0241,Midterm,SCI5,100,77.0,B+,30-07-2024,2024-25
STU0381,Final,PE9,50,24.9,D,26-01-2026,2025-26
STU0503,Unit Test 1,ENG10,100,79.5,B+,31-05-2023,2023-24
STU0200,Final,ENG4,100,81.8,A,26-01-2026,2025-26
STU0184,Unit Test 2,SST4,100,100.0,A+,28-10-2025,2025-26
STU0328,Unit Test 1,TEL7,100,89.2,A,31-05-2024,2024-25
STU0037,Final,TELLKG,100,86.9,A,26-01-2025,2024-25
STU0132,Unit Test 2,PE3,50,39.9,B+,28-10-2025,2025-26
STU0165,Unit Test 1,SST3,100,71.4,B+,31-05-2024,2024-25
STU0241,Final,SCI6,100,56.1,C,26-01-2026,2025-26
STU0185,Unit Test 2,CS3,50,37.6,B+,28-10-2024,2024-25
STU0300,Unit Test 2,MATH5,100,52.9,C,28-10-2023,2023-24
STU0196,Midterm,TEL4,100,52.1,C,30-07-2025,2025-26
STU0065,Unit Test 1,HINLKG,100,76.5,B+,31-05-2023,2023-24
STU0352,Unit Test 2,TEL8,100,99.7,A+,28-10-2025,2025-26
STU0208,Final,CS4,50,31.6,B,26-01-2025,2024-25
STU0017,Midterm,EVSNursery,100,97.2,A+,30-07-2023,2023-24
STU0241,Unit Test 2,PE5,50,40.6,A,28-10-2024,2024-25
STU0323,Final,HIN6,100,37.6,F,26-01-2024,2023-24
STU0384,Unit Test 2,HIN9,100,69.7,B,28-10-2025,2025-26
STU0202,Unit Test 1,TEL3,100,66.3,B,31-05-2023,2023-24
STU0366,Final,SST9,100,92.4,A+,26-01-2026,2025-26
STU0439,Final,SST8,100,67.9,B,26-01-2024,2023-24
STU0196,Unit Test 1,ENG3,100,89.3,A,31-05-2024,2024-25
STU0087,Unit Test 1,TELUKG,100,79.2,B+,31-05-2023,2023-24
STU0090,Midterm,TEL2,100,61.7,B,30-07-2025,2025-26
STU0262,Unit Test 2,CS6,100,47.7,D,28-10-2025,2025-26
STU0202,Final,PE3,50,33.7,B,26-01-2024,2023-24
STU0336,Final,HIN7,100,86.0,A,26-01-2025,2024-25
STU0200,Midterm,HIN3,100,53.2,C,30-07-2024,2024-25
STU0189,Unit Test 1,SCI4,100,96.9,A+,31-05-2025,2025-26
STU0008,Unit Test 2,TELUKG,100,63.7,B,28-10-2025,2025-26
STU0323,Unit Test 2,SST8,100,64.1,B,28-10-2025,2025-26
STU0200,Final,HIN3,100,59.6,C,26-01-2025,2024-25
STU0278,Unit Test 2,SCI6,100,88.3,A,28-10-2025,2025-26
STU0282,Unit Test 1,MATH7,100,80.4,A,31-05-2025,2025-26
STU0271,Unit Test 1,CS4,50,41.6,A,31-05-2023,2023-24
STU0423,Unit Test 2,MATH8,100,59.2,C,28-10-2023,2023-24
STU0247,Unit Test 1,ART6,50,29.3,C,31-05-2025,2025-26
STU0147,Unit Test 2,MATH3,100,100.0,A+,28-10-2025,2025-26
STU0153,Final,CS1,50,25.1,C,26-01-2024,2023-24
STU0247,Unit Test 1,HIN6,100,84.2,A,31-05-2025,2025-26
STU0102,Unit Test 2,SST1,100,82.1,A,28-10-2024,2024-25
STU0446,Midterm,TEL9,100,65.4,B,30-07-2023,2023-24
STU0332,Final,PE7,50,28.7,C,26-01-2025,2024-25
STU0161,Unit Test 1,ENG2,100,75.5,B+,31-05-2023,2023-24
STU0351,Final,SST7,100,53.1,C,26-01-2025,2024-25
STU0073,Final,SCI1,100,60.4,B,26-01-2026,2025-26
STU0278,Midterm,ENG5,100,59.5,C,30-07-2024,2024-25
STU0171,Final,ENG3,100,59.0,C,26-01-2025,2024-25
STU0509,Midterm,HIN10,100,52.4,C,30-07-2023,2023-24
STU0320,Unit Test 1,SST6,100,90.3,A+,31-05-2024,2024-25
STU0384,Unit Test 2,ART9,50,48.7,A+,28-10-2025,2025-26
STU0109,Unit Test 2,ENGUKG,100,80.9,A,28-10-2023,2023-24
STU0456,Unit Test 2,MATH9,100,79.8,B+,28-10-2023,2023-24
STU0283,Midterm,ENG6,100,78.8,B+,30-07-2024,2024-25
STU0300,Midterm,ART7,50,44.1,A,30-07-2025,2025-26
STU0177,Midterm,MATH4,100,91.6,A+,30-07-2025,2025-26
STU0360,Unit Test 1,ART8,50,23.3,D,31-05-2025,2025-26
STU0109,Midterm,TEL2,100,68.7,B,30-07-2025,2025-26
STU0161,Unit Test 2,MATH3,100,68.7,B,28-10-2024,2024-25
STU0277,Final,SST5,100,92.3,A+,26-01-2025,2024-25
STU0093,Midterm,SCI1,100,45.7,D,30-07-2024,2024-25
STU0140,Final,SCI1,100,91.4,A+,26-01-2024,2023-24
STU0359,Unit Test 2,SCI8,100,86.3,A,28-10-2025,2025-26
STU0357,Unit Test 2,HIN8,100,56.6,C,28-10-2025,2025-26
STU0211,Unit Test 2,SCI3,100,66.1,B,28-10-2023,2023-24
STU0497,Final,TEL10,100,36.6,F,26-01-2024,2023-24
STU0472,Midterm,HIN9,100,86.1,A,30-07-2023,2023-24
STU0171,Midterm,SST3,100,74.6,B+,30-07-2024,2024-25
STU0153,Midterm,PE2,50,32.4,B,30-07-2024,2024-25
STU0249,Final,ENG6,100,99.8,A+,26-01-2026,2025-26
STU0441,Unit Test 1,ART10,50,34.2,B,31-05-2024,2024-25
STU0159,Unit Test 2,ENG3,100,55.4,C,28-10-2025,2025-26
STU0093,Unit Test 2,PE1,50,37.2,B+,28-10-2024,2024-25
STU0016,Unit Test 2,ARTUKG,50,47.7,A+,28-10-2025,2025-26
STU0161,Final,SST3,100,61.8,B,26-01-2025,2024-25
STU0506,Midterm,CS10,100,52.7,C,30-07-2023,2023-24
STU0087,Unit Test 1,SCI2,100,44.6,D,31-05-2025,2025-26
STU0416,Final,SCI8,100,72.2,B+,26-01-2024,2023-24
STU0184,Final,CS3,50,31.2,B,26-01-2025,2024-25
STU0165,Unit Test 2,ENG3,100,57.5,C,28-10-2024,2024-25
STU0109,Final,SCI2,100,53.2,C,26-01-2026,2025-26
STU0278,Unit Test 2,HIN4,100,75.6,B+,28-10-2023,2023-24
STU0177,Unit Test 2,ENG2,100,82.3,A,28-10-2023,2023-24
STU0184,Final,SCI4,100,88.4,A,26-01-2026,2025-26
STU0472,Unit Test 2,HIN9,100,100.0,A+,28-10-2023,2023-24
STU0231,Final,MATH5,100,64.6,B,26-01-2026,2025-26
STU0446,Unit Test 2,CS10,100,72.4,B+,28-10-2024,2024-25
STU0159,Final,SST2,100,93.4,A+,26-01-2025,2024-25
STU0323,Final,ART8,50,36.7,B+,26-01-2026,2025-26
STU0088,Unit Test 2,ENGUKG,100,81.0,A,28-10-2023,2023-24
STU0271,Midterm,PE5,50,36.2,B+,30-07-2024,2024-25
STU0087,Final,MATH2,100,60.2,B,26-01-2026,2025-26
STU0189,Final,CS4,50,41.1,A,26-01-2026,2025-26
STU0165,Unit Test 1,TEL4,100,71.3,B+,31-05-2025,2025-26
STU0357,Unit Test 1,HIN6,100,86.7,A,31-05-2023,2023-24
STU0196,Midterm,MATH3,100,40.0,F,30-07-2024,2024-25
STU0491,Unit Test 2,HIN10,100,99.8,A+,28-10-2023,2023-24
STU0359,Midterm,SST8,100,65.3,B,30-07-2025,2025-26
STU0177,Unit Test 1,ENG4,100,51.1,C,31-05-2025,2025-26
STU0301,Unit Test 2,TEL6,100,79.5,B+,28-10-2024,2024-25
STU0456,Unit Test 2,CS9,100,66.4,B,28-10-2023,2023-24
STU0088,Final,HIN2,100,73.9,B+,26-01-2026,2025-26
STU0439,Final,SST10,100,78.5,B+,26-01-2026,2025-26
STU0247,Midterm,ENG6,100,74.1,B+,30-07-2025,2025-26
STU0338,Unit Test 1,SCI6,100,72.6,B+,31-05-2023,2023-24
STU0300,Final,MATH7,100,68.8,B,26-01-2026,2025-26
STU0323,Unit Test 1,CS6,100,80.0,B+,31-05-2023,2023-24
STU0308,Unit Test 1,CS7,100,67.8,B,31-05-2025,2025-26
STU0159,Unit Test 1,SCI3,100,71.5,B+,31-05-2025,2025-26
STU0444,Final,SCI9,100,75.9,B+,26-01-2024,2023-24
STU0095,Midterm,HIN2,100,91.9,A+,30-07-2025,2025-26
STU0020,Final,HINLKG,100,57.6,C,26-01-2025,2024-25
STU0470,Final,ENG10,100,70.5,B+,26-01-2025,2024-25
STU0439,Unit Test 1,SST8,100,66.4,B,31-05-2023,2023-24
STU0420,Unit Test 2,CS9,100,86.4,A,28-10-2024,2024-25
STU0416,Final,MATH10,100,88.5,A,26-01-2026,2025-26
STU0423,Midterm,SST8,100,59.7,C,30-07-2023,2023-24
STU0456,Unit Test 1,TEL9,100,79.3,B+,31-05-2023,2023-24
STU0423,Unit Test 2,TEL8,100,76.6,B+,28-10-2023,2023-24
STU0020,Midterm,ARTUKG,50,39.2,B+,30-07-2025,2025-26
STU0211,Unit Test 2,TEL5,100,74.5,B+,28-10-2025,2025-26
STU0420,Final,TEL8,100,59.8,C,26-01-2024,2023-24
STU0159,Final,PE1,50,33.4,B,26-01-2024,2023-24
STU0016,Unit Test 2,EVSNursery,100,69.9,B,28-10-2023,2023-24
STU0192,Midterm,SCI2,100,61.1,B,30-07-2023,2023-24
STU0278,Midterm,SCI6,100,65.2,B,30-07-2025,2025-26
STU0158,Final,PE3,50,25.0,C,26-01-2026,2025-26
STU0139,Final,PE2,50,23.9,D,26-01-2025,2024-25
STU0384,Unit Test 2,MATH8,100,85.3,A,28-10-2024,2024-25
STU0161,Unit Test 2,CS4,50,42.9,A,28-10-2025,2025-26
STU0282,Unit Test 1,SCI7,100,48.7,D,31-05-2025,2025-26
STU0300,Midterm,TEL6,100,86.3,A,30-07-2024,2024-25
STU0249,Unit Test 1,SST6,100,53.8,C,31-05-2025,2025-26
STU0249,Final,CS6,100,81.8,A,26-01-2026,2025-26
STU0271,Midterm,SCI4,100,71.4,B+,30-07-2023,2023-24
STU0231,Final,SST5,100,85.4,A,26-01-2026,2025-26
STU0139,Unit Test 1,SCI3,100,76.4,B+,31-05-2025,2025-26
STU0184,Unit Test 1,SST4,100,86.9,A,31-05-2025,2025-26
STU0309,Midterm,ART6,50,33.6,B,30-07-2024,2024-25
STU0509,Final,PE10,50,32.4,B,26-01-2024,2023-24
STU0090,Midterm,SCI2,100,89.5,A,30-07-2025,2025-26
STU0358,Unit Test 1,ART6,50,32.3,B,31-05-2023,2023-24
STU0090,Final,MATH1,100,44.0,D,26-01-2025,2024-25
STU0357,Unit Test 1,ENG8,100,75.8,B+,31-05-2025,2025-26
STU0446,Final,SST9,100,93.6,A+,26-01-2024,2023-24
STU0159,Final,TEL1,100,40.9,D,26-01-2024,2023-24
STU0241,Unit Test 2,MATH5,100,72.5,B+,28-10-2024,2024-25
STU0444,Unit Test 2,HIN10,100,75.4,B+,28-10-2024,2024-25
STU0262,Final,CS6,100,99.7,A+,26-01-2026,2025-26
STU0211,Unit Test 1,HIN3,100,73.9,B+,31-05-2023,2023-24
STU0271,Midterm,TEL6,100,66.6,B,30-07-2025,2025-26
STU0132,Final,ENG2,100,65.1,B,26-01-2025,2024-25
STU0241,Final,CS6,100,84.7,A,26-01-2026,2025-26
STU0356,Unit Test 1,CS7,100,47.1,D,31-05-2024,2024-25
STU0390,Unit Test 2,CS8,100,99.7,A+,28-10-2024,2024-25
STU0300,Unit Test 2,SST5,100,83.6,A,28-10-2023,2023-24
STU0241,Unit Test 2,ENG5,100,76.2,B+,28-10-2024,2024-25
STU0301,Unit Test 2,HIN7,100,38.7,F,28-10-2025,2025-26
STU0444,Unit Test 1,HIN9,100,45.4,D,31-05-2023,2023-24
STU0153,Unit Test 1,CS3,50,29.9,C,31-05-2025,2025-26
STU0202,Unit Test 1,MATH5,100,71.9,B+,31-05-2025,2025-26
STU0351,Final,CS6,100,74.8,B+,26-01-2024,2023-24
STU0202,Unit Test 2,CS4,50,47.2,A+,28-10-2024,2024-25
STU0309,Unit Test 2,ENG6,100,100.0,A+,28-10-2024,2024-25
STU0202,Unit Test 2,CS3,50,45.5,A+,28-10-2023,2023-24
STU0481,Midterm,MATH10,100,94.9,A+,30-07-2023,2023-24
STU0107,Midterm,SCI1,100,80.0,B+,30-07-2024,2024-25
STU0381,Final,TEL9,100,51.1,C,26-01-2026,2025-26
STU0088,Unit Test 1,ENGUKG,100,73.4,B+,31-05-2023,2023-24
STU0149,Final,HIN3,100,59.4,C,26-01-2026,2025-26
STU0323,Midterm,MATH8,100,92.1,A+,30-07-2025,2025-26
STU0304,Unit Test 1,MATH7,100,79.9,B+,31-05-2025,2025-26
STU0249,Unit Test 1,HIN5,100,67.9,B,31-05-2024,2024-25
STU0147,Final,CS3,50,31.5,B,26-01-2026,2025-26
STU0308,Midterm,CS5,50,37.1,B+,30-07-2023,2023-24
STU0153,Unit Test 2,ENG3,100,84.0,A,28-10-2025,2025-26
STU0472,Midterm,SCI10,100,58.5,C,30-07-2024,2024-25
STU0308,Unit Test 2,TEL5,100,69.5,B,28-10-2023,2023-24
STU0155,Midterm,CS3,50,42.7,A,30-07-2025,2025-26
STU0247,Unit Test 2,SCI6,100,74.7,B+,28-10-2025,2025-26
STU0287,Final,TEL5,100,60.4,B,26-01-2024,2023-24
STU0184,Final,SST3,100,92.4,A+,26-01-2025,2024-25
STU0278,Unit Test 2,SST4,100,68.9,B,28-10-2023,2023-24
STU0356,Unit Test 1,ENG8,100,66.5,B,31-05-2025,2025-26
STU0271,Final,SCI4,100,67.2,B,26-01-2024,2023-24
STU0024,Unit Test 2,MATHUKG,100,66.2,B,28-10-2025,2025-26
STU0391,Unit Test 1,ENG9,100,75.4,B+,31-05-2025,2025-26
STU0111,Final,TELUKG,100,91.6,A+,26-01-2024,2023-24
STU0192,Midterm,SST2,100,90.4,A+,30-07-2023,2023-24
STU0308,Unit Test 2,ENG6,100,67.1,B,28-10-2024,2024-25
STU0465,Midterm,ART9,50,32.9,B,30-07-2023,2023-24
STU0352,Unit Test 2,SCI7,100,49.0,D,28-10-2024,2024-25
STU0338,Final,ART8,50,36.2,B+,26-01-2026,2025-26
STU0107,Unit Test 2,PE1,50,45.1,A+,28-10-2024,2024-25
STU0132,Unit Test 2,TEL2,100,54.6,C,28-10-2024,2024-25
STU0309,Midterm,ART7,50,31.8,B,30-07-2025,2025-26
STU0357,Midterm,ENG7,100,58.9,C,30-07-2024,2024-25
STU0262,Unit Test 2,HIN6,100,69.1,B,28-10-2025,2025-26
STU0107,Midterm,TEL1,100,71.3,B+,30-07-2024,2024-25
STU0424,Midterm,ENG9,100,70.6,B+,30-07-2024,2024-25
STU0515,Final,CS10,100,66.3,B,26-01-2024,2023-24
STU0016,Midterm,ARTUKG,50,37.0,B+,30-07-2025,2025-26
STU0328,Final,ART7,50,25.4,C,26-01-2025,2024-25
STU0351,Midterm,SCI6,100,100.0,A+,30-07-2023,2023-24
STU0441,Unit Test 1,SCI10,100,90.3,A+,31-05-2024,2024-25
STU0509,Unit Test 2,CS10,100,56.8,C,28-10-2023,2023-24
STU0247,Unit Test 1,SCI4,100,56.1,C,31-05-2023,2023-24
STU0391,Midterm,SCI7,100,64.7,B,30-07-2023,2023-24
STU0159,Final,CS3,50,39.1,B+,26-01-2026,2025-26
STU0381,Unit Test 2,CS7,100,60.6,B,28-10-2023,2023-24
STU0304,Midterm,SST5,100,79.6,B+,30-07-2023,2023-24
STU0423,Unit Test 1,ART8,50,36.8,B+,31-05-2023,2023-24
STU0159,Unit Test 2,CS3,50,46.4,A+,28-10-2025,2025-26
STU0171,Unit Test 2,HIN2,100,78.3,B+,28-10-2023,2023-24
STU0308,Unit Test 1,SST7,100,64.3,B,31-05-2025,2025-26
STU0351,Unit Test 1,ART7,50,43.4,A,31-05-2024,2024-25
STU0416,Midterm,SCI8,100,68.8,B,30-07-2023,2023-24
STU0016,Unit Test 1,TELLKG,100,88.4,A,31-05-2024,2024-25
STU0446,Midterm,HIN9,100,85.7,A,30-07-2023,2023-24
STU0165,Unit Test 2,TEL2,100,79.5,B+,28-10-2023,2023-24
STU0352,Unit Test 1,MATH7,100,68.4,B,31-05-2024,2024-25
STU0111,Final,HIN2,100,86.8,A,26-01-2026,2025-26
STU0088,Unit Test 1,CS2,50,36.8,B+,31-05-2025,2025-26
STU0192,Midterm,CS4,50,41.6,A,30-07-2025,2025-26
STU0231,Midterm,PE5,50,34.0,B,30-07-2025,2025-26
STU0020,Unit Test 2,MATHUKG,100,62.7,B,28-10-2025,2025-26
STU0381,Midterm,SCI7,100,85.7,A,30-07-2023,2023-24
STU0320,Midterm,TEL5,100,68.2,B,30-07-2023,2023-24
STU0336,Unit Test 1,TEL7,100,78.4,B+,31-05-2024,2024-25
STU0155,Final,ENG3,100,87.9,A,26-01-2026,2025-26
STU0147,Unit Test 2,ENG1,100,72.8,B+,28-10-2023,2023-24
STU0456,Midterm,SCI9,100,69.6,B,30-07-2023,2023-24
STU0093,Midterm,HIN1,100,62.3,B,30-07-2024,2024-25
STU0357,Final,PE6,50,38.5,B+,26-01-2024,2023-24
STU0262,Midterm,ART6,50,28.0,C,30-07-2025,2025-26
STU0008,Unit Test 1,MATHNursery,100,54.2,C,31-05-2023,2023-24
STU0271,Unit Test 1,SCI5,100,81.9,A,31-05-2024,2024-25
STU0304,Unit Test 1,ENG7,100,77.0,B+,31-05-2025,2025-26
STU0308,Final,PE6,50,49.2,A+,26-01-2025,2024-25
STU0095,Midterm,TEL1,100,77.8,B+,30-07-2024,2024-25
STU0356,Unit Test 1,HIN7,100,80.4,A,31-05-2024,2024-25
STU0278,Final,ENG4,100,67.8,B,26-01-2024,2023-24
STU0351,Unit Test 1,MATH8,100,68.7,B,31-05-2025,2025-26
STU0359,Unit Test 1,SCI8,100,89.0,A,31-05-2025,2025-26
STU0231,Unit Test 2,HIN3,100,44.2,D,28-10-2023,2023-24
STU0165,Unit Test 1,PE2,50,26.5,C,31-05-2023,2023-24
STU0090,Final,TEL1,100,85.2,A,26-01-2025,2024-25
STU0102,Unit Test 2,TELUKG,100,91.4,A+,28-10-2023,2023-24
STU0336,Final,MATH7,100,49.0,D,26-01-2025,2024-25
STU0155,Final,HIN2,100,56.6,C,26-01-2025,2024-25
STU0304,Final,HIN5,100,66.3,B,26-01-2024,2023-24
STU0153,Unit Test 2,SCI1,100,70.6,B+,28-10-2023,2023-24
STU0184,Unit Test 1,MATH4,100,76.6,B+,31-05-2025,2025-26
STU0177,Unit Test 2,MATH3,100,83.6,A,28-10-2024,2024-25
STU0200,Final,PE4,50,32.2,B,26-01-2026,2025-26
STU0366,Final,TEL8,100,84.8,A,26-01-2025,2024-25
STU0088,Unit Test 1,SCI1,100,87.4,A,31-05-2024,2024-25
STU0200,Unit Test 2,CS4,50,42.3,A,28-10-2025,2025-26
STU0192,Unit Test 2,CS2,50,36.5,B+,28-10-2023,2023-24
STU0159,Midterm,HIN1,100,78.3,B+,30-07-2023,2023-24
STU0017,Unit Test 1,EVSLKG,100,80.3,A,31-05-2024,2024-25
STU0283,Unit Test 2,PE6,50,27.5,C,28-10-2024,2024-25
