admission_number,date,status,remarks
STU0061,02-07-2024,PRESENT,
STU0461,26-07-2024,PRESENT,
STU0380,28-03-2025,PRESENT,
STU0211,20-06-2025,PRESENT,
STU0370,09-11-2023,PRESENT,
STU0033,30-06-2025,PRESENT,
STU0324,06-01-2024,PRESENT,
STU0016,26-11-2024,PRESENT,
STU0078,05-02-2024,PRESENT,
STU0478,15-09-2023,LATE,
STU0136,12-02-2026,LATE,
STU0010,27-06-2024,LATE,
STU0216,23-06-2025,PRESENT,
STU0208,27-06-2024,PRESENT,
STU0022,10-05-2023,PRESENT,
STU0186,03-10-2023,HALF_DAY,
STU0430,02-09-2024,PRESENT,
STU0254,05-04-2024,PRESENT,
STU0188,12-04-2025,PRESENT,
STU0319,12-02-2025,PRESENT,
STU0486,13-02-2024,PRESENT,
STU0298,31-07-2023,PRESENT,
STU0111,20-02-2025,PRESENT,
STU0039,14-07-2025,PRESENT,
STU0403,30-06-2025,PRESENT,
STU0211,04-06-2025,HALF_DAY,
STU0389,23-09-2024,PRESENT,
STU0162,20-02-2025,PRESENT,
STU0370,22-06-2023,PRESENT,
STU0126,01-07-2024,PRESENT,
STU0395,19-11-2024,PRESENT,
STU0166,28-08-2023,PRESENT,
STU0010,16-05-2024,PRESENT,
STU0052,19-03-2024,ABSENT,Sick
STU0094,22-06-2023,LEAVE,Medical leave
STU0207,05-04-2024,PRESENT,
STU0230,21-02-2024,PRESENT,
STU0034,19-12-2023,PRESENT,
STU0206,02-06-2023,PRESENT,
STU0493,19-06-2023,PRESENT,
STU0269,26-11-2024,PRESENT,
STU0256,02-06-2025,PRESENT,
STU0361,17-07-2023,PRESENT,
STU0287,29-10-2025,PRESENT,
STU0260,12-01-2026,PRESENT,
STU0187,05-04-2024,PRESENT,
STU0380,30-10-2025,PRESENT,
STU0324,19-06-2023,ABSENT,
STU0195,30-10-2025,PRESENT,
STU0343,20-04-2023,HALF_DAY,
STU0307,03-06-2025,PRESENT,
STU0211,12-02-2025,HALF_DAY,
STU0046,13-01-2026,HALF_DAY,
STU0100,08-01-2026,PRESENT,
STU0192,12-02-2025,HALF_DAY,
STU0010,30-07-2024,PRESENT,
STU0186,13-02-2024,PRESENT,
STU0418,12-03-2024,PRESENT,
STU0209,16-04-2025,PRESENT,
STU0125,12-02-2025,PRESENT,
STU0126,27-06-2024,PRESENT,
STU0192,03-12-2024,PRESENT,
STU0343,12-03-2024,PRESENT,
STU0078,14-04-2025,PRESENT,
STU0034,24-04-2023,PRESENT,
STU0211,11-09-2024,PRESENT,
STU0073,28-08-2024,ABSENT,Family event
STU0110,20-02-2025,PRESENT,
STU0071,05-01-2026,ABSENT,Sick
STU0461,01-11-2024,PRESENT,
STU0026,30-07-2024,PRESENT,
STU0066,19-11-2024,LATE,
STU0452,15-03-2025,ABSENT,Not informed
STU0211,02-01-2026,PRESENT,
STU0303,28-03-2025,PRESENT,
STU0125,05-04-2024,PRESENT,
STU0071,23-12-2025,PRESENT,
STU0254,02-11-2024,PRESENT,
STU0303,08-03-2025,LATE,
STU0246,04-06-2025,PRESENT,
STU0022,07-06-2023,HALF_DAY,
STU0055,12-02-2026,PRESENT,
STU0147,05-02-2024,PRESENT,
STU0185,02-09-2024,PRESENT,
STU0256,03-11-2025,PRESENT,
STU0493,09-11-2023,ABSENT,Sick
STU0192,01-10-2024,LATE,
STU0452,15-07-2024,PRESENT,
STU0061,16-05-2024,PRESENT,
STU0367,03-06-2025,ABSENT,
STU0438,22-06-2023,PRESENT,
STU0140,09-12-2023,PRESENT,
STU0338,28-08-2024,PRESENT,
STU0405,02-01-2026,PRESENT,
STU0491,13-06-2023,PRESENT,
STU0073,30-09-2024,PRESENT,
STU0316,01-03-2024,PRESENT,
STU0079,17-11-2023,PRESENT,
STU0079,22-06-2023,PRESENT,
STU0206,08-02-2024,PRESENT,
STU0053,03-02-2026,LATE,
STU0166,30-08-2023,PRESENT,
STU0357,12-02-2025,PRESENT,
STU0188,23-08-2025,LEAVE,
STU0307,08-01-2026,PRESENT,
STU0166,17-11-2023,ABSENT,Not informed
STU0140,22-01-2024,PRESENT,
STU0456,02-07-2024,PRESENT,
STU0147,30-04-2025,PRESENT,
STU0392,22-01-2024,PRESENT,
STU0478,19-06-2023,PRESENT,
STU0022,03-06-2023,LATE,
STU0361,05-02-2024,PRESENT,
STU0086,07-06-2023,PRESENT,
STU0457,03-10-2023,PRESENT,
STU0034,13-06-2023,PRESENT,
STU0079,30-11-2023,PRESENT,
STU0395,15-07-2024,PRESENT,
STU0272,14-06-2025,PRESENT,
STU0022,04-03-2024,PRESENT,
STU0209,14-04-2025,HALF_DAY,
STU0152,03-06-2025,LATE,
STU0211,06-01-2024,PRESENT,
STU0034,06-01-2024,PRESENT,
STU0105,01-11-2024,PRESENT,
STU0206,09-11-2023,PRESENT,
STU0367,19-04-2025,PRESENT,
STU0365,31-07-2023,PRESENT,
STU0166,03-10-2023,PRESENT,
STU0303,01-10-2024,PRESENT,
STU0094,19-06-2023,PRESENT,
STU0079,06-09-2023,PRESENT,
STU0216,14-07-2025,PRESENT,
STU0101,11-09-2024,PRESENT,
STU0039,30-04-2025,LEAVE,Family function
STU0208,02-07-2024,PRESENT,
STU0147,08-12-2025,PRESENT,
STU0207,08-07-2023,PRESENT,
STU0324,22-08-2025,ABSENT,
STU0256,19-02-2026,PRESENT,
STU0057,21-02-2024,HALF_DAY,
STU0478,01-02-2024,ABSENT,
STU0242,12-02-2025,PRESENT,
STU0493,13-02-2024,PRESENT,
STU0152,14-04-2025,PRESENT,
STU0094,29-01-2024,PRESENT,
STU0286,12-05-2025,PRESENT,
STU0207,20-04-2023,PRESENT,
STU0188,08-01-2026,HALF_DAY,
STU0105,15-07-2024,ABSENT,Family event
STU0254,01-08-2024,LATE,
STU0258,27-04-2023,PRESENT,
STU0336,07-06-2023,PRESENT,
STU0216,17-11-2023,PRESENT,
STU0311,02-06-2025,PRESENT,
STU0278,10-09-2025,PRESENT,
STU0347,21-02-2024,PRESENT,
STU0395,10-12-2024,PRESENT,
STU0370,03-10-2023,PRESENT,
STU0147,09-07-2025,PRESENT,
STU0192,18-06-2024,PRESENT,
STU0162,01-10-2024,PRESENT,
STU0016,17-08-2024,PRESENT,
STU0033,09-07-2025,PRESENT,
STU0324,08-12-2025,PRESENT,
STU0298,08-02-2024,PRESENT,
STU0366,21-02-2024,PRESENT,
STU0111,17-11-2023,PRESENT,
STU0180,29-01-2024,PRESENT,
STU0336,27-04-2023,PRESENT,
STU0486,22-06-2023,PRESENT,
STU0162,27-06-2024,PRESENT,
STU0101,18-06-2024,PRESENT,
STU0316,12-03-2024,PRESENT,
STU0113,05-08-2024,PRESENT,
STU0456,11-09-2024,PRESENT,
STU0143,27-06-2024,ABSENT,Not informed
STU0023,28-08-2025,PRESENT,
STU0055,03-11-2025,PRESENT,
STU0166,22-06-2023,ABSENT,Not informed
STU0026,31-07-2024,PRESENT,
STU0303,15-03-2025,PRESENT,
STU0209,23-12-2025,PRESENT,
STU0211,14-07-2025,PRESENT,
STU0365,26-09-2023,HALF_DAY,
STU0105,20-02-2025,PRESENT,
STU0101,01-08-2024,LATE,
STU0430,12-02-2025,PRESENT,
STU0053,13-01-2026,PRESENT,
STU0452,21-05-2024,PRESENT,
STU0073,04-07-2024,PRESENT,
STU0064,19-03-2024,PRESENT,
STU0147,19-02-2026,PRESENT,
STU0113,10-12-2024,PRESENT,
STU0008,15-09-2023,PRESENT,
STU0324,07-06-2023,PRESENT,
STU0157,06-02-2025,PRESENT,
STU0365,24-06-2023,PRESENT,
STU0336,29-10-2025,PRESENT,
STU0125,31-07-2024,ABSENT,Family event
STU0270,21-05-2024,PRESENT,
STU0382,06-01-2024,PRESENT,
STU0064,03-06-2023,PRESENT,
STU0432,14-06-2025,PRESENT,
STU0461,16-05-2024,LATE,
STU0389,02-11-2024,PRESENT,
STU0274,08-07-2023,HALF_DAY,
STU0100,30-06-2025,PRESENT,
STU0269,01-08-2024,PRESENT,
STU0365,09-12-2023,PRESENT,
STU0113,08-03-2025,PRESENT,
STU0303,30-09-2024,PRESENT,
STU0034,10-05-2023,ABSENT,Sick
STU0336,12-02-2026,PRESENT,
STU0392,19-06-2023,PRESENT,
STU0425,22-01-2024,PRESENT,
STU0287,02-01-2026,PRESENT,
STU0289,30-06-2025,LATE,
STU0380,03-06-2025,PRESENT,
STU0380,15-03-2025,PRESENT,
STU0269,18-06-2024,PRESENT,
STU0113,26-11-2024,PRESENT,
STU0361,19-06-2023,PRESENT,
STU0111,03-06-2023,PRESENT,
STU0100,23-06-2025,PRESENT,
STU0242,01-07-2024,PRESENT,
STU0403,12-04-2025,PRESENT,
STU0491,28-08-2023,LATE,
STU0380,27-06-2024,PRESENT,
STU0023,08-12-2025,PRESENT,
STU0192,08-03-2025,PRESENT,
STU0457,02-07-2024,PRESENT,
STU0044,01-08-2024,PRESENT,
STU0509,29-01-2024,HALF_DAY,
STU0010,05-04-2024,PRESENT,
STU0222,26-07-2024,ABSENT,Family event
STU0432,22-08-2025,PRESENT,
STU0152,22-08-2025,PRESENT,
STU0491,04-03-2024,PRESENT,
STU0336,17-07-2023,PRESENT,
STU0361,13-02-2024,ABSENT,Sick
STU0382,20-04-2023,PRESENT,
STU0389,06-02-2025,PRESENT,
STU0111,13-06-2023,PRESENT,
STU0395,16-05-2024,PRESENT,
STU0162,05-04-2024,PRESENT,
STU0493,20-04-2023,PRESENT,
STU0286,05-01-2026,ABSENT,
STU0276,02-07-2024,PRESENT,
STU0064,22-01-2024,PRESENT,
STU0380,02-11-2024,LATE,
STU0195,19-02-2026,PRESENT,
STU0457,20-02-2025,PRESENT,
STU0486,02-06-2023,PRESENT,
STU0307,23-08-2025,PRESENT,
STU0485,22-06-2023,PRESENT,
STU0185,28-08-2024,HALF_DAY,
STU0286,28-08-2025,PRESENT,
STU0022,15-03-2024,PRESENT,
STU0486,19-06-2023,PRESENT,
STU0316,26-09-2023,PRESENT,
STU0405,05-01-2026,PRESENT,
STU0395,15-10-2024,PRESENT,
STU0111,02-07-2024,PRESENT,
STU0026,29-05-2024,HALF_DAY,
STU0207,01-10-2024,PRESENT,
STU0256,19-04-2025,PRESENT,
STU0101,16-05-2024,PRESENT,
STU0338,19-11-2024,PRESENT,
STU0367,12-01-2026,LATE,
STU0418,26-09-2023,LATE,
STU0111,19-11-2024,PRESENT,
STU0461,18-06-2024,LATE,
STU0403,23-06-2025,PRESENT,
STU0112,06-07-2024,LATE,
STU0382,31-07-2023,PRESENT,
STU0023,16-04-2025,PRESENT,
STU0064,15-03-2024,PRESENT,
STU0053,02-02-2026,PRESENT,
STU0395,01-10-2024,PRESENT,
STU0382,06-09-2023,LATE,
STU0418,12-12-2023,PRESENT,
STU0143,06-02-2025,PRESENT,
STU0432,10-09-2025,PRESENT,
STU0275,27-06-2024,PRESENT,
STU0311,23-12-2025,PRESENT,
STU0476,18-06-2024,PRESENT,
STU0136,19-02-2026,PRESENT,
STU0432,02-02-2026,PRESENT,
STU0206,05-02-2024,PRESENT,
STU0491,03-06-2023,PRESENT,
STU0034,08-02-2024,PRESENT,
STU0403,19-02-2026,PRESENT,
STU0086,05-02-2024,PRESENT,
STU0010,26-09-2024,PRESENT,
STU0150,30-06-2025,PRESENT,
STU0222,10-12-2024,PRESENT,
STU0195,05-01-2026,PRESENT,
STU0491,19-03-2024,PRESENT,
STU0147,19-04-2025,PRESENT,
STU0324,08-02-2024,PRESENT,
STU0241,11-06-2024,PRESENT,
STU0476,01-10-2024,PRESENT,
STU0367,08-01-2026,PRESENT,
STU0430,30-04-2025,PRESENT,
STU0180,15-03-2024,PRESENT,
STU0125,12-04-2024,PRESENT,
STU0052,08-02-2024,PRESENT,
STU0367,02-01-2026,PRESENT,
STU0298,09-11-2023,HALF_DAY,
STU0067,22-11-2025,ABSENT,Family event
STU0349,22-01-2024,HALF_DAY,
STU0325,21-05-2024,PRESENT,
STU0208,03-12-2024,HALF_DAY,
STU0188,29-10-2025,ABSENT,Not informed
STU0332,14-07-2025,PRESENT,
STU0136,16-04-2025,PRESENT,
STU0493,09-12-2023,PRESENT,
STU0008,21-02-2024,LATE,
STU0254,16-05-2024,PRESENT,
STU0311,12-05-2025,PRESENT,
STU0336,31-07-2023,PRESENT,
STU0113,20-02-2025,PRESENT,
STU0278,12-02-2026,PRESENT,
STU0034,06-09-2023,PRESENT,
STU0390,28-08-2024,PRESENT,
STU0034,30-11-2023,PRESENT,
STU0222,31-07-2024,PRESENT,
STU0357,03-06-2023,PRESENT,
STU0064,12-12-2023,PRESENT,
STU0366,29-01-2024,LATE,
STU0071,09-01-2026,PRESENT,
STU0046,19-04-2025,PRESENT,
STU0403,16-04-2025,PRESENT,
STU0336,12-05-2025,LATE,
STU0140,13-06-2023,PRESENT,
STU0349,27-04-2023,PRESENT,
STU0111,23-09-2024,PRESENT,
STU0332,14-04-2025,ABSENT,Not informed
STU0254,15-10-2024,PRESENT,
STU0166,09-11-2023,PRESENT,
STU0367,09-01-2026,PRESENT,
STU0342,30-07-2024,PRESENT,
STU0332,14-06-2025,PRESENT,
STU0380,27-03-2025,PRESENT,
STU0010,28-03-2025,PRESENT,
STU0147,22-08-2025,HALF_DAY,
STU0126,20-02-2025,PRESENT,
STU0430,09-01-2026,ABSENT,Family event
STU0157,05-08-2024,PRESENT,
STU0125,15-10-2024,PRESENT,
STU0152,14-07-2025,PRESENT,
STU0276,28-08-2024,PRESENT,
STU0254,08-03-2025,PRESENT,
STU0071,22-11-2025,PRESENT,
STU0303,17-08-2024,PRESENT,
STU0365,20-04-2023,PRESENT,
STU0278,23-12-2025,PRESENT,
STU0078,19-04-2025,PRESENT,
STU0311,03-02-2026,PRESENT,
STU0491,10-05-2023,ABSENT,Not informed
STU0365,13-02-2024,PRESENT,
STU0111,19-12-2023,PRESENT,
STU0493,06-01-2024,LATE,
STU0365,24-04-2023,PRESENT,
STU0094,30-11-2023,LATE,
STU0039,22-08-2025,PRESENT,
STU0342,02-07-2024,PRESENT,
STU0216,05-02-2024,ABSENT,
STU0395,28-03-2025,PRESENT,
STU0016,01-11-2024,PRESENT,
STU0432,02-05-2025,PRESENT,
STU0110,11-09-2024,PRESENT,
STU0064,30-08-2023,PRESENT,
STU0217,05-01-2026,PRESENT,
STU0432,23-12-2025,PRESENT,
STU0269,30-07-2024,PRESENT,
STU0185,26-09-2024,PRESENT,
STU0336,09-01-2026,ABSENT,Not informed
STU0430,02-01-2026,PRESENT,
STU0461,12-02-2025,PRESENT,
STU0276,15-10-2024,PRESENT,
STU0071,20-06-2025,PRESENT,
STU0033,12-02-2026,PRESENT,
STU0195,02-02-2026,PRESENT,
STU0357,03-12-2024,LATE,
STU0485,03-06-2023,PRESENT,
STU0260,19-02-2026,PRESENT,
STU0079,09-12-2023,PRESENT,
STU0274,01-02-2024,PRESENT,
STU0456,03-12-2024,PRESENT,
STU0303,02-09-2024,PRESENT,
STU0430,29-05-2024,PRESENT,
STU0126,15-07-2024,PRESENT,
STU0079,02-06-2023,PRESENT,
STU0078,12-02-2026,PRESENT,
STU0343,03-06-2023,PRESENT,
STU0367,09-07-2025,PRESENT,
STU0336,03-06-2025,PRESENT,
STU0195,16-12-2025,PRESENT,
STU0112,06-02-2025,PRESENT,
STU0166,17-07-2023,PRESENT,
STU0217,08-12-2025,PRESENT,
STU0066,10-12-2024,PRESENT,
STU0186,04-03-2024,PRESENT,
STU0066,21-05-2024,PRESENT,
STU0392,02-06-2023,PRESENT,
STU0298,24-04-2023,PRESENT,
STU0276,31-07-2024,PRESENT,
STU0361,03-10-2023,PRESENT,
STU0256,10-09-2025,PRESENT,
STU0187,11-06-2024,PRESENT,
STU0457,12-02-2025,PRESENT,
STU0242,23-09-2024,ABSENT,
STU0162,06-07-2024,PRESENT,
STU0450,26-09-2023,ABSENT,Sick
STU0246,19-04-2025,PRESENT,
STU0456,10-12-2024,PRESENT,
STU0272,19-02-2026,PRESENT,
STU0246,28-08-2025,PRESENT,
STU0311,13-01-2026,PRESENT,
STU0395,28-08-2024,LEAVE,
STU0211,15-03-2025,PRESENT,
STU0016,06-07-2024,ABSENT,
STU0286,09-07-2025,PRESENT,
STU0286,02-02-2026,PRESENT,
STU0493,17-07-2023,PRESENT,
STU0272,02-01-2026,PRESENT,
STU0055,20-02-2026,LATE,
STU0143,08-03-2025,PRESENT,
STU0046,12-02-2026,PRESENT,
STU0319,08-03-2025,PRESENT,
STU0405,02-02-2026,PRESENT,
STU0034,12-03-2024,PRESENT,
STU0287,16-12-2025,PRESENT,
STU0152,30-10-2025,PRESENT,
STU0147,22-11-2025,PRESENT,
STU0491,29-01-2024,LATE,
STU0046,30-04-2025,PRESENT,
STU0208,06-07-2024,PRESENT,
STU0476,02-07-2024,PRESENT,
STU0066,06-07-2024,PRESENT,
STU0071,04-06-2025,PRESENT,
STU0298,19-03-2024,LATE,
STU0217,09-07-2025,PRESENT,
STU0274,04-03-2024,PRESENT,
STU0016,12-02-2025,PRESENT,
STU0044,26-07-2024,PRESENT,
STU0140,22-06-2023,PRESENT,
STU0316,30-08-2023,ABSENT,Family event
STU0185,26-07-2024,PRESENT,
STU0274,27-04-2023,PRESENT,
STU0208,27-03-2025,PRESENT,
STU0216,13-06-2023,PRESENT,
STU0246,02-02-2026,PRESENT,
STU0241,02-09-2024,PRESENT,
STU0275,28-08-2024,ABSENT,Sick
STU0185,16-05-2024,LEAVE,
STU0147,05-01-2026,PRESENT,
STU0094,01-02-2024,PRESENT,
STU0429,10-09-2025,PRESENT,
STU0486,03-06-2023,PRESENT,
STU0242,20-02-2025,PRESENT,
STU0140,06-09-2023,PRESENT,
STU0150,16-12-2025,PRESENT,
STU0343,24-04-2023,PRESENT,
STU0493,12-12-2023,LATE,
STU0044,05-08-2024,PRESENT,
STU0367,30-06-2025,PRESENT,
STU0319,06-07-2024,PRESENT,
STU0150,22-11-2025,PRESENT,
STU0187,12-04-2024,PRESENT,
STU0216,12-03-2024,HALF_DAY,
STU0324,03-10-2023,PRESENT,
STU0241,05-08-2024,PRESENT,
STU0246,14-07-2025,PRESENT,
STU0392,31-07-2023,PRESENT,
STU0260,02-06-2025,PRESENT,
STU0111,19-06-2023,PRESENT,
STU0162,16-05-2024,PRESENT,
STU0325,01-08-2024,LATE,
STU0342,01-08-2024,PRESENT,
STU0370,17-11-2023,PRESENT,
STU0307,22-08-2025,PRESENT,
STU0208,20-02-2025,LATE,
STU0270,11-06-2024,PRESENT,
STU0010,28-08-2024,LATE,
STU0356,13-06-2023,LATE,
STU0230,04-03-2024,PRESENT,
STU0274,22-01-2024,PRESENT,
STU0211,21-02-2024,PRESENT,
STU0260,08-12-2025,PRESENT,
STU0086,15-09-2023,HALF_DAY,
STU0147,10-09-2025,ABSENT,
STU0246,03-11-2025,PRESENT,
STU0110,12-02-2025,PRESENT,
STU0289,02-06-2025,PRESENT,
STU0217,02-02-2026,PRESENT,
STU0166,22-01-2024,PRESENT,
STU0136,23-06-2025,ABSENT,Sick
STU0298,04-03-2024,PRESENT,
STU0367,19-02-2026,PRESENT,
STU0270,05-08-2024,PRESENT,
STU0166,09-12-2023,PRESENT,
STU0111,08-03-2025,PRESENT,
STU0382,08-02-2024,PRESENT,
STU0366,06-01-2024,PRESENT,
STU0438,03-10-2023,PRESENT,
STU0044,18-06-2024,PRESENT,
STU0256,23-12-2025,ABSENT,
STU0380,18-06-2024,PRESENT,
STU0086,06-09-2023,PRESENT,
STU0192,11-09-2024,HALF_DAY,
STU0147,14-04-2025,PRESENT,
STU0110,26-07-2024,PRESENT,
STU0185,12-02-2025,PRESENT,
STU0260,20-02-2026,PRESENT,
STU0034,15-09-2023,PRESENT,
STU0105,03-12-2024,ABSENT,
STU0140,24-04-2023,PRESENT,
STU0432,05-09-2025,LATE,
STU0289,02-02-2026,PRESENT,
STU0324,02-05-2025,PRESENT,
STU0395,23-09-2024,PRESENT,
STU0212,14-06-2025,PRESENT,
STU0365,10-05-2023,PRESENT,
STU0336,08-07-2023,PRESENT,
STU0485,20-04-2023,PRESENT,
STU0367,05-01-2026,PRESENT,
STU0430,19-02-2026,PRESENT,
STU0457,27-06-2024,PRESENT,
STU0389,28-08-2024,PRESENT,
STU0150,08-01-2026,PRESENT,
STU0209,22-08-2025,PRESENT,
STU0491,07-06-2023,PRESENT,
STU0278,12-01-2026,PRESENT,
STU0112,11-06-2024,LEAVE,Medical leave
STU0276,03-12-2024,PRESENT,
STU0274,10-05-2023,PRESENT,
STU0452,02-07-2024,PRESENT,
STU0274,03-06-2023,PRESENT,
STU0380,05-09-2025,PRESENT,
STU0113,17-08-2024,PRESENT,
STU0457,17-08-2024,PRESENT,
STU0216,03-11-2025,PRESENT,
STU0211,31-07-2024,PRESENT,
STU0405,08-01-2026,PRESENT,
STU0418,17-11-2023,PRESENT,
STU0217,19-04-2025,HALF_DAY,
STU0432,16-12-2025,LATE,
STU0286,02-01-2026,PRESENT,
STU0461,02-07-2024,PRESENT,
STU0336,15-03-2024,PRESENT,
STU0111,03-12-2024,ABSENT,Sick
STU0287,23-12-2025,PRESENT,
STU0147,03-02-2026,PRESENT,
STU0078,16-12-2025,PRESENT,
STU0357,28-03-2025,PRESENT,
STU0078,28-08-2023,PRESENT,
STU0180,08-02-2024,ABSENT,
STU0418,19-12-2023,HALF_DAY,
STU0125,01-07-2024,LATE,
STU0324,16-12-2025,PRESENT,
STU0101,02-07-2024,ABSENT,Not informed
STU0246,20-02-2026,HALF_DAY,
STU0242,03-12-2024,ABSENT,
STU0457,12-04-2024,PRESENT,
STU0298,28-08-2023,PRESENT,
STU0356,20-04-2023,PRESENT,
STU0147,22-01-2024,HALF_DAY,
STU0418,27-04-2023,PRESENT,
STU0361,19-12-2023,PRESENT,
STU0079,08-07-2023,PRESENT,
STU0041,10-01-2026,PRESENT,
STU0254,12-04-2024,ABSENT,Not informed
STU0073,18-06-2024,LATE,
STU0324,13-02-2024,PRESENT,
STU0405,12-05-2025,HALF_DAY,
STU0230,05-02-2024,HALF_DAY,
STU0186,01-02-2024,PRESENT,
STU0217,14-04-2025,PRESENT,
STU0311,20-06-2025,PRESENT,
STU0380,28-08-2025,PRESENT,
STU0110,17-08-2024,PRESENT,
STU0126,15-03-2025,PRESENT,
STU0303,03-12-2024,ABSENT,Not informed
STU0166,06-09-2023,ABSENT,
STU0509,24-04-2023,PRESENT,
STU0207,03-10-2023,LATE,
STU0034,15-03-2024,PRESENT,
STU0078,30-06-2025,HALF_DAY,
STU0286,23-08-2025,PRESENT,
STU0276,02-11-2024,PRESENT,
STU0336,30-04-2025,HALF_DAY,
STU0486,15-09-2023,PRESENT,
STU0034,24-06-2023,PRESENT,
STU0242,02-07-2024,PRESENT,
STU0430,04-07-2024,PRESENT,
STU0162,05-08-2024,PRESENT,
STU0316,10-05-2023,PRESENT,
STU0064,26-09-2023,PRESENT,
STU0241,29-05-2024,PRESENT,
STU0211,10-09-2025,LATE,
STU0073,11-06-2024,PRESENT,
STU0100,12-04-2025,PRESENT,
STU0192,02-07-2024,PRESENT,
STU0113,02-07-2024,PRESENT,
STU0073,06-07-2024,PRESENT,
STU0206,17-07-2023,PRESENT,
STU0429,20-06-2025,LATE,
STU0211,31-07-2023,HALF_DAY,
STU0405,23-06-2025,PRESENT,
STU0342,26-09-2024,PRESENT,
STU0405,04-06-2025,PRESENT,
STU0270,05-04-2024,PRESENT,
STU0450,29-01-2024,LATE,
STU0303,04-07-2024,PRESENT,
STU0136,02-05-2025,PRESENT,
STU0390,16-05-2024,PRESENT,
STU0064,06-01-2024,PRESENT,
STU0136,05-09-2025,PRESENT,
STU0380,11-09-2024,PRESENT,
STU0275,04-07-2024,PRESENT,
STU0432,29-10-2025,PRESENT,
STU0307,12-02-2026,PRESENT,
STU0425,19-12-2023,PRESENT,
STU0066,26-07-2024,PRESENT,
STU0269,16-05-2024,PRESENT,
STU0071,28-08-2025,PRESENT,
STU0209,10-09-2025,PRESENT,
STU0343,10-05-2023,PRESENT,
STU0195,08-12-2025,PRESENT,
STU0143,12-02-2025,PRESENT,
STU0140,03-10-2023,PRESENT,
STU0429,20-02-2026,PRESENT,
STU0275,05-08-2024,HALF_DAY,
STU0450,06-01-2024,PRESENT,
STU0157,10-12-2024,PRESENT,
STU0430,23-09-2024,ABSENT,Sick
STU0457,26-11-2024,PRESENT,
STU0258,01-02-2024,ABSENT,Sick
STU0332,30-04-2025,PRESENT,
STU0274,29-01-2024,PRESENT,
STU0100,03-06-2025,PRESENT,
STU0389,18-06-2024,PRESENT,
STU0044,12-02-2025,PRESENT,
STU0034,03-10-2023,PRESENT,
STU0367,23-06-2025,PRESENT,
STU0392,27-04-2023,PRESENT,
STU0258,28-08-2023,PRESENT,
STU0286,09-01-2026,LATE,
STU0366,31-07-2023,ABSENT,Sick
STU0147,30-06-2025,ABSENT,Not informed
STU0100,12-05-2025,PRESENT,
STU0457,30-07-2024,PRESENT,
STU0212,04-06-2025,ABSENT,Family event
STU0450,19-03-2024,PRESENT,
STU0269,15-03-2025,PRESENT,
STU0303,28-08-2024,PRESENT,
STU0152,10-01-2026,PRESENT,
STU0485,30-08-2023,ABSENT,Family event
STU0349,06-09-2023,PRESENT,
STU0052,22-06-2023,PRESENT,
STU0071,03-11-2025,PRESENT,
STU0256,09-01-2026,PRESENT,
STU0143,19-11-2024,PRESENT,
STU0286,14-07-2025,PRESENT,
STU0278,08-12-2025,PRESENT,
STU0380,12-02-2025,PRESENT,
STU0187,27-06-2024,PRESENT,
STU0016,11-09-2024,HALF_DAY,
STU0275,21-05-2024,PRESENT,
STU0111,06-01-2024,PRESENT,
STU0166,12-03-2024,PRESENT,
STU0307,14-06-2025,PRESENT,
STU0347,06-09-2023,PRESENT,
STU0429,02-01-2026,PRESENT,
STU0367,29-10-2025,PRESENT,
STU0071,03-02-2026,PRESENT,
STU0022,01-03-2024,PRESENT,
STU0157,21-05-2024,PRESENT,
STU0336,05-09-2025,PRESENT,
STU0336,13-01-2026,PRESENT,
STU0162,26-11-2024,LEAVE,Family function
STU0078,15-03-2024,PRESENT,
STU0367,13-01-2026,PRESENT,
STU0452,08-03-2025,PRESENT,
STU0438,04-03-2024,PRESENT,
STU0336,19-06-2023,PRESENT,
STU0125,16-05-2024,PRESENT,
STU0367,12-02-2026,PRESENT,
STU0457,14-04-2023,PRESENT,
STU0180,17-07-2023,HALF_DAY,
STU0286,10-01-2026,HALF_DAY,
STU0185,03-12-2024,PRESENT,
STU0192,21-05-2024,ABSENT,Family event
STU0066,01-07-2024,LEAVE,Family function
STU0180,14-04-2023,HALF_DAY,
STU0026,05-08-2024,PRESENT,
STU0216,22-08-2025,PRESENT,
STU0207,01-07-2024,PRESENT,
STU0429,14-07-2025,LATE,
STU0208,01-07-2024,PRESENT,
STU0287,09-01-2026,PRESENT,
STU0456,05-08-2024,PRESENT,
STU0078,26-09-2023,LATE,
STU0008,03-10-2023,ABSENT,
STU0389,15-03-2025,PRESENT,
STU0140,26-09-2023,PRESENT,
STU0365,30-08-2023,ABSENT,Family event
STU0319,28-08-2024,PRESENT,
STU0008,12-12-2023,PRESENT,
STU0041,22-11-2025,ABSENT,Not informed
STU0110,04-07-2024,PRESENT,
STU0067,19-02-2026,PRESENT,
STU0477,17-11-2023,PRESENT,
STU0180,13-02-2024,LEAVE,Family function
STU0125,20-02-2025,PRESENT,
STU0311,08-01-2026,LATE,
STU0211,19-11-2024,PRESENT,
STU0152,08-01-2026,PRESENT,
STU0319,26-09-2024,PRESENT,
STU0486,01-02-2024,HALF_DAY,
STU0061,26-11-2024,PRESENT,
STU0356,06-01-2024,PRESENT,
STU0390,11-09-2024,PRESENT,
STU0126,02-07-2024,PRESENT,
STU0324,31-07-2023,PRESENT,
STU0311,12-04-2025,LEAVE,
