admission_number,date,status,remarks
116,11-08-2025,PRESENT,
116,19-08-2025,ABSENT,Family event
116,25-08-2025,PRESENT,
116,29-08-2025,PRESENT,
116,03-09-2025,PRESENT,
116,22-09-2025,PRESENT,
116,23-09-2025,PRESENT,
116,30-09-2025,PRESENT,
116,08-10-2025,PRESENT,
116,16-10-2025,PRESENT,
116,05-11-2025,PRESENT,
116,08-11-2025,ABSENT,
116,19-11-2025,PRESENT,
116,24-11-2025,LATE,
116,01-12-2025,PRESENT,
116,04-12-2025,PRESENT,
116,18-12-2025,PRESENT,
116,25-12-2025,PRESENT,
116,03-01-2026,PRESENT,
116,10-01-2026,PRESENT,
116,04-02-2026,PRESENT,
116,13-02-2026,PRESENT,
116,19-02-2026,LATE,
116,21-02-2026,PRESENT,
116,28-02-2026,PRESENT,
116,20-03-2026,LATE,
116,24-03-2026,PRESENT,
117,08-07-2025,PRESENT,
117,31-07-2025,PRESENT,
117,15-08-2025,PRESENT,
117,20-08-2025,LATE,
117,29-08-2025,PRESENT,
117,01-10-2025,PRESENT,
117,10-10-2025,LEAVE,Sick
117,24-10-2025,PRESENT,
117,28-10-2025,PRESENT,
117,05-11-2025,PRESENT,
117,13-11-2025,PRESENT,
117,17-11-2025,PRESENT,
117,18-11-2025,PRESENT,
117,19-11-2025,PRESENT,
117,26-11-2025,PRESENT,
117,05-12-2025,PRESENT,
117,29-12-2025,PRESENT,
117,30-12-2025,PRESENT,
117,10-01-2026,PRESENT,
117,16-01-2026,PRESENT,
117,23-01-2026,PRESENT,
117,31-01-2026,PRESENT,
117,07-02-2026,HALF_DAY,
117,10-02-2026,PRESENT,
117,12-02-2026,PRESENT,
117,17-02-2026,PRESENT,
117,20-02-2026,LATE,
117,05-03-2026,LATE,
117,07-03-2026,PRESENT,
117,12-03-2026,PRESENT,
118,04-08-2025,HALF_DAY,
118,05-08-2025,PRESENT,
118,07-08-2025,PRESENT,
118,11-08-2025,PRESENT,
118,18-08-2025,PRESENT,
118,25-08-2025,PRESENT,
118,26-08-2025,PRESENT,
118,05-09-2025,PRESENT,
118,11-09-2025,PRESENT,
118,13-09-2025,PRESENT,
118,22-09-2025,PRESENT,
118,26-09-2025,PRESENT,
118,27-09-2025,PRESENT,
118,29-09-2025,PRESENT,
118,30-09-2025,PRESENT,
118,08-10-2025,PRESENT,
118,17-10-2025,LATE,
118,14-11-2025,PRESENT,
118,28-11-2025,PRESENT,
118,05-12-2025,PRESENT,
118,08-12-2025,PRESENT,
118,18-12-2025,PRESENT,
118,25-12-2025,PRESENT,
118,03-01-2026,LATE,
118,06-01-2026,LATE,
118,21-01-2026,PRESENT,
118,16-02-2026,PRESENT,
118,18-03-2026,PRESENT,
118,26-03-2026,PRESENT,
118,30-03-2026,PRESENT,
119,28-07-2025,PRESENT,
119,29-07-2025,PRESENT,
119,30-07-2025,PRESENT,
119,01-08-2025,LATE,
119,09-08-2025,PRESENT,
119,16-08-2025,PRESENT,
119,22-08-2025,PRESENT,
119,10-09-2025,PRESENT,
119,26-09-2025,ABSENT,Sick
119,27-09-2025,ABSENT,Sick
119,08-10-2025,PRESENT,
119,11-10-2025,PRESENT,
119,14-10-2025,PRESENT,
119,20-10-2025,PRESENT,
119,19-11-2025,PRESENT,
119,04-12-2025,ABSENT,Family event
119,06-12-2025,PRESENT,
119,10-01-2026,PRESENT,
119,22-01-2026,PRESENT,
119,23-01-2026,PRESENT,
119,28-01-2026,PRESENT,
119,02-02-2026,LATE,
119,09-02-2026,PRESENT,
119,10-02-2026,PRESENT,
119,11-02-2026,PRESENT,
119,13-02-2026,PRESENT,
119,23-02-2026,ABSENT,Sick
119,28-02-2026,PRESENT,
119,03-03-2026,LATE,
119,21-03-2026,HALF_DAY,
120,07-07-2025,PRESENT,
120,17-07-2025,ABSENT,Medical leave
120,26-07-2025,PRESENT,
120,28-08-2025,PRESENT,
120,29-08-2025,PRESENT,
120,06-09-2025,PRESENT,
120,08-09-2025,PRESENT,
120,13-09-2025,PRESENT,
120,15-09-2025,PRESENT,
120,23-09-2025,PRESENT,
120,01-10-2025,HALF_DAY,
120,03-10-2025,HALF_DAY,
120,18-10-2025,PRESENT,
120,28-10-2025,PRESENT,
120,08-11-2025,PRESENT,
120,13-11-2025,PRESENT,
120,27-11-2025,PRESENT,
120,28-11-2025,ABSENT,Medical leave
120,29-11-2025,PRESENT,
120,11-12-2025,PRESENT,
120,19-12-2025,PRESENT,
120,27-12-2025,PRESENT,
120,05-01-2026,ABSENT,Sick
120,06-01-2026,PRESENT,
120,10-01-2026,ABSENT,Medical leave
120,13-01-2026,LATE,
120,19-01-2026,PRESENT,
120,22-01-2026,LEAVE,Medical leave
120,28-01-2026,PRESENT,
120,03-02-2026,PRESENT,
121,15-07-2025,PRESENT,
121,22-07-2025,ABSENT,Sick
121,24-07-2025,PRESENT,
121,09-09-2025,PRESENT,
121,10-09-2025,PRESENT,
121,15-09-2025,PRESENT,
121,22-09-2025,PRESENT,
121,24-09-2025,PRESENT,
121,01-10-2025,PRESENT,
121,09-10-2025,PRESENT,
121,10-10-2025,LEAVE,Sick
121,31-10-2025,PRESENT,
121,03-11-2025,PRESENT,
121,05-11-2025,PRESENT,
121,06-11-2025,PRESENT,
121,10-11-2025,PRESENT,
121,15-11-2025,PRESENT,
121,28-11-2025,PRESENT,
121,04-12-2025,LATE,
121,20-12-2025,PRESENT,
121,23-01-2026,PRESENT,
121,27-01-2026,PRESENT,
121,09-02-2026,LEAVE,Not informed
121,21-02-2026,PRESENT,
121,25-02-2026,LEAVE,
121,05-03-2026,PRESENT,
121,13-03-2026,ABSENT,Sick
121,17-03-2026,PRESENT,
121,25-03-2026,PRESENT,
121,31-03-2026,PRESENT,
122,10-07-2025,PRESENT,
122,12-07-2025,PRESENT,
122,17-07-2025,PRESENT,
122,18-07-2025,PRESENT,
122,06-08-2025,PRESENT,
122,22-08-2025,ABSENT,Family event
122,23-08-2025,PRESENT,
122,03-09-2025,PRESENT,
122,09-09-2025,HALF_DAY,
122,12-09-2025,PRESENT,
122,18-09-2025,PRESENT,
122,01-10-2025,ABSENT,Medical leave
122,13-10-2025,PRESENT,
122,25-10-2025,LATE,
122,01-11-2025,PRESENT,
122,06-11-2025,PRESENT,
122,28-11-2025,PRESENT,
122,03-12-2025,PRESENT,
122,10-12-2025,PRESENT,
122,13-12-2025,LATE,
122,18-12-2025,LATE,
122,05-02-2026,HALF_DAY,
122,10-02-2026,LATE,
122,17-02-2026,PRESENT,
122,27-02-2026,PRESENT,
122,03-03-2026,PRESENT,
122,13-03-2026,HALF_DAY,
122,20-03-2026,PRESENT,
122,25-03-2026,PRESENT,
122,31-03-2026,PRESENT,
123,12-07-2025,PRESENT,
123,02-08-2025,PRESENT,
123,04-08-2025,PRESENT,
123,05-08-2025,PRESENT,
123,02-09-2025,PRESENT,
123,04-09-2025,ABSENT,
123,10-09-2025,PRESENT,
123,23-09-2025,PRESENT,
123,26-09-2025,PRESENT,
123,01-10-2025,PRESENT,
123,04-10-2025,PRESENT,
123,07-10-2025,LATE,
123,10-10-2025,PRESENT,
123,27-10-2025,PRESENT,
123,31-10-2025,HALF_DAY,
123,10-11-2025,PRESENT,
123,11-11-2025,LATE,
123,20-11-2025,PRESENT,
123,24-11-2025,PRESENT,
123,06-12-2025,PRESENT,
123,25-12-2025,PRESENT,
123,29-12-2025,PRESENT,
123,03-01-2026,PRESENT,
123,17-01-2026,LEAVE,Family event
123,11-02-2026,PRESENT,
123,13-02-2026,PRESENT,
123,25-02-2026,PRESENT,
123,27-02-2026,PRESENT,
123,11-03-2026,PRESENT,
123,19-03-2026,ABSENT,Not informed
124,24-07-2025,PRESENT,
124,31-07-2025,PRESENT,
124,04-08-2025,PRESENT,
124,18-08-2025,ABSENT,
124,26-08-2025,PRESENT,
124,06-09-2025,PRESENT,
124,13-09-2025,PRESENT,
124,18-09-2025,PRESENT,
124,19-09-2025,ABSENT,Family event
124,07-10-2025,HALF_DAY,
124,14-10-2025,PRESENT,
124,15-10-2025,PRESENT,
124,04-11-2025,PRESENT,
124,06-11-2025,PRESENT,
124,25-11-2025,PRESENT,
124,29-11-2025,ABSENT,Family event
124,01-12-2025,PRESENT,
124,09-12-2025,PRESENT,
124,20-12-2025,LATE,
124,23-12-2025,PRESENT,
124,30-12-2025,PRESENT,
124,06-01-2026,PRESENT,
124,10-01-2026,LATE,
124,07-02-2026,LATE,
124,12-02-2026,PRESENT,
124,18-02-2026,PRESENT,
124,20-02-2026,PRESENT,
124,05-03-2026,ABSENT,Sick
124,26-03-2026,PRESENT,
124,30-03-2026,PRESENT,
125,09-07-2025,PRESENT,
125,10-07-2025,PRESENT,
125,17-07-2025,PRESENT,
125,09-08-2025,PRESENT,
125,11-08-2025,PRESENT,
125,12-08-2025,PRESENT,
125,16-08-2025,ABSENT,Family event
125,23-08-2025,PRESENT,
125,25-08-2025,PRESENT,
125,26-08-2025,PRESENT,
125,03-09-2025,ABSENT,Family event
125,02-10-2025,PRESENT,
125,03-11-2025,LATE,
125,08-11-2025,PRESENT,
125,10-11-2025,PRESENT,
125,13-11-2025,PRESENT,
125,14-11-2025,PRESENT,
125,28-11-2025,PRESENT,
125,01-12-2025,PRESENT,
125,09-12-2025,PRESENT,
125,10-12-2025,PRESENT,
125,17-12-2025,HALF_DAY,
125,09-01-2026,LATE,
125,24-01-2026,PRESENT,
125,06-02-2026,PRESENT,
125,14-02-2026,PRESENT,
125,17-02-2026,LATE,
125,03-03-2026,PRESENT,
125,13-03-2026,PRESENT,
125,26-03-2026,PRESENT,
126,08-07-2025,PRESENT,
126,10-07-2025,PRESENT,
126,24-07-2025,PRESENT,
126,26-07-2025,PRESENT,
126,04-08-2025,LATE,
126,20-08-2025,PRESENT,
126,22-08-2025,PRESENT,
126,28-08-2025,PRESENT,
126,01-09-2025,LEAVE,Medical leave
126,02-09-2025,PRESENT,
126,04-09-2025,PRESENT,
126,11-09-2025,PRESENT,
126,07-10-2025,ABSENT,Family event
126,13-10-2025,PRESENT,
126,17-10-2025,PRESENT,
126,18-10-2025,PRESENT,
126,07-11-2025,PRESENT,
126,20-11-2025,LATE,
126,22-11-2025,PRESENT,
126,24-11-2025,PRESENT,
126,13-12-2025,PRESENT,
126,20-12-2025,PRESENT,
126,31-12-2025,PRESENT,
126,08-01-2026,PRESENT,
126,09-01-2026,PRESENT,
126,12-01-2026,PRESENT,
126,29-01-2026,PRESENT,
126,31-01-2026,ABSENT,Medical leave
126,18-03-2026,PRESENT,
126,26-03-2026,PRESENT,
127,07-07-2025,PRESENT,
127,22-07-2025,ABSENT,Medical leave
127,29-07-2025,PRESENT,
127,02-08-2025,PRESENT,
127,16-08-2025,PRESENT,
127,18-08-2025,HALF_DAY,
127,19-08-2025,PRESENT,
127,25-08-2025,PRESENT,
127,26-08-2025,PRESENT,
127,06-09-2025,PRESENT,
127,09-09-2025,PRESENT,
127,13-09-2025,LEAVE,Medical leave
127,26-09-2025,LATE,
127,10-10-2025,PRESENT,
127,14-11-2025,PRESENT,
127,25-11-2025,PRESENT,
127,05-12-2025,PRESENT,
127,30-12-2025,PRESENT,
127,02-01-2026,PRESENT,
127,06-01-2026,PRESENT,
127,22-01-2026,PRESENT,
127,11-02-2026,PRESENT,
127,21-02-2026,PRESENT,
127,25-02-2026,ABSENT,Not informed
127,03-03-2026,LATE,
127,04-03-2026,PRESENT,
127,17-03-2026,PRESENT,
127,18-03-2026,PRESENT,
127,20-03-2026,PRESENT,
127,23-03-2026,PRESENT,
128,09-07-2025,PRESENT,
128,14-07-2025,PRESENT,
128,11-08-2025,PRESENT,
128,28-08-2025,PRESENT,
128,01-09-2025,PRESENT,
128,03-09-2025,PRESENT,
128,08-09-2025,PRESENT,
128,19-09-2025,PRESENT,
128,17-10-2025,PRESENT,
128,18-10-2025,PRESENT,
128,22-10-2025,PRESENT,
128,23-10-2025,PRESENT,
128,25-10-2025,PRESENT,
128,28-10-2025,PRESENT,
128,10-11-2025,ABSENT,Not informed
128,13-11-2025,ABSENT,Medical leave
128,15-11-2025,PRESENT,
128,22-11-2025,PRESENT,
128,19-12-2025,ABSENT,Not informed
128,20-12-2025,PRESENT,
128,06-01-2026,ABSENT,Sick
128,16-01-2026,PRESENT,
128,22-01-2026,PRESENT,
128,27-01-2026,LATE,
128,29-01-2026,PRESENT,
128,09-02-2026,PRESENT,
128,14-02-2026,ABSENT,Medical leave
128,21-02-2026,PRESENT,
128,26-02-2026,PRESENT,
128,20-03-2026,PRESENT,
129,15-07-2025,ABSENT,
129,17-07-2025,LATE,
129,23-07-2025,PRESENT,
129,24-07-2025,PRESENT,
129,31-07-2025,ABSENT,Not informed
129,04-08-2025,LATE,
129,06-08-2025,PRESENT,
129,11-08-2025,PRESENT,
129,14-08-2025,LATE,
129,21-08-2025,PRESENT,
129,28-08-2025,PRESENT,
129,02-09-2025,PRESENT,
129,27-09-2025,ABSENT,Medical leave
129,08-10-2025,PRESENT,
129,24-10-2025,ABSENT,Sick
129,08-11-2025,PRESENT,
129,15-11-2025,PRESENT,
129,16-12-2025,HALF_DAY,
129,05-01-2026,PRESENT,
129,13-01-2026,PRESENT,
129,15-01-2026,LATE,
129,02-02-2026,PRESENT,
129,03-02-2026,PRESENT,
129,04-02-2026,PRESENT,
129,11-02-2026,PRESENT,
129,14-02-2026,PRESENT,
129,16-02-2026,PRESENT,
129,04-03-2026,PRESENT,
129,24-03-2026,PRESENT,
129,26-03-2026,ABSENT,
130,07-07-2025,PRESENT,
130,01-08-2025,LEAVE,Family event
130,02-08-2025,PRESENT,
130,09-08-2025,PRESENT,
130,11-08-2025,ABSENT,Not informed
130,27-08-2025,PRESENT,
130,29-08-2025,PRESENT,
130,30-08-2025,LATE,
130,26-09-2025,PRESENT,
130,07-10-2025,PRESENT,
130,09-10-2025,ABSENT,Family event
130,16-10-2025,HALF_DAY,
130,18-10-2025,HALF_DAY,
130,05-11-2025,LATE,
130,21-11-2025,PRESENT,
130,22-11-2025,PRESENT,
130,20-12-2025,PRESENT,
130,22-12-2025,PRESENT,
130,23-12-2025,LATE,
130,30-12-2025,PRESENT,
130,09-01-2026,PRESENT,
130,12-01-2026,PRESENT,
130,30-01-2026,PRESENT,
130,09-02-2026,PRESENT,
130,14-02-2026,PRESENT,
130,07-03-2026,PRESENT,
130,11-03-2026,PRESENT,
130,13-03-2026,PRESENT,
130,14-03-2026,PRESENT,
130,25-03-2026,PRESENT,
131,17-07-2025,ABSENT,Not informed
131,02-08-2025,PRESENT,
131,21-08-2025,PRESENT,
131,26-08-2025,ABSENT,
131,28-08-2025,PRESENT,
131,06-09-2025,HALF_DAY,
131,22-09-2025,PRESENT,
131,23-09-2025,PRESENT,
131,02-10-2025,PRESENT,
131,17-10-2025,LEAVE,Family event
131,18-10-2025,PRESENT,
131,20-10-2025,PRESENT,
131,23-10-2025,PRESENT,
131,29-10-2025,PRESENT,
131,13-11-2025,PRESENT,
131,14-11-2025,PRESENT,
131,18-11-2025,PRESENT,
131,29-11-2025,ABSENT,Family event
131,09-12-2025,PRESENT,
131,13-12-2025,PRESENT,
131,23-12-2025,PRESENT,
131,26-12-2025,PRESENT,
131,27-12-2025,PRESENT,
131,10-01-2026,PRESENT,
131,14-01-2026,PRESENT,
131,27-01-2026,PRESENT,
131,30-01-2026,ABSENT,
131,31-01-2026,PRESENT,
131,21-02-2026,PRESENT,
131,11-03-2026,ABSENT,Sick
132,09-07-2025,PRESENT,
132,12-07-2025,PRESENT,
132,05-08-2025,PRESENT,
132,22-08-2025,LATE,
132,23-08-2025,PRESENT,
132,30-08-2025,PRESENT,
132,06-10-2025,PRESENT,
132,14-10-2025,PRESENT,
132,15-10-2025,ABSENT,Medical leave
132,21-10-2025,PRESENT,
132,03-11-2025,PRESENT,
132,08-11-2025,PRESENT,
132,13-11-2025,HALF_DAY,
132,14-11-2025,PRESENT,
132,19-11-2025,PRESENT,
132,22-11-2025,PRESENT,
132,25-11-2025,PRESENT,
132,16-12-2025,LEAVE,Not informed
132,25-12-2025,PRESENT,
132,30-12-2025,PRESENT,
132,06-01-2026,PRESENT,
132,10-01-2026,PRESENT,
132,15-01-2026,PRESENT,
132,29-01-2026,PRESENT,
132,10-02-2026,PRESENT,
132,16-02-2026,PRESENT,
132,05-03-2026,PRESENT,
132,18-03-2026,ABSENT,
132,23-03-2026,PRESENT,
132,30-03-2026,PRESENT,
133,07-07-2025,PRESENT,
133,22-07-2025,LATE,
133,30-07-2025,PRESENT,
133,02-08-2025,PRESENT,
133,14-08-2025,ABSENT,
133,16-08-2025,LEAVE,Not informed
133,18-08-2025,PRESENT,
133,19-08-2025,PRESENT,
133,25-08-2025,PRESENT,
133,27-08-2025,PRESENT,
133,30-08-2025,PRESENT,
133,04-09-2025,PRESENT,
133,05-09-2025,PRESENT,
133,15-09-2025,ABSENT,Medical leave
133,04-10-2025,ABSENT,Family event
133,06-10-2025,PRESENT,
133,07-10-2025,ABSENT,Medical leave
133,14-10-2025,PRESENT,
133,17-10-2025,LATE,
133,01-11-2025,PRESENT,
133,13-11-2025,HALF_DAY,
133,20-11-2025,PRESENT,
133,19-01-2026,PRESENT,
133,20-01-2026,PRESENT,
133,16-02-2026,PRESENT,
133,20-02-2026,HALF_DAY,
133,26-02-2026,PRESENT,
133,27-02-2026,PRESENT,
133,03-03-2026,LEAVE,Not informed
133,14-03-2026,PRESENT,
134,07-07-2025,ABSENT,Family event
134,14-07-2025,PRESENT,
134,28-07-2025,PRESENT,
134,29-07-2025,PRESENT,
134,28-08-2025,PRESENT,
134,10-09-2025,PRESENT,
134,15-09-2025,PRESENT,
134,16-10-2025,PRESENT,
134,17-10-2025,PRESENT,
134,22-10-2025,PRESENT,
134,24-10-2025,PRESENT,
134,31-10-2025,ABSENT,Family event
134,01-11-2025,PRESENT,
134,10-11-2025,PRESENT,
134,29-11-2025,PRESENT,
134,03-12-2025,PRESENT,
134,12-12-2025,PRESENT,
134,29-12-2025,ABSENT,Medical leave
134,31-12-2025,PRESENT,
134,01-01-2026,PRESENT,
134,03-01-2026,PRESENT,
134,05-01-2026,PRESENT,
134,22-01-2026,PRESENT,
134,23-01-2026,PRESENT,
134,09-02-2026,ABSENT,
134,12-02-2026,PRESENT,
134,16-02-2026,PRESENT,
134,20-02-2026,PRESENT,
134,07-03-2026,PRESENT,
134,24-03-2026,ABSENT,Sick
135,09-07-2025,PRESENT,
135,10-07-2025,PRESENT,
135,22-07-2025,LEAVE,Medical leave
135,09-08-2025,LATE,
135,13-08-2025,PRESENT,
135,23-08-2025,PRESENT,
135,22-09-2025,PRESENT,
135,04-10-2025,PRESENT,
135,09-10-2025,PRESENT,
135,29-10-2025,PRESENT,
135,03-11-2025,PRESENT,
135,04-11-2025,HALF_DAY,
135,10-11-2025,PRESENT,
135,18-11-2025,ABSENT,Sick
135,19-11-2025,PRESENT,
135,28-11-2025,PRESENT,
135,04-12-2025,PRESENT,
135,25-12-2025,LATE,
135,02-01-2026,PRESENT,
135,12-01-2026,PRESENT,
135,17-01-2026,PRESENT,
135,22-01-2026,PRESENT,
135,27-01-2026,PRESENT,
135,12-02-2026,LATE,
135,21-02-2026,PRESENT,
135,03-03-2026,PRESENT,
135,04-03-2026,PRESENT,
135,09-03-2026,PRESENT,
135,20-03-2026,PRESENT,
135,31-03-2026,PRESENT,
136,11-07-2025,PRESENT,
136,14-07-2025,PRESENT,
136,17-07-2025,LATE,
136,21-07-2025,PRESENT,
136,12-08-2025,PRESENT,
136,28-08-2025,LATE,
136,19-09-2025,PRESENT,
136,24-09-2025,PRESENT,
136,02-10-2025,PRESENT,
136,03-10-2025,PRESENT,
136,11-10-2025,PRESENT,
136,15-10-2025,PRESENT,
136,21-10-2025,PRESENT,
136,23-10-2025,LATE,
136,24-10-2025,PRESENT,
136,07-11-2025,ABSENT,Medical leave
136,10-11-2025,PRESENT,
136,17-11-2025,PRESENT,
136,20-11-2025,PRESENT,
136,29-11-2025,PRESENT,
136,15-12-2025,ABSENT,
136,31-12-2025,PRESENT,
136,01-01-2026,LATE,
136,12-01-2026,PRESENT,
136,23-01-2026,PRESENT,
136,27-01-2026,PRESENT,
136,20-02-2026,PRESENT,
136,07-03-2026,PRESENT,
136,16-03-2026,PRESENT,
136,23-03-2026,PRESENT,
137,12-07-2025,PRESENT,
137,17-07-2025,PRESENT,
137,30-07-2025,PRESENT,
137,05-08-2025,PRESENT,
137,09-08-2025,PRESENT,
137,19-08-2025,ABSENT,Sick
137,30-08-2025,PRESENT,
137,02-09-2025,PRESENT,
137,20-09-2025,PRESENT,
137,22-09-2025,PRESENT,
137,04-10-2025,HALF_DAY,
137,15-10-2025,PRESENT,
137,28-10-2025,PRESENT,
137,03-11-2025,HALF_DAY,
137,10-11-2025,ABSENT,Family event
137,12-11-2025,PRESENT,
137,06-12-2025,PRESENT,
137,24-12-2025,ABSENT,Sick
137,03-01-2026,PRESENT,
137,13-01-2026,PRESENT,
137,17-01-2026,PRESENT,
137,06-02-2026,ABSENT,Not informed
137,07-02-2026,PRESENT,
137,13-02-2026,PRESENT,
137,14-02-2026,PRESENT,
137,05-03-2026,PRESENT,
137,16-03-2026,PRESENT,
137,19-03-2026,PRESENT,
137,26-03-2026,ABSENT,Family event
137,27-03-2026,PRESENT,
138,10-07-2025,PRESENT,
138,11-07-2025,PRESENT,
138,25-07-2025,PRESENT,
138,04-08-2025,PRESENT,
138,10-09-2025,PRESENT,
138,11-09-2025,PRESENT,
138,24-09-2025,PRESENT,
138,30-09-2025,HALF_DAY,
138,09-10-2025,PRESENT,
138,11-10-2025,PRESENT,
138,13-10-2025,PRESENT,
138,30-10-2025,ABSENT,Family event
138,08-11-2025,ABSENT,Medical leave
138,20-11-2025,PRESENT,
138,21-11-2025,PRESENT,
138,25-11-2025,PRESENT,
138,15-12-2025,ABSENT,
138,19-12-2025,PRESENT,
138,29-12-2025,ABSENT,Medical leave
138,31-12-2025,PRESENT,
138,01-01-2026,PRESENT,
138,03-01-2026,PRESENT,
138,05-01-2026,PRESENT,
138,12-01-2026,HALF_DAY,
138,03-02-2026,PRESENT,
138,04-02-2026,PRESENT,
138,09-02-2026,PRESENT,
138,27-02-2026,PRESENT,
138,23-03-2026,HALF_DAY,
138,26-03-2026,PRESENT,
139,12-07-2025,PRESENT,
139,15-07-2025,PRESENT,
139,04-08-2025,PRESENT,
139,12-08-2025,PRESENT,
139,14-08-2025,PRESENT,
139,21-08-2025,PRESENT,
139,25-08-2025,LEAVE,Medical leave
139,09-09-2025,PRESENT,
139,15-09-2025,PRESENT,
139,29-09-2025,PRESENT,
139,20-10-2025,HALF_DAY,
139,27-10-2025,PRESENT,
139,01-11-2025,PRESENT,
139,07-11-2025,PRESENT,
139,12-11-2025,PRESENT,
139,18-11-2025,PRESENT,
139,22-11-2025,LEAVE,Not informed
139,29-11-2025,ABSENT,Sick
139,13-12-2025,ABSENT,Not informed
139,19-12-2025,PRESENT,
139,22-12-2025,PRESENT,
139,27-12-2025,PRESENT,
139,03-01-2026,PRESENT,
139,08-01-2026,PRESENT,
139,23-01-2026,PRESENT,
139,13-02-2026,PRESENT,
139,16-02-2026,HALF_DAY,
139,19-02-2026,PRESENT,
139,06-03-2026,PRESENT,
139,25-03-2026,PRESENT,
140,07-07-2025,PRESENT,
140,15-07-2025,PRESENT,
140,05-08-2025,PRESENT,
140,16-08-2025,LATE,
140,22-08-2025,PRESENT,
140,27-08-2025,PRESENT,
140,28-08-2025,PRESENT,
140,01-09-2025,PRESENT,
140,11-09-2025,PRESENT,
140,30-09-2025,PRESENT,
140,14-10-2025,PRESENT,
140,29-10-2025,ABSENT,Medical leave
140,03-11-2025,ABSENT,Sick
140,06-11-2025,PRESENT,
140,08-11-2025,PRESENT,
140,21-11-2025,HALF_DAY,
140,03-12-2025,PRESENT,
140,12-12-2025,ABSENT,Medical leave
140,26-12-2025,PRESENT,
140,05-01-2026,PRESENT,
140,07-01-2026,PRESENT,
140,12-01-2026,PRESENT,
140,17-01-2026,PRESENT,
140,26-01-2026,PRESENT,
140,19-02-2026,LATE,
140,03-03-2026,PRESENT,
140,10-03-2026,PRESENT,
140,11-03-2026,PRESENT,
140,18-03-2026,LATE,
140,24-03-2026,PRESENT,
141,08-07-2025,PRESENT,
141,15-07-2025,ABSENT,Medical leave
141,25-07-2025,PRESENT,
141,26-07-2025,PRESENT,
141,08-08-2025,PRESENT,
141,14-08-2025,PRESENT,
141,22-08-2025,PRESENT,
141,28-08-2025,PRESENT,
141,05-09-2025,LATE,
141,16-09-2025,PRESENT,
141,17-09-2025,PRESENT,
141,02-10-2025,LATE,
141,10-10-2025,LEAVE,
141,13-10-2025,ABSENT,
141,15-11-2025,LATE,
141,20-11-2025,PRESENT,
141,21-11-2025,PRESENT,
141,03-12-2025,PRESENT,
141,25-12-2025,LATE,
141,02-01-2026,PRESENT,
141,14-01-2026,PRESENT,
141,27-01-2026,PRESENT,
141,06-02-2026,LATE,
141,14-02-2026,LEAVE,Sick
141,28-02-2026,PRESENT,
141,03-03-2026,PRESENT,
141,12-03-2026,LATE,
141,18-03-2026,PRESENT,
141,20-03-2026,ABSENT,Medical leave
141,23-03-2026,PRESENT,
142,28-07-2025,LATE,
142,04-08-2025,PRESENT,
142,06-08-2025,HALF_DAY,
142,08-08-2025,PRESENT,
142,12-08-2025,HALF_DAY,
142,18-08-2025,PRESENT,
142,19-08-2025,PRESENT,
142,26-08-2025,PRESENT,
142,06-09-2025,ABSENT,Medical leave
142,17-09-2025,PRESENT,
142,23-09-2025,PRESENT,
142,13-10-2025,ABSENT,Not informed
142,15-10-2025,PRESENT,
142,23-10-2025,PRESENT,
142,06-11-2025,PRESENT,
142,20-11-2025,PRESENT,
142,27-11-2025,HALF_DAY,
142,26-12-2025,PRESENT,
142,14-01-2026,PRESENT,
142,19-01-2026,PRESENT,
142,29-01-2026,PRESENT,
142,06-02-2026,PRESENT,
142,16-02-2026,PRESENT,
142,18-02-2026,PRESENT,
142,26-02-2026,PRESENT,
142,27-02-2026,PRESENT,
142,28-02-2026,LATE,
142,10-03-2026,PRESENT,
142,16-03-2026,PRESENT,
142,25-03-2026,LATE,
143,10-07-2025,LATE,
143,15-07-2025,PRESENT,
143,13-08-2025,HALF_DAY,
143,19-08-2025,PRESENT,
143,21-08-2025,PRESENT,
143,22-08-2025,PRESENT,
143,08-09-2025,PRESENT,
143,12-09-2025,PRESENT,
143,20-09-2025,PRESENT,
143,22-09-2025,ABSENT,Family event
143,01-10-2025,PRESENT,
143,02-10-2025,PRESENT,
143,04-10-2025,PRESENT,
143,06-10-2025,PRESENT,
143,23-10-2025,PRESENT,
143,29-10-2025,PRESENT,
143,14-11-2025,PRESENT,
143,25-11-2025,ABSENT,Family event
143,23-12-2025,PRESENT,
143,27-12-2025,PRESENT,
143,03-01-2026,PRESENT,
143,12-01-2026,PRESENT,
143,13-01-2026,PRESENT,
143,23-01-2026,PRESENT,
143,29-01-2026,ABSENT,Sick
143,04-02-2026,PRESENT,
143,13-02-2026,PRESENT,
143,04-03-2026,PRESENT,
143,14-03-2026,PRESENT,
143,18-03-2026,PRESENT,
144,10-07-2025,PRESENT,
144,16-07-2025,PRESENT,
144,05-08-2025,PRESENT,
144,11-08-2025,PRESENT,
144,20-08-2025,PRESENT,
144,03-09-2025,LATE,
144,04-09-2025,PRESENT,
144,12-09-2025,PRESENT,
144,27-09-2025,PRESENT,
144,13-10-2025,PRESENT,
144,21-10-2025,PRESENT,
144,23-10-2025,PRESENT,
144,03-11-2025,PRESENT,
144,20-11-2025,PRESENT,
144,02-12-2025,PRESENT,
144,10-12-2025,LATE,
144,23-12-2025,PRESENT,
144,03-01-2026,ABSENT,Family event
144,09-01-2026,PRESENT,
144,13-01-2026,ABSENT,Medical leave
144,16-01-2026,PRESENT,
