invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2025-26/001316,95,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001317,95,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001318,95,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001319,95,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001320,96,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001321,96,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001322,96,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001323,96,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001324,96,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001325,96,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001326,96,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001327,96,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001328,96,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001329,96,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001330,96,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001331,96,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001332,96,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001333,96,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001334,96,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001335,97,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001336,97,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001337,97,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001338,97,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001339,97,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001340,97,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001341,97,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001342,97,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001343,97,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001344,97,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001345,97,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001346,97,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001347,97,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001348,97,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001349,97,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001350,98,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001351,98,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001352,98,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001353,98,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001354,98,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001355,98,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001356,98,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001357,98,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001358,98,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001359,98,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001360,98,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001361,98,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001362,98,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001363,98,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001364,98,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001365,99,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001366,99,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001367,99,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001368,99,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001369,99,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001370,99,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001371,99,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001372,99,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001373,99,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001374,99,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001375,99,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001376,99,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001377,99,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001378,99,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001379,99,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001380,100,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001381,100,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001382,100,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001383,100,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001384,100,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001385,100,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001386,100,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001387,100,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001388,100,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001389,100,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001390,100,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001391,100,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001392,100,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001393,100,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001394,100,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001395,101,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001396,101,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001397,101,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001398,101,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001399,101,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001400,101,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001401,101,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001402,101,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001403,101,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001404,101,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001405,101,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001406,101,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001407,101,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001408,101,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001409,101,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001410,102,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001411,102,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001412,102,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001413,102,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001414,102,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001415,102,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001416,102,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001417,102,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001418,102,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001419,102,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001420,102,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001421,102,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001422,102,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001423,102,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001424,102,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001425,103,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001426,103,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001427,103,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001428,103,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001429,103,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001430,103,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001431,103,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001432,103,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001433,103,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001434,103,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001435,103,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001436,103,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001437,103,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001438,103,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001439,103,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001440,104,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001441,104,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001442,104,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001443,104,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001444,104,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001445,104,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001446,104,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001447,104,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001448,104,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001449,104,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001450,104,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001451,104,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001452,104,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001453,104,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001454,104,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001455,105,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001456,105,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001457,105,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001458,105,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001459,105,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001460,105,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001461,105,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001462,105,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001463,105,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001464,105,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001465,105,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001466,105,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001467,105,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001468,105,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001469,105,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001470,106,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001471,106,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001472,106,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001473,106,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001474,106,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001475,106,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001476,106,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001477,106,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001478,106,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001479,106,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001480,106,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001481,106,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001482,106,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001483,106,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001484,106,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001485,107,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001486,107,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001487,107,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001488,107,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001489,107,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001490,107,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001491,107,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001492,107,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001493,107,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001494,107,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001495,107,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001496,107,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001497,107,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001498,107,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001499,107,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001500,108,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001501,108,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001502,108,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001503,108,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001504,108,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001505,108,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001506,108,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001507,108,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001508,108,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001509,108,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001510,108,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001511,108,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001512,108,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001513,108,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001514,108,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001515,109,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001516,109,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001517,109,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001518,109,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001519,109,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001520,109,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001521,109,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001522,109,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001523,109,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001524,109,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001525,109,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001526,109,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001527,109,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001528,109,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001529,109,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001530,110,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001531,110,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001532,110,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001533,110,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001534,110,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001535,110,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001536,110,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001537,110,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001538,110,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001539,110,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001540,110,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001541,110,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001542,110,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001543,110,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001544,110,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001545,111,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001546,111,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001547,111,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001548,111,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001549,111,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001550,111,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001551,111,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001552,111,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001553,111,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001554,111,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001555,111,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001556,111,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001557,111,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001558,111,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001559,111,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001560,112,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001561,112,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001562,112,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001563,112,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001564,112,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001565,112,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001566,112,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001567,112,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001568,112,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001569,112,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001570,112,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001571,112,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001572,112,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001573,112,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001574,112,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001575,113,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001576,113,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001577,113,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001578,113,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001579,113,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001580,113,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001581,113,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001582,113,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001583,113,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001584,113,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001585,113,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001586,113,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001587,113,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001588,113,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001589,113,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001590,114,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001591,114,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001592,114,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001593,114,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001594,114,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001595,114,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001596,114,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001597,114,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001598,114,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001599,114,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001600,114,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001601,114,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001602,114,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001603,114,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001604,114,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001605,115,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001606,115,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001607,115,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001608,115,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001609,115,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001610,115,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001611,115,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001612,115,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001613,115,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001614,115,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001615,115,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001616,115,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001617,115,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001618,115,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001619,115,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001620,116,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001621,116,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001622,116,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001623,116,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001624,116,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001625,116,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001626,116,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001627,116,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001628,116,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001629,116,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001630,116,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001631,116,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001632,116,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001633,116,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001634,116,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001635,117,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001636,117,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001637,117,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001638,117,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001639,117,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001640,117,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001641,117,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001642,117,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001643,117,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001644,117,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
