receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2025-26/001386,INV/2025-26/001639,2500,16-11-2025,CHEQUE,
RCP/2025-26/001387,INV/2025-26/001640,2500,16-12-2025,ONLINE,
RCP/2025-26/001388,INV/2025-26/001641,2500,17-01-2026,UPI,
RCP/2025-26/001389,INV/2025-26/001643,2500,16-03-2026,UPI,
RCP/2025-26/001390,INV/2025-26/001644,6000,02-08-2025,UPI,
RCP/2025-26/001391,INV/2025-26/001645,1000,25-07-2025,CASH,
RCP/2025-26/001392,INV/2025-26/001646,500,06-08-2025,CHEQUE,
RCP/2025-26/001393,INV/2025-26/001647,1000,23-07-2025,ONLINE,
RCP/2025-26/001394,INV/2025-26/001648,375,01-08-2025,ONLINE,
RCP/2025-26/001395,INV/2025-26/001651,2500,18-08-2025,ONLINE,
RCP/2025-26/001396,INV/2025-26/001652,2500,18-09-2025,ONLINE,
RCP/2025-26/001397,INV/2025-26/001653,2500,14-10-2025,CASH,
RCP/2025-26/001398,INV/2025-26/001654,2500,23-11-2025,ONLINE,
RCP/2025-26/001399,INV/2025-26/001656,2500,21-01-2026,ONLINE,
RCP/2025-26/001400,INV/2025-26/001658,2500,24-03-2026,CASH,
RCP/2025-26/001401,INV/2025-26/001659,6000,05-08-2025,BANK_TRANSFER,
RCP/2025-26/001402,INV/2025-26/001660,1000,22-07-2025,UPI,
RCP/2025-26/001403,INV/2025-26/001661,500,25-07-2025,BANK_TRANSFER,
RCP/2025-26/001404,INV/2025-26/001662,1000,30-07-2025,UPI,
RCP/2025-26/001405,INV/2025-26/001663,375,29-07-2025,BANK_TRANSFER,
RCP/2025-26/001406,INV/2025-26/001664,375,26-01-2026,BANK_TRANSFER,
RCP/2025-26/001407,INV/2025-26/001665,2500,23-07-2025,UPI,
RCP/2025-26/001408,INV/2025-26/001666,2500,21-08-2025,BANK_TRANSFER,
RCP/2025-26/001409,INV/2025-26/001668,2500,15-10-2025,CHEQUE,
RCP/2025-26/001410,INV/2025-26/001669,2500,17-11-2025,CASH,
RCP/2025-26/001411,INV/2025-26/001670,2500,17-12-2025,CHEQUE,
RCP/2025-26/001412,INV/2025-26/001671,2500,22-01-2026,UPI,
RCP/2025-26/001413,INV/2025-26/001672,2500,14-02-2026,ONLINE,
RCP/2025-26/001414,INV/2025-26/001673,2500,15-03-2026,ONLINE,
RCP/2025-26/001415,INV/2025-26/001674,6000,01-08-2025,ONLINE,
RCP/2025-26/001416,INV/2025-26/001675,1000,23-07-2025,ONLINE,
RCP/2025-26/001417,INV/2025-26/001676,500,27-07-2025,CASH,
RCP/2025-26/001418,INV/2025-26/001677,1000,30-07-2025,ONLINE,
RCP/2025-26/001419,INV/2025-26/001678,375,25-07-2025,ONLINE,
RCP/2025-26/001420,INV/2025-26/001679,375,24-01-2026,BANK_TRANSFER,
RCP/2025-26/001421,INV/2025-26/001680,2500,18-07-2025,BANK_TRANSFER,
RCP/2025-26/001422,INV/2025-26/001681,2500,13-08-2025,BANK_TRANSFER,
RCP/2025-26/001423,INV/2025-26/001684,2500,15-11-2025,BANK_TRANSFER,
RCP/2025-26/001424,INV/2025-26/001685,2500,25-12-2025,ONLINE,
RCP/2025-26/001425,INV/2025-26/001687,2500,19-02-2026,ONLINE,
RCP/2025-26/001426,INV/2025-26/001688,2500,14-03-2026,UPI,
RCP/2025-26/001427,INV/2025-26/001689,6000,01-08-2025,ONLINE,
RCP/2025-26/001428,INV/2025-26/001690,1000,03-08-2025,CASH,
RCP/2025-26/001429,INV/2025-26/001691,500,01-08-2025,UPI,
RCP/2025-26/001430,INV/2025-26/001692,1000,31-07-2025,BANK_TRANSFER,
RCP/2025-26/001431,INV/2025-26/001693,375,03-08-2025,BANK_TRANSFER,
RCP/2025-26/001432,INV/2025-26/001695,2500,21-07-2025,CHEQUE,
RCP/2025-26/001433,INV/2025-26/001696,2500,24-08-2025,ONLINE,
RCP/2025-26/001434,INV/2025-26/001697,2500,10-09-2025,UPI,
RCP/2025-26/001435,INV/2025-26/001698,2500,18-10-2025,CASH,
RCP/2025-26/001436,INV/2025-26/001699,2500,22-11-2025,CASH,
RCP/2025-26/001437,INV/2025-26/001700,2500,25-12-2025,CHEQUE,
RCP/2025-26/001438,INV/2025-26/001701,2500,22-01-2026,CHEQUE,
RCP/2025-26/001439,INV/2025-26/001702,2500,12-02-2026,CASH,
RCP/2025-26/001440,INV/2025-26/001703,2500,14-03-2026,CASH,
RCP/2025-26/001441,INV/2025-26/001704,6000,03-08-2025,BANK_TRANSFER,
RCP/2025-26/001442,INV/2025-26/001705,1000,31-07-2025,ONLINE,
RCP/2025-26/001443,INV/2025-26/001706,500,26-07-2025,CHEQUE,
RCP/2025-26/001444,INV/2025-26/001707,1000,22-07-2025,CASH,
RCP/2025-26/001445,INV/2025-26/001708,375,01-08-2025,ONLINE,
RCP/2025-26/001446,INV/2025-26/001709,375,24-01-2026,CHEQUE,
RCP/2025-26/001447,INV/2025-26/001710,2500,15-07-2025,CHEQUE,
RCP/2025-26/001448,INV/2025-26/001711,2500,23-08-2025,CHEQUE,
RCP/2025-26/001449,INV/2025-26/001712,2500,19-09-2025,BANK_TRANSFER,
RCP/2025-26/001450,INV/2025-26/001713,2500,17-10-2025,CASH,
RCP/2025-26/001451,INV/2025-26/001714,2500,21-11-2025,ONLINE,
RCP/2025-26/001452,INV/2025-26/001715,2500,19-12-2025,CASH,
RCP/2025-26/001453,INV/2025-26/001716,2500,14-01-2026,BANK_TRANSFER,
RCP/2025-26/001454,INV/2025-26/001717,2500,10-02-2026,ONLINE,
RCP/2025-26/001455,INV/2025-26/001719,6000,22-07-2025,ONLINE,
RCP/2025-26/001456,INV/2025-26/001720,1000,29-07-2025,CASH,
RCP/2025-26/001457,INV/2025-26/001721,500,28-07-2025,ONLINE,
RCP/2025-26/001458,INV/2025-26/001723,375,29-07-2025,UPI,
RCP/2025-26/001459,INV/2025-26/001724,375,28-01-2026,ONLINE,
RCP/2025-26/001460,INV/2025-26/001725,2500,12-07-2025,ONLINE,
RCP/2025-26/001461,INV/2025-26/001726,2500,18-08-2025,BANK_TRANSFER,
RCP/2025-26/001462,INV/2025-26/001727,2500,18-09-2025,ONLINE,
RCP/2025-26/001463,INV/2025-26/001728,2500,12-10-2025,UPI,
RCP/2025-26/001464,INV/2025-26/001729,2500,13-11-2025,ONLINE,
RCP/2025-26/001465,INV/2025-26/001730,2500,18-12-2025,CHEQUE,
RCP/2025-26/001466,INV/2025-26/001731,2500,20-01-2026,CASH,
RCP/2025-26/001467,INV/2025-26/001732,2500,10-02-2026,UPI,
RCP/2025-26/001468,INV/2025-26/001734,6000,26-07-2025,ONLINE,
RCP/2025-26/001469,INV/2025-26/001735,1000,29-07-2025,CASH,
RCP/2025-26/001470,INV/2025-26/001736,500,06-08-2025,UPI,
RCP/2025-26/001471,INV/2025-26/001737,1000,31-07-2025,ONLINE,
RCP/2025-26/001472,INV/2025-26/001739,375,17-01-2026,BANK_TRANSFER,
RCP/2025-26/001473,INV/2025-26/001740,2500,14-07-2025,CASH,
RCP/2025-26/001474,INV/2025-26/001741,2500,22-08-2025,CASH,
RCP/2025-26/001475,INV/2025-26/001742,2500,15-09-2025,UPI,
RCP/2025-26/001476,INV/2025-26/001744,2500,22-11-2025,CASH,
RCP/2025-26/001477,INV/2025-26/001745,2500,17-12-2025,ONLINE,
RCP/2025-26/001478,INV/2025-26/001746,2500,24-01-2026,UPI,
RCP/2025-26/001479,INV/2025-26/001747,2500,11-02-2026,UPI,
RCP/2025-26/001480,INV/2025-26/001748,2500,13-03-2026,CHEQUE,
RCP/2025-26/001481,INV/2025-26/001749,6000,28-07-2025,ONLINE,
RCP/2025-26/001482,INV/2025-26/001750,1000,31-07-2025,BANK_TRANSFER,
RCP/2025-26/001483,INV/2025-26/001751,500,23-07-2025,CHEQUE,
RCP/2025-26/001484,INV/2025-26/001752,1000,30-07-2025,ONLINE,
RCP/2025-26/001485,INV/2025-26/001753,375,28-07-2025,BANK_TRANSFER,
RCP/2025-26/001486,INV/2025-26/001756,2500,13-08-2025,UPI,
RCP/2025-26/001487,INV/2025-26/001757,2500,20-09-2025,CASH,
RCP/2025-26/001488,INV/2025-26/001758,2500,18-10-2025,CHEQUE,
RCP/2025-26/001489,INV/2025-26/001759,2500,17-11-2025,CASH,
RCP/2025-26/001490,INV/2025-26/001761,2500,25-01-2026,CHEQUE,
RCP/2025-26/001491,INV/2025-26/001762,2500,12-02-2026,UPI,
RCP/2025-26/001492,INV/2025-26/001763,2500,12-03-2026,CHEQUE,
RCP/2025-26/001493,INV/2025-26/001764,6000,23-07-2025,CASH,
RCP/2025-26/001494,INV/2025-26/001765,1000,26-07-2025,CHEQUE,
RCP/2025-26/001495,INV/2025-26/001766,500,26-07-2025,ONLINE,
RCP/2025-26/001496,INV/2025-26/001767,1000,02-08-2025,ONLINE,
RCP/2025-26/001497,INV/2025-26/001768,375,22-07-2025,ONLINE,
RCP/2025-26/001498,INV/2025-26/001769,375,20-01-2026,BANK_TRANSFER,
RCP/2025-26/001499,INV/2025-26/001771,2500,24-08-2025,CHEQUE,
RCP/2025-26/001500,INV/2025-26/001772,2500,25-09-2025,UPI,
RCP/2025-26/001501,INV/2025-26/001773,2500,21-10-2025,BANK_TRANSFER,
RCP/2025-26/001502,INV/2025-26/001774,2500,18-11-2025,CHEQUE,
RCP/2025-26/001503,INV/2025-26/001776,2500,12-01-2026,CHEQUE,
RCP/2025-26/001504,INV/2025-26/001777,2500,19-02-2026,BANK_TRANSFER,
RCP/2025-26/001505,INV/2025-26/001778,2500,24-03-2026,CASH,
RCP/2025-26/001506,INV/2025-26/001779,6000,03-08-2025,UPI,
RCP/2025-26/001507,INV/2025-26/001781,500,02-08-2025,CHEQUE,
RCP/2025-26/001508,INV/2025-26/001782,1000,24-07-2025,CHEQUE,
RCP/2025-26/001509,INV/2025-26/001783,375,28-07-2025,CHEQUE,
RCP/2025-26/001510,INV/2025-26/001784,375,20-01-2026,CHEQUE,
RCP/2025-26/001511,INV/2025-26/001785,2500,23-07-2025,BANK_TRANSFER,
RCP/2025-26/001512,INV/2025-26/001786,2500,12-08-2025,CASH,
RCP/2025-26/001513,INV/2025-26/001787,2500,14-09-2025,UPI,
RCP/2025-26/001514,INV/2025-26/001789,2500,25-11-2025,UPI,
RCP/2025-26/001515,INV/2025-26/001790,2500,22-12-2025,ONLINE,
RCP/2025-26/001516,INV/2025-26/001791,2500,18-01-2026,CASH,
RCP/2025-26/001517,INV/2025-26/001792,2500,12-02-2026,CASH,
RCP/2025-26/001518,INV/2025-26/001794,6000,06-08-2025,CASH,
RCP/2025-26/001519,INV/2025-26/001795,1000,23-07-2025,BANK_TRANSFER,
RCP/2025-26/001520,INV/2025-26/001796,500,04-08-2025,BANK_TRANSFER,
RCP/2025-26/001521,INV/2025-26/001797,1000,23-07-2025,CHEQUE,
RCP/2025-26/001522,INV/2025-26/001798,375,23-07-2025,CASH,
RCP/2025-26/001523,INV/2025-26/001799,375,18-01-2026,UPI,
RCP/2025-26/001524,INV/2025-26/001801,2500,17-08-2025,CHEQUE,
RCP/2025-26/001525,INV/2025-26/001802,2500,16-09-2025,CHEQUE,
RCP/2025-26/001526,INV/2025-26/001803,2500,15-10-2025,CHEQUE,
RCP/2025-26/001527,INV/2025-26/001804,2500,23-11-2025,CASH,
RCP/2025-26/001528,INV/2025-26/001805,2500,21-12-2025,ONLINE,
RCP/2025-26/001529,INV/2025-26/001806,2500,23-01-2026,CASH,
RCP/2025-26/001530,INV/2025-26/001807,2500,15-02-2026,CHEQUE,
RCP/2025-26/001531,INV/2025-26/001808,2500,20-03-2026,UPI,
RCP/2025-26/001532,INV/2025-26/001809,6000,05-08-2025,BANK_TRANSFER,
RCP/2025-26/001533,INV/2025-26/001811,500,01-08-2025,BANK_TRANSFER,
RCP/2025-26/001534,INV/2025-26/001812,1000,04-08-2025,BANK_TRANSFER,
RCP/2025-26/001535,INV/2025-26/001813,375,28-07-2025,ONLINE,
RCP/2025-26/001536,INV/2025-26/001814,375,24-01-2026,BANK_TRANSFER,
RCP/2025-26/001537,INV/2025-26/001816,2500,22-08-2025,CASH,
RCP/2025-26/001538,INV/2025-26/001817,2500,19-09-2025,CHEQUE,
RCP/2025-26/001539,INV/2025-26/001818,2500,14-10-2025,BANK_TRANSFER,
RCP/2025-26/001540,INV/2025-26/001819,2500,17-11-2025,UPI,
RCP/2025-26/001541,INV/2025-26/001821,2500,18-01-2026,CHEQUE,
RCP/2025-26/001542,INV/2025-26/001822,2500,14-02-2026,CASH,
RCP/2025-26/001543,INV/2025-26/001823,2500,21-03-2026,UPI,
RCP/2025-26/001544,INV/2025-26/001824,6000,02-08-2025,CHEQUE,
RCP/2025-26/001545,INV/2025-26/001825,1000,30-07-2025,BANK_TRANSFER,
RCP/2025-26/001546,INV/2025-26/001826,500,03-08-2025,CHEQUE,
RCP/2025-26/001547,INV/2025-26/001828,375,01-08-2025,ONLINE,
RCP/2025-26/001548,INV/2025-26/001829,375,19-01-2026,CHEQUE,
RCP/2025-26/001549,INV/2025-26/001830,2500,11-07-2025,CHEQUE,
RCP/2025-26/001550,INV/2025-26/001831,2500,11-08-2025,BANK_TRANSFER,
RCP/2025-26/001551,INV/2025-26/001832,2500,23-09-2025,ONLINE,
RCP/2025-26/001552,INV/2025-26/001834,2500,17-11-2025,CHEQUE,
RCP/2025-26/001553,INV/2025-26/001836,2500,22-01-2026,CASH,
RCP/2025-26/001554,INV/2025-26/001837,2500,11-02-2026,BANK_TRANSFER,
RCP/2025-26/001555,INV/2025-26/001838,2500,14-03-2026,BANK_TRANSFER,
RCP/2025-26/001556,INV/2025-26/001839,6000,29-07-2025,UPI,
RCP/2025-26/001557,INV/2025-26/001840,1000,03-08-2025,ONLINE,
RCP/2025-26/001558,INV/2025-26/001841,500,24-07-2025,UPI,
RCP/2025-26/001559,INV/2025-26/001842,1000,03-08-2025,UPI,
RCP/2025-26/001560,INV/2025-26/001843,375,24-07-2025,ONLINE,
RCP/2025-26/001561,INV/2025-26/001844,375,17-01-2026,CHEQUE,
RCP/2025-26/001562,INV/2025-26/001845,2500,12-07-2025,ONLINE,
RCP/2025-26/001563,INV/2025-26/001846,2500,14-08-2025,UPI,
RCP/2025-26/001564,INV/2025-26/001847,2500,16-09-2025,ONLINE,
RCP/2025-26/001565,INV/2025-26/001848,2500,16-10-2025,CHEQUE,
RCP/2025-26/001566,INV/2025-26/001849,2500,17-11-2025,UPI,
RCP/2025-26/001567,INV/2025-26/001850,2500,23-12-2025,BANK_TRANSFER,
RCP/2025-26/001568,INV/2025-26/001851,2500,12-01-2026,CASH,
RCP/2025-26/001569,INV/2025-26/001852,2500,23-02-2026,BANK_TRANSFER,
RCP/2025-26/001570,INV/2025-26/001853,2500,20-03-2026,BANK_TRANSFER,
RCP/2025-26/001571,INV/2025-26/001854,6000,22-07-2025,BANK_TRANSFER,
RCP/2025-26/001572,INV/2025-26/001855,1000,02-08-2025,CHEQUE,
RCP/2025-26/001573,INV/2025-26/001856,500,05-08-2025,CHEQUE,
RCP/2025-26/001574,INV/2025-26/001857,1000,23-07-2025,UPI,
RCP/2025-26/001575,INV/2025-26/001858,375,02-08-2025,UPI,
RCP/2025-26/001576,INV/2025-26/001859,375,18-01-2026,CASH,
RCP/2025-26/001577,INV/2025-26/001860,2500,17-07-2025,CHEQUE,
RCP/2025-26/001578,INV/2025-26/001863,2500,10-10-2025,BANK_TRANSFER,
RCP/2025-26/001579,INV/2025-26/001864,2500,13-11-2025,BANK_TRANSFER,
RCP/2025-26/001580,INV/2025-26/001865,2500,10-12-2025,BANK_TRANSFER,
RCP/2025-26/001581,INV/2025-26/001866,2500,16-01-2026,UPI,
RCP/2025-26/001582,INV/2025-26/001867,2500,18-02-2026,CHEQUE,
RCP/2025-26/001583,INV/2025-26/001868,2500,14-03-2026,CASH,
RCP/2025-26/001584,INV/2025-26/001869,6000,23-07-2025,BANK_TRANSFER,
RCP/2025-26/001585,INV/2025-26/001870,1000,31-07-2025,UPI,
RCP/2025-26/001586,INV/2025-26/001871,500,30-07-2025,CASH,
RCP/2025-26/001587,INV/2025-26/001872,1000,22-07-2025,CASH,
RCP/2025-26/001588,INV/2025-26/001873,375,30-07-2025,BANK_TRANSFER,
RCP/2025-26/001589,INV/2025-26/001875,2500,22-07-2025,UPI,
RCP/2025-26/001590,INV/2025-26/001877,2500,13-09-2025,BANK_TRANSFER,
RCP/2025-26/001591,INV/2025-26/001878,2500,12-10-2025,UPI,
RCP/2025-26/001592,INV/2025-26/001879,2500,24-11-2025,CHEQUE,
RCP/2025-26/001593,INV/2025-26/001881,2500,17-01-2026,CHEQUE,
RCP/2025-26/001594,INV/2025-26/001882,2500,25-02-2026,ONLINE,
RCP/2025-26/001595,INV/2025-26/001883,2500,10-03-2026,BANK_TRANSFER,
RCP/2025-26/001596,INV/2025-26/001884,6000,02-08-2025,BANK_TRANSFER,
RCP/2025-26/001597,INV/2025-26/001885,1000,30-07-2025,CASH,
RCP/2025-26/001598,INV/2025-26/001886,500,03-08-2025,CASH,
RCP/2025-26/001599,INV/2025-26/001889,375,26-01-2026,ONLINE,
RCP/2025-26/001600,INV/2025-26/001890,2500,12-07-2025,ONLINE,
RCP/2025-26/001601,INV/2025-26/001891,2500,17-08-2025,ONLINE,
RCP/2025-26/001602,INV/2025-26/001892,2500,14-09-2025,ONLINE,
RCP/2025-26/001603,INV/2025-26/001895,2500,14-12-2025,UPI,
RCP/2025-26/001604,INV/2025-26/001896,2500,16-01-2026,UPI,
RCP/2025-26/001605,INV/2025-26/001897,2500,14-02-2026,ONLINE,
RCP/2025-26/001606,INV/2025-26/001900,1000,27-07-2025,BANK_TRANSFER,
RCP/2025-26/001607,INV/2025-26/001901,500,25-07-2025,UPI,
RCP/2025-26/001608,INV/2025-26/001902,1000,26-07-2025,CASH,
RCP/2025-26/001609,INV/2025-26/001903,375,04-08-2025,ONLINE,
RCP/2025-26/001610,INV/2025-26/001904,375,24-01-2026,UPI,
RCP/2025-26/001611,INV/2025-26/001905,2500,13-07-2025,UPI,
RCP/2025-26/001612,INV/2025-26/001906,2500,18-08-2025,CHEQUE,
RCP/2025-26/001613,INV/2025-26/001907,2500,17-09-2025,CHEQUE,
RCP/2025-26/001614,INV/2025-26/001908,2500,10-10-2025,BANK_TRANSFER,
RCP/2025-26/001615,INV/2025-26/001909,2500,25-11-2025,UPI,
RCP/2025-26/001616,INV/2025-26/001910,2500,25-12-2025,BANK_TRANSFER,
RCP/2025-26/001617,INV/2025-26/001911,2500,22-01-2026,ONLINE,
RCP/2025-26/001618,INV/2025-26/001912,2500,15-02-2026,UPI,
RCP/2025-26/001619,INV/2025-26/001913,2500,23-03-2026,CASH,
RCP/2025-26/001620,INV/2025-26/001916,500,28-07-2025,UPI,
RCP/2025-26/001621,INV/2025-26/001917,1000,05-08-2025,CHEQUE,
RCP/2025-26/001622,INV/2025-26/001918,375,01-08-2025,ONLINE,
RCP/2025-26/001623,INV/2025-26/001920,2500,11-07-2025,CHEQUE,
RCP/2025-26/001624,INV/2025-26/001921,2500,22-08-2025,BANK_TRANSFER,
RCP/2025-26/001625,INV/2025-26/001922,2500,11-09-2025,CHEQUE,
RCP/2025-26/001626,INV/2025-26/001923,2500,24-10-2025,CASH,
RCP/2025-26/001627,INV/2025-26/001925,2500,22-12-2025,CASH,
RCP/2025-26/001628,INV/2025-26/001926,2500,11-01-2026,UPI,
RCP/2025-26/001629,INV/2025-26/001927,2500,22-02-2026,BANK_TRANSFER,
RCP/2025-26/001630,INV/2025-26/001928,2500,19-03-2026,ONLINE,
RCP/2025-26/001631,INV/2025-26/001929,6000,31-07-2025,CHEQUE,
RCP/2025-26/001632,INV/2025-26/001931,500,26-07-2025,ONLINE,
RCP/2025-26/001633,INV/2025-26/001932,1000,05-08-2025,CASH,
RCP/2025-26/001634,INV/2025-26/001933,375,25-07-2025,UPI,
RCP/2025-26/001635,INV/2025-26/001934,375,20-01-2026,ONLINE,
RCP/2025-26/001636,INV/2025-26/001935,2500,24-07-2025,CASH,
RCP/2025-26/001637,INV/2025-26/001936,2500,16-08-2025,ONLINE,
RCP/2025-26/001638,INV/2025-26/001937,2500,20-09-2025,UPI,
RCP/2025-26/001639,INV/2025-26/001938,2500,13-10-2025,CASH,
RCP/2025-26/001640,INV/2025-26/001939,2500,24-11-2025,BANK_TRANSFER,
RCP/2025-26/001641,INV/2025-26/001940,2500,22-12-2025,CHEQUE,
RCP/2025-26/001642,INV/2025-26/001941,2500,15-01-2026,ONLINE,
RCP/2025-26/001643,INV/2025-26/001942,2500,11-02-2026,UPI,
RCP/2025-26/001644,INV/2025-26/001944,6000,26-07-2025,UPI,
RCP/2025-26/001645,INV/2025-26/001946,500,23-07-2025,ONLINE,
RCP/2025-26/001646,INV/2025-26/001947,1000,05-08-2025,BANK_TRANSFER,
RCP/2025-26/001647,INV/2025-26/001948,375,25-07-2025,UPI,
RCP/2025-26/001648,INV/2025-26/001950,2500,18-07-2025,CASH,
RCP/2025-26/001649,INV/2025-26/001951,2500,25-08-2025,CHEQUE,
RCP/2025-26/001650,INV/2025-26/001952,2500,25-09-2025,UPI,
RCP/2025-26/001651,INV/2025-26/001953,2500,25-10-2025,ONLINE,
RCP/2025-26/001652,INV/2025-26/001954,2500,12-11-2025,CHEQUE,
RCP/2025-26/001653,INV/2025-26/001955,2500,17-12-2025,CHEQUE,
RCP/2025-26/001654,INV/2025-26/001956,2500,16-01-2026,CASH,
RCP/2025-26/001655,INV/2025-26/001957,2500,11-02-2026,BANK_TRANSFER,
RCP/2025-26/001656,INV/2025-26/001958,2500,11-03-2026,CHEQUE,
RCP/2025-26/001657,INV/2025-26/001959,6000,31-07-2025,BANK_TRANSFER,
RCP/2025-26/001658,INV/2025-26/001961,500,04-08-2025,UPI,
RCP/2025-26/001659,INV/2025-26/001962,1000,31-07-2025,CHEQUE,
RCP/2025-26/001660,INV/2025-26/001963,375,27-07-2025,ONLINE,
RCP/2025-26/001661,INV/2025-26/001964,375,27-01-2026,CASH,
RCP/2025-26/001662,INV/2025-26/001965,2500,19-07-2025,BANK_TRANSFER,
RCP/2025-26/001663,INV/2025-26/001966,2500,22-08-2025,CASH,
RCP/2025-26/001664,INV/2025-26/001967,2500,12-09-2025,BANK_TRANSFER,
RCP/2025-26/001665,INV/2025-26/001968,2500,13-10-2025,BANK_TRANSFER,
RCP/2025-26/001666,INV/2025-26/001969,2500,23-11-2025,CHEQUE,
RCP/2025-26/001667,INV/2025-26/001970,2500,16-12-2025,CHEQUE,
RCP/2025-26/001668,INV/2025-26/001971,2500,12-01-2026,ONLINE,
RCP/2025-26/001669,INV/2025-26/001972,2500,19-02-2026,ONLINE,
RCP/2025-26/001670,INV/2025-26/001973,2500,20-03-2026,BANK_TRANSFER,
RCP/2025-26/001671,INV/2025-26/001974,6000,02-08-2025,UPI,
RCP/2025-26/001672,INV/2025-26/001975,1000,06-08-2025,CHEQUE,
RCP/2025-26/001673,INV/2025-26/001976,500,06-08-2025,ONLINE,
RCP/2025-26/001674,INV/2025-26/001977,1000,29-07-2025,BANK_TRANSFER,
RCP/2025-26/001675,INV/2025-26/001979,375,16-01-2026,ONLINE,
RCP/2025-26/001676,INV/2025-26/001980,2500,13-07-2025,UPI,
RCP/2025-26/001677,INV/2025-26/001981,2500,23-08-2025,ONLINE,
RCP/2025-26/001678,INV/2025-26/001982,2500,21-09-2025,CHEQUE,
RCP/2025-26/001679,INV/2025-26/001983,2500,16-10-2025,CASH,
RCP/2025-26/001680,INV/2025-26/001984,2500,19-11-2025,BANK_TRANSFER,
RCP/2025-26/001681,INV/2025-26/001985,2500,19-12-2025,BANK_TRANSFER,
RCP/2025-26/001682,INV/2025-26/001986,2500,20-01-2026,CASH,
RCP/2025-26/001683,INV/2025-26/001987,2500,20-02-2026,BANK_TRANSFER,
RCP/2025-26/001684,INV/2025-26/001988,2500,10-03-2026,UPI,
RCP/2025-26/001685,INV/2025-26/001989,6000,01-08-2025,ONLINE,
RCP/2025-26/001686,INV/2025-26/001991,500,26-07-2025,ONLINE,
RCP/2025-26/001687,INV/2025-26/001992,1000,05-08-2025,CHEQUE,
RCP/2025-26/001688,INV/2025-26/001994,375,29-01-2026,CASH,
RCP/2025-26/001689,INV/2025-26/001995,2500,19-07-2025,CHEQUE,
RCP/2025-26/001690,INV/2025-26/001996,2500,20-08-2025,CHEQUE,
RCP/2025-26/001691,INV/2025-26/001997,2500,16-09-2025,CHEQUE,
RCP/2025-26/001692,INV/2025-26/001998,2500,21-10-2025,CASH,
RCP/2025-26/001693,INV/2025-26/002000,2500,10-12-2025,BANK_TRANSFER,
RCP/2025-26/001694,INV/2025-26/002002,2500,15-02-2026,CHEQUE,
RCP/2025-26/001695,INV/2025-26/002003,2500,15-03-2026,CHEQUE,
RCP/2025-26/001696,INV/2025-26/002004,6000,31-07-2025,BANK_TRANSFER,
RCP/2025-26/001697,INV/2025-26/002005,1000,30-07-2025,ONLINE,
RCP/2025-26/001698,INV/2025-26/002006,500,29-07-2025,BANK_TRANSFER,
RCP/2025-26/001699,INV/2025-26/002007,1000,31-07-2025,UPI,
RCP/2025-26/001700,INV/2025-26/002008,375,27-07-2025,CASH,
RCP/2025-26/001701,INV/2025-26/002009,375,17-01-2026,UPI,
RCP/2025-26/001702,INV/2025-26/002011,2500,10-08-2025,ONLINE,
RCP/2025-26/001703,INV/2025-26/002013,2500,20-10-2025,ONLINE,
RCP/2025-26/001704,INV/2025-26/002014,2500,19-11-2025,BANK_TRANSFER,
RCP/2025-26/001705,INV/2025-26/002015,2500,13-12-2025,CHEQUE,
RCP/2025-26/001706,INV/2025-26/002016,2500,14-01-2026,UPI,
RCP/2025-26/001707,INV/2025-26/002017,2500,24-02-2026,ONLINE,
RCP/2025-26/001708,INV/2025-26/002018,2500,13-03-2026,CASH,
RCP/2025-26/001709,INV/2025-26/002019,6000,23-07-2025,CHEQUE,
RCP/2025-26/001710,INV/2025-26/002021,500,23-07-2025,CASH,
RCP/2025-26/001711,INV/2025-26/002022,1000,31-07-2025,CASH,
RCP/2025-26/001712,INV/2025-26/002023,375,31-07-2025,UPI,
RCP/2025-26/001713,INV/2025-26/002024,375,22-01-2026,BANK_TRANSFER,
RCP/2025-26/001714,INV/2025-26/002025,2500,20-07-2025,ONLINE,
RCP/2025-26/001715,INV/2025-26/002026,2500,18-08-2025,UPI,
RCP/2025-26/001716,INV/2025-26/002027,2500,13-09-2025,CASH,
RCP/2025-26/001717,INV/2025-26/002029,2500,13-11-2025,UPI,
RCP/2025-26/001718,INV/2025-26/002030,2500,20-12-2025,BANK_TRANSFER,
RCP/2025-26/001719,INV/2025-26/002031,2500,19-01-2026,CHEQUE,
RCP/2025-26/001720,INV/2025-26/002032,2500,12-02-2026,BANK_TRANSFER,
RCP/2025-26/001721,INV/2025-26/002033,2500,20-03-2026,CHEQUE,
RCP/2025-26/001722,INV/2025-26/002034,6000,26-07-2025,CASH,
RCP/2025-26/001723,INV/2025-26/002035,1000,23-07-2025,CASH,
RCP/2025-26/001724,INV/2025-26/002036,500,24-07-2025,ONLINE,
RCP/2025-26/001725,INV/2025-26/002037,1000,05-08-2025,CHEQUE,
RCP/2025-26/001726,INV/2025-26/002038,375,01-08-2025,UPI,
RCP/2025-26/001727,INV/2025-26/002039,375,18-01-2026,ONLINE,
RCP/2025-26/001728,INV/2025-26/002040,2500,12-07-2025,ONLINE,
RCP/2025-26/001729,INV/2025-26/002041,2500,19-08-2025,ONLINE,
RCP/2025-26/001730,INV/2025-26/002042,2500,17-09-2025,UPI,
RCP/2025-26/001731,INV/2025-26/002044,2500,21-11-2025,ONLINE,
