admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
89,Unit Test 2,HINUKG,100,89.6,A,15-12-2025,2025-26
89,Unit Test 2,ENGUKG,100,62.2,B,15-12-2025,2025-26
89,Unit Test 2,ARTUKG,50,47.5,A+,15-12-2025,2025-26
89,Unit Test 2,MATHUKG,100,63.9,B,15-12-2025,2025-26
89,Unit Test 2,URDUKG,100,85.6,A,15-12-2025,2025-26
89,Unit Test 2,EVSUKG,100,89.5,A,15-12-2025,2025-26
89,Final,EVSUKG,100,65.5,B,10-03-2026,2025-26
89,Final,ENGUKG,100,31.3,F,10-03-2026,2025-26
89,Final,HINUKG,100,88.1,A,10-03-2026,2025-26
90,Unit Test 1,MATHUKG,100,36.9,F,25-08-2025,2025-26
90,Unit Test 1,EVSUKG,100,99.4,A+,25-08-2025,2025-26
90,Unit Test 1,URDUKG,100,75.9,B+,25-08-2025,2025-26
90,Unit Test 1,HINUKG,100,74.5,B+,25-08-2025,2025-26
90,Midterm,EVSUKG,100,95.3,A+,15-10-2025,2025-26
90,Midterm,URDUKG,100,76.5,B+,15-10-2025,2025-26
90,Midterm,HINUKG,100,55.4,C,15-10-2025,2025-26
90,Unit Test 2,ARTUKG,50,49.5,A+,15-12-2025,2025-26
90,Unit Test 2,ENGUKG,100,35.4,F,15-12-2025,2025-26
90,Unit Test 2,MATHUKG,100,67.6,B,15-12-2025,2025-26
90,Unit Test 2,URDUKG,100,97.7,A+,15-12-2025,2025-26
90,Final,URDUKG,100,42.6,D,10-03-2026,2025-26
90,Final,ARTUKG,50,40.6,A,10-03-2026,2025-26
90,Final,EVSUKG,100,65.6,B,10-03-2026,2025-26
91,Unit Test 1,MATHUKG,100,88.8,A,25-08-2025,2025-26
91,Unit Test 1,ARTUKG,50,45.0,A+,25-08-2025,2025-26
91,Unit Test 1,ENGUKG,100,96.4,A+,25-08-2025,2025-26
91,Midterm,ARTUKG,50,40.0,A,15-10-2025,2025-26
91,Midterm,URDUKG,100,76.9,B+,15-10-2025,2025-26
91,Midterm,HINUKG,100,63.1,B,15-10-2025,2025-26
91,Midterm,EVSUKG,100,46.9,D,15-10-2025,2025-26
91,Unit Test 2,EVSUKG,100,70.7,B+,15-12-2025,2025-26
91,Unit Test 2,URDUKG,100,66.5,B,15-12-2025,2025-26
91,Unit Test 2,ARTUKG,50,26.7,C,15-12-2025,2025-26
91,Unit Test 2,HINUKG,100,31.3,F,15-12-2025,2025-26
91,Final,HINUKG,100,31.9,F,10-03-2026,2025-26
91,Final,URDUKG,100,94.3,A+,10-03-2026,2025-26
91,Final,ARTUKG,50,30.9,B,10-03-2026,2025-26
91,Final,ENGUKG,100,65.8,B,10-03-2026,2025-26
91,Final,MATHUKG,100,58.6,C,10-03-2026,2025-26
92,Unit Test 1,MATHUKG,100,53.5,C,25-08-2025,2025-26
92,Unit Test 1,URDUKG,100,30.8,F,25-08-2025,2025-26
92,Unit Test 1,ARTUKG,50,40.4,A,25-08-2025,2025-26
92,Unit Test 1,ENGUKG,100,79.0,B+,25-08-2025,2025-26
92,Unit Test 1,HINUKG,100,74.8,B+,25-08-2025,2025-26
92,Unit Test 1,EVSUKG,100,59.6,C,25-08-2025,2025-26
92,Midterm,HINUKG,100,78.9,B+,15-10-2025,2025-26
92,Midterm,URDUKG,100,36.5,F,15-10-2025,2025-26
92,Midterm,MATHUKG,100,87.6,A,15-10-2025,2025-26
92,Midterm,EVSUKG,100,49.0,D,15-10-2025,2025-26
92,Midterm,ARTUKG,50,39.4,B+,15-10-2025,2025-26
92,Midterm,ENGUKG,100,62.0,B,15-10-2025,2025-26
92,Unit Test 2,ARTUKG,50,42.0,A,15-12-2025,2025-26
92,Unit Test 2,URDUKG,100,25.0,F,15-12-2025,2025-26
92,Unit Test 2,EVSUKG,100,73.3,B+,15-12-2025,2025-26
92,Final,EVSUKG,100,74.8,B+,10-03-2026,2025-26
92,Final,ENGUKG,100,90.1,A+,10-03-2026,2025-26
92,Final,ARTUKG,50,43.9,A,10-03-2026,2025-26
92,Final,URDUKG,100,54.3,C,10-03-2026,2025-26
93,Unit Test 1,URD1,100,46.0,D,25-08-2025,2025-26
93,Unit Test 1,PE1,50,38.5,B+,25-08-2025,2025-26
93,Unit Test 1,SST1,100,83.4,A,25-08-2025,2025-26
93,Unit Test 1,HIN1,100,50.7,C,25-08-2025,2025-26
93,Unit Test 1,ENG1,100,53.1,C,25-08-2025,2025-26
93,Unit Test 1,CS1,50,31.3,B,25-08-2025,2025-26
93,Unit Test 1,SCI1,100,95.1,A+,25-08-2025,2025-26
93,Unit Test 1,MATH1,100,54.5,C,25-08-2025,2025-26
93,Midterm,CS1,50,40.8,A,15-10-2025,2025-26
93,Midterm,MATH1,100,35.0,F,15-10-2025,2025-26
93,Midterm,PE1,50,38.3,B+,15-10-2025,2025-26
93,Midterm,SCI1,100,68.2,B,15-10-2025,2025-26
93,Midterm,HIN1,100,45.2,D,15-10-2025,2025-26
93,Midterm,ENG1,100,54.4,C,15-10-2025,2025-26
93,Midterm,SST1,100,90.0,A+,15-10-2025,2025-26
93,Unit Test 2,MATH1,100,44.6,D,15-12-2025,2025-26
93,Unit Test 2,SCI1,100,76.3,B+,15-12-2025,2025-26
93,Unit Test 2,SST1,100,93.7,A+,15-12-2025,2025-26
93,Unit Test 2,PE1,50,29.7,C,15-12-2025,2025-26
93,Final,PE1,50,49.2,A+,10-03-2026,2025-26
93,Final,MATH1,100,37.9,F,10-03-2026,2025-26
93,Final,SCI1,100,96.0,A+,10-03-2026,2025-26
93,Final,SST1,100,41.6,D,10-03-2026,2025-26
93,Final,CS1,50,42.4,A,10-03-2026,2025-26
94,Unit Test 1,URD1,100,67.0,B,25-08-2025,2025-26
94,Unit Test 1,ENG1,100,54.3,C,25-08-2025,2025-26
94,Unit Test 1,MATH1,100,52.4,C,25-08-2025,2025-26
94,Unit Test 1,HIN1,100,96.4,A+,25-08-2025,2025-26
94,Unit Test 1,CS1,50,37.2,B+,25-08-2025,2025-26
94,Midterm,CS1,50,40.2,A,15-10-2025,2025-26
94,Midterm,PE1,50,43.9,A,15-10-2025,2025-26
94,Midterm,HIN1,100,83.0,A,15-10-2025,2025-26
94,Midterm,SCI1,100,46.5,D,15-10-2025,2025-26
94,Midterm,ENG1,100,44.6,D,15-10-2025,2025-26
94,Unit Test 2,SST1,100,71.7,B+,15-12-2025,2025-26
94,Unit Test 2,SCI1,100,90.8,A+,15-12-2025,2025-26
94,Unit Test 2,URD1,100,92.0,A+,15-12-2025,2025-26
94,Final,MATH1,100,39.9,F,10-03-2026,2025-26
94,Final,CS1,50,45.8,A+,10-03-2026,2025-26
94,Final,ENG1,100,50.0,C,10-03-2026,2025-26
94,Final,SST1,100,42.7,D,10-03-2026,2025-26
94,Final,HIN1,100,84.5,A,10-03-2026,2025-26
94,Final,URD1,100,31.5,F,10-03-2026,2025-26
94,Final,SCI1,100,52.3,C,10-03-2026,2025-26
95,Unit Test 1,HIN1,100,49.5,D,25-08-2025,2025-26
95,Unit Test 1,ENG1,100,49.6,D,25-08-2025,2025-26
95,Unit Test 1,SCI1,100,33.0,F,25-08-2025,2025-26
95,Unit Test 1,URD1,100,79.7,B+,25-08-2025,2025-26
95,Unit Test 1,SST1,100,52.5,C,25-08-2025,2025-26
95,Unit Test 1,CS1,50,47.2,A+,25-08-2025,2025-26
95,Midterm,PE1,50,36.2,B+,15-10-2025,2025-26
95,Midterm,URD1,100,48.8,D,15-10-2025,2025-26
95,Midterm,HIN1,100,26.2,F,15-10-2025,2025-26
95,Midterm,ENG1,100,71.6,B+,15-10-2025,2025-26
95,Midterm,MATH1,100,96.5,A+,15-10-2025,2025-26
95,Midterm,SST1,100,36.2,F,15-10-2025,2025-26
95,Unit Test 2,MATH1,100,71.2,B+,15-12-2025,2025-26
95,Unit Test 2,SCI1,100,96.1,A+,15-12-2025,2025-26
95,Unit Test 2,ENG1,100,34.2,F,15-12-2025,2025-26
95,Unit Test 2,URD1,100,69.4,B,15-12-2025,2025-26
95,Unit Test 2,CS1,50,36.8,B+,15-12-2025,2025-26
95,Unit Test 2,HIN1,100,29.5,F,15-12-2025,2025-26
95,Unit Test 2,PE1,50,43.3,A,15-12-2025,2025-26
95,Unit Test 2,SST1,100,34.9,F,15-12-2025,2025-26
95,Final,ENG1,100,64.5,B,10-03-2026,2025-26
95,Final,SCI1,100,89.2,A,10-03-2026,2025-26
95,Final,CS1,50,33.7,B,10-03-2026,2025-26
95,Final,MATH1,100,37.2,F,10-03-2026,2025-26
95,Final,HIN1,100,35.3,F,10-03-2026,2025-26
95,Final,URD1,100,49.8,D,10-03-2026,2025-26
96,Unit Test 1,CS1,50,38.5,B+,25-08-2025,2025-26
96,Unit Test 1,ENG1,100,46.0,D,25-08-2025,2025-26
96,Unit Test 1,SCI1,100,89.7,A,25-08-2025,2025-26
96,Unit Test 1,HIN1,100,35.4,F,25-08-2025,2025-26
96,Unit Test 1,SST1,100,78.0,B+,25-08-2025,2025-26
96,Unit Test 1,MATH1,100,63.3,B,25-08-2025,2025-26
96,Midterm,HIN1,100,38.3,F,15-10-2025,2025-26
96,Midterm,PE1,50,28.2,C,15-10-2025,2025-26
96,Midterm,URD1,100,96.9,A+,15-10-2025,2025-26
96,Midterm,SCI1,100,93.3,A+,15-10-2025,2025-26
96,Midterm,SST1,100,97.6,A+,15-10-2025,2025-26
96,Midterm,MATH1,100,85.9,A,15-10-2025,2025-26
96,Midterm,CS1,50,35.7,B+,15-10-2025,2025-26
96,Midterm,ENG1,100,49.9,D,15-10-2025,2025-26
96,Unit Test 2,ENG1,100,85.1,A,15-12-2025,2025-26
96,Unit Test 2,PE1,50,34.3,B,15-12-2025,2025-26
96,Unit Test 2,CS1,50,30.7,B,15-12-2025,2025-26
96,Unit Test 2,MATH1,100,73.6,B+,15-12-2025,2025-26
96,Final,MATH1,100,84.9,A,10-03-2026,2025-26
96,Final,PE1,50,46.7,A+,10-03-2026,2025-26
96,Final,CS1,50,26.7,C,10-03-2026,2025-26
96,Final,ENG1,100,25.4,F,10-03-2026,2025-26
97,Unit Test 1,PE1,50,38.9,B+,25-08-2025,2025-26
97,Unit Test 1,ENG1,100,38.7,F,25-08-2025,2025-26
97,Unit Test 1,HIN1,100,32.5,F,25-08-2025,2025-26
97,Unit Test 1,MATH1,100,47.7,D,25-08-2025,2025-26
97,Unit Test 1,SST1,100,88.8,A,25-08-2025,2025-26
97,Midterm,CS1,50,49.1,A+,15-10-2025,2025-26
97,Midterm,SST1,100,76.8,B+,15-10-2025,2025-26
97,Midterm,HIN1,100,95.2,A+,15-10-2025,2025-26
97,Midterm,URD1,100,56.7,C,15-10-2025,2025-26
97,Midterm,PE1,50,47.5,A+,15-10-2025,2025-26
97,Midterm,ENG1,100,84.2,A,15-10-2025,2025-26
97,Midterm,MATH1,100,79.0,B+,15-10-2025,2025-26
97,Unit Test 2,CS1,50,34.2,B,15-12-2025,2025-26
97,Unit Test 2,MATH1,100,63.6,B,15-12-2025,2025-26
97,Unit Test 2,URD1,100,80.4,A,15-12-2025,2025-26
97,Unit Test 2,ENG1,100,37.6,F,15-12-2025,2025-26
97,Unit Test 2,PE1,50,34.2,B,15-12-2025,2025-26
97,Final,MATH1,100,78.1,B+,10-03-2026,2025-26
97,Final,HIN1,100,85.6,A,10-03-2026,2025-26
97,Final,PE1,50,27.6,C,10-03-2026,2025-26
97,Final,URD1,100,35.0,F,10-03-2026,2025-26
98,Unit Test 1,SCI1,100,35.7,F,25-08-2025,2025-26
98,Unit Test 1,MATH1,100,88.1,A,25-08-2025,2025-26
98,Unit Test 1,HIN1,100,25.5,F,25-08-2025,2025-26
98,Midterm,MATH1,100,64.0,B,15-10-2025,2025-26
98,Midterm,ENG1,100,56.2,C,15-10-2025,2025-26
98,Midterm,SST1,100,61.7,B,15-10-2025,2025-26
98,Midterm,CS1,50,30.1,B,15-10-2025,2025-26
98,Midterm,HIN1,100,66.5,B,15-10-2025,2025-26
98,Unit Test 2,ENG1,100,63.9,B,15-12-2025,2025-26
98,Unit Test 2,HIN1,100,31.5,F,15-12-2025,2025-26
98,Unit Test 2,MATH1,100,59.2,C,15-12-2025,2025-26
98,Unit Test 2,SST1,100,84.0,A,15-12-2025,2025-26
98,Unit Test 2,CS1,50,47.5,A+,15-12-2025,2025-26
98,Final,PE1,50,28.4,C,10-03-2026,2025-26
98,Final,SCI1,100,36.6,F,10-03-2026,2025-26
98,Final,CS1,50,39.3,B+,10-03-2026,2025-26
98,Final,URD1,100,27.5,F,10-03-2026,2025-26
98,Final,HIN1,100,35.7,F,10-03-2026,2025-26
98,Final,MATH1,100,31.8,F,10-03-2026,2025-26
99,Unit Test 1,PE1,50,26.3,C,25-08-2025,2025-26
99,Unit Test 1,SST1,100,90.2,A+,25-08-2025,2025-26
99,Unit Test 1,URD1,100,78.9,B+,25-08-2025,2025-26
99,Unit Test 1,HIN1,100,97.0,A+,25-08-2025,2025-26
99,Unit Test 1,MATH1,100,73.4,B+,25-08-2025,2025-26
99,Unit Test 1,SCI1,100,38.2,F,25-08-2025,2025-26
99,Unit Test 1,ENG1,100,59.3,C,25-08-2025,2025-26
99,Unit Test 1,CS1,50,30.4,B,25-08-2025,2025-26
99,Midterm,SST1,100,49.4,D,15-10-2025,2025-26
99,Midterm,HIN1,100,37.9,F,15-10-2025,2025-26
99,Midterm,URD1,100,68.2,B,15-10-2025,2025-26
99,Midterm,CS1,50,39.2,B+,15-10-2025,2025-26
99,Midterm,MATH1,100,71.1,B+,15-10-2025,2025-26
99,Midterm,ENG1,100,80.6,A,15-10-2025,2025-26
99,Unit Test 2,MATH1,100,74.3,B+,15-12-2025,2025-26
99,Unit Test 2,URD1,100,68.9,B,15-12-2025,2025-26
99,Unit Test 2,SST1,100,73.0,B+,15-12-2025,2025-26
99,Unit Test 2,SCI1,100,42.7,D,15-12-2025,2025-26
99,Final,SCI1,100,84.2,A,10-03-2026,2025-26
99,Final,MATH1,100,89.2,A,10-03-2026,2025-26
99,Final,CS1,50,38.5,B+,10-03-2026,2025-26
99,Final,PE1,50,33.0,B,10-03-2026,2025-26
99,Final,HIN1,100,95.5,A+,10-03-2026,2025-26
99,Final,SST1,100,45.0,D,10-03-2026,2025-26
99,Final,ENG1,100,34.2,F,10-03-2026,2025-26
100,Unit Test 1,PE1,50,31.2,B,25-08-2025,2025-26
100,Unit Test 1,URD1,100,26.5,F,25-08-2025,2025-26
100,Unit Test 1,CS1,50,33.3,B,25-08-2025,2025-26
100,Unit Test 1,SST1,100,89.9,A,25-08-2025,2025-26
100,Unit Test 1,MATH1,100,68.3,B,25-08-2025,2025-26
100,Unit Test 1,ENG1,100,96.5,A+,25-08-2025,2025-26
100,Unit Test 1,HIN1,100,62.4,B,25-08-2025,2025-26
100,Unit Test 1,SCI1,100,78.7,B+,25-08-2025,2025-26
100,Midterm,SCI1,100,86.9,A,15-10-2025,2025-26
100,Midterm,SST1,100,89.5,A,15-10-2025,2025-26
100,Midterm,HIN1,100,57.9,C,15-10-2025,2025-26
100,Unit Test 2,SCI1,100,29.2,F,15-12-2025,2025-26
100,Unit Test 2,SST1,100,43.5,D,15-12-2025,2025-26
100,Unit Test 2,ENG1,100,92.6,A+,15-12-2025,2025-26
100,Unit Test 2,MATH1,100,60.1,B,15-12-2025,2025-26
100,Final,PE1,50,28.5,C,10-03-2026,2025-26
100,Final,URD1,100,96.3,A+,10-03-2026,2025-26
100,Final,ENG1,100,95.9,A+,10-03-2026,2025-26
100,Final,MATH1,100,63.9,B,10-03-2026,2025-26
100,Final,SST1,100,34.8,F,10-03-2026,2025-26
100,Final,SCI1,100,27.1,F,10-03-2026,2025-26
100,Final,HIN1,100,75.6,B+,10-03-2026,2025-26
101,Unit Test 1,SCI1,100,54.8,C,25-08-2025,2025-26
101,Unit Test 1,CS1,50,44.8,A,25-08-2025,2025-26
101,Unit Test 1,PE1,50,46.6,A+,25-08-2025,2025-26
101,Midterm,SST1,100,70.5,B+,15-10-2025,2025-26
101,Midterm,MATH1,100,95.5,A+,15-10-2025,2025-26
101,Midterm,ENG1,100,91.4,A+,15-10-2025,2025-26
101,Midterm,URD1,100,63.9,B,15-10-2025,2025-26
101,Midterm,SCI1,100,62.9,B,15-10-2025,2025-26
101,Midterm,PE1,50,39.2,B+,15-10-2025,2025-26
101,Midterm,CS1,50,33.7,B,15-10-2025,2025-26
101,Unit Test 2,URD1,100,38.8,F,15-12-2025,2025-26
101,Unit Test 2,PE1,50,40.9,A,15-12-2025,2025-26
101,Unit Test 2,HIN1,100,54.6,C,15-12-2025,2025-26
101,Unit Test 2,SCI1,100,29.6,F,15-12-2025,2025-26
101,Final,SST1,100,98.3,A+,10-03-2026,2025-26
101,Final,ENG1,100,42.7,D,10-03-2026,2025-26
101,Final,SCI1,100,54.1,C,10-03-2026,2025-26
102,Unit Test 1,URD1,100,30.0,F,25-08-2025,2025-26
102,Unit Test 1,ENG1,100,87.6,A,25-08-2025,2025-26
102,Unit Test 1,SST1,100,37.2,F,25-08-2025,2025-26
102,Midterm,MATH1,100,37.6,F,15-10-2025,2025-26
102,Midterm,ENG1,100,94.5,A+,15-10-2025,2025-26
102,Midterm,PE1,50,48.5,A+,15-10-2025,2025-26
102,Midterm,HIN1,100,81.2,A,15-10-2025,2025-26
102,Unit Test 2,ENG1,100,70.9,B+,15-12-2025,2025-26
102,Unit Test 2,PE1,50,29.9,C,15-12-2025,2025-26
102,Unit Test 2,SCI1,100,25.4,F,15-12-2025,2025-26
102,Unit Test 2,MATH1,100,56.2,C,15-12-2025,2025-26
102,Unit Test 2,SST1,100,60.3,B,15-12-2025,2025-26
102,Unit Test 2,HIN1,100,40.8,D,15-12-2025,2025-26
102,Unit Test 2,CS1,50,39.8,B+,15-12-2025,2025-26
102,Unit Test 2,URD1,100,32.0,F,15-12-2025,2025-26
102,Final,SCI1,100,72.5,B+,10-03-2026,2025-26
102,Final,SST1,100,79.9,B+,10-03-2026,2025-26
102,Final,ENG1,100,33.7,F,10-03-2026,2025-26
103,Unit Test 1,MATH1,100,55.8,C,25-08-2025,2025-26
103,Unit Test 1,CS1,50,43.8,A,25-08-2025,2025-26
103,Unit Test 1,URD1,100,35.5,F,25-08-2025,2025-26
103,Unit Test 1,SST1,100,33.6,F,25-08-2025,2025-26
103,Midterm,MATH1,100,28.1,F,15-10-2025,2025-26
103,Midterm,ENG1,100,71.3,B+,15-10-2025,2025-26
103,Midterm,CS1,50,25.8,C,15-10-2025,2025-26
103,Midterm,SST1,100,35.2,F,15-10-2025,2025-26
103,Midterm,HIN1,100,50.7,C,15-10-2025,2025-26
103,Midterm,URD1,100,80.7,A,15-10-2025,2025-26
103,Midterm,SCI1,100,64.7,B,15-10-2025,2025-26
103,Midterm,PE1,50,35.9,B+,15-10-2025,2025-26
103,Unit Test 2,SST1,100,27.8,F,15-12-2025,2025-26
103,Unit Test 2,HIN1,100,67.9,B,15-12-2025,2025-26
103,Unit Test 2,URD1,100,57.4,C,15-12-2025,2025-26
103,Unit Test 2,MATH1,100,50.3,C,15-12-2025,2025-26
103,Final,ENG1,100,36.2,F,10-03-2026,2025-26
103,Final,URD1,100,83.9,A,10-03-2026,2025-26
103,Final,MATH1,100,38.2,F,10-03-2026,2025-26
103,Final,SST1,100,31.8,F,10-03-2026,2025-26
103,Final,SCI1,100,26.7,F,10-03-2026,2025-26
103,Final,HIN1,100,66.9,B,10-03-2026,2025-26
103,Final,PE1,50,34.9,B,10-03-2026,2025-26
104,Unit Test 1,SCI1,100,69.7,B,25-08-2025,2025-26
104,Unit Test 1,PE1,50,34.4,B,25-08-2025,2025-26
104,Unit Test 1,ENG1,100,26.3,F,25-08-2025,2025-26
104,Unit Test 1,HIN1,100,86.7,A,25-08-2025,2025-26
104,Unit Test 1,CS1,50,29.8,C,25-08-2025,2025-26
104,Unit Test 1,URD1,100,88.5,A,25-08-2025,2025-26
104,Unit Test 1,SST1,100,99.6,A+,25-08-2025,2025-26
104,Midterm,CS1,50,42.9,A,15-10-2025,2025-26
104,Midterm,PE1,50,39.2,B+,15-10-2025,2025-26
104,Midterm,ENG1,100,50.9,C,15-10-2025,2025-26
104,Midterm,URD1,100,83.4,A,15-10-2025,2025-26
104,Midterm,MATH1,100,68.8,B,15-10-2025,2025-26
104,Unit Test 2,MATH1,100,33.9,F,15-12-2025,2025-26
104,Unit Test 2,PE1,50,31.9,B,15-12-2025,2025-26
104,Unit Test 2,SST1,100,56.8,C,15-12-2025,2025-26
104,Final,URD1,100,82.2,A,10-03-2026,2025-26
104,Final,HIN1,100,34.8,F,10-03-2026,2025-26
104,Final,SCI1,100,88.5,A,10-03-2026,2025-26
104,Final,SST1,100,44.5,D,10-03-2026,2025-26
104,Final,PE1,50,26.9,C,10-03-2026,2025-26
105,Unit Test 1,SCI1,100,71.1,B+,25-08-2025,2025-26
105,Unit Test 1,ENG1,100,60.9,B,25-08-2025,2025-26
105,Unit Test 1,MATH1,100,66.8,B,25-08-2025,2025-26
105,Unit Test 1,SST1,100,45.8,D,25-08-2025,2025-26
105,Unit Test 1,CS1,50,29.2,C,25-08-2025,2025-26
105,Unit Test 1,URD1,100,71.5,B+,25-08-2025,2025-26
105,Unit Test 1,HIN1,100,58.2,C,25-08-2025,2025-26
105,Unit Test 1,PE1,50,43.0,A,25-08-2025,2025-26
105,Midterm,CS1,50,25.6,C,15-10-2025,2025-26
105,Midterm,SST1,100,42.1,D,15-10-2025,2025-26
105,Midterm,HIN1,100,34.5,F,15-10-2025,2025-26
105,Unit Test 2,MATH1,100,87.1,A,15-12-2025,2025-26
105,Unit Test 2,SCI1,100,76.3,B+,15-12-2025,2025-26
105,Unit Test 2,CS1,50,41.1,A,15-12-2025,2025-26
105,Unit Test 2,URD1,100,41.6,D,15-12-2025,2025-26
105,Unit Test 2,PE1,50,42.8,A,15-12-2025,2025-26
105,Final,ENG1,100,71.2,B+,10-03-2026,2025-26
105,Final,MATH1,100,93.1,A+,10-03-2026,2025-26
105,Final,PE1,50,35.1,B+,10-03-2026,2025-26
105,Final,URD1,100,62.2,B,10-03-2026,2025-26
105,Final,HIN1,100,93.6,A+,10-03-2026,2025-26
106,Unit Test 1,PE1,50,34.3,B,25-08-2025,2025-26
106,Unit Test 1,SCI1,100,56.9,C,25-08-2025,2025-26
106,Unit Test 1,SST1,100,37.9,F,25-08-2025,2025-26
106,Unit Test 1,CS1,50,31.2,B,25-08-2025,2025-26
106,Unit Test 1,ENG1,100,61.0,B,25-08-2025,2025-26
106,Unit Test 1,MATH1,100,33.0,F,25-08-2025,2025-26
106,Unit Test 1,HIN1,100,87.8,A,25-08-2025,2025-26
106,Unit Test 1,URD1,100,43.8,D,25-08-2025,2025-26
106,Midterm,ENG1,100,84.8,A,15-10-2025,2025-26
106,Midterm,PE1,50,37.9,B+,15-10-2025,2025-26
106,Midterm,CS1,50,26.0,C,15-10-2025,2025-26
106,Midterm,HIN1,100,27.0,F,15-10-2025,2025-26
106,Midterm,URD1,100,93.4,A+,15-10-2025,2025-26
106,Midterm,SST1,100,84.4,A,15-10-2025,2025-26
106,Unit Test 2,SST1,100,37.1,F,15-12-2025,2025-26
106,Unit Test 2,ENG1,100,63.7,B,15-12-2025,2025-26
106,Unit Test 2,PE1,50,38.6,B+,15-12-2025,2025-26
106,Unit Test 2,URD1,100,63.8,B,15-12-2025,2025-26
106,Unit Test 2,SCI1,100,85.9,A,15-12-2025,2025-26
106,Unit Test 2,CS1,50,41.8,A,15-12-2025,2025-26
106,Unit Test 2,MATH1,100,58.6,C,15-12-2025,2025-26
106,Final,ENG1,100,98.1,A+,10-03-2026,2025-26
106,Final,CS1,50,42.6,A,10-03-2026,2025-26
106,Final,URD1,100,59.8,C,10-03-2026,2025-26
106,Final,PE1,50,29.9,C,10-03-2026,2025-26
107,Unit Test 1,CS1,50,31.2,B,25-08-2025,2025-26
107,Unit Test 1,SST1,100,59.6,C,25-08-2025,2025-26
107,Unit Test 1,ENG1,100,42.2,D,25-08-2025,2025-26
107,Midterm,ENG1,100,52.1,C,15-10-2025,2025-26
107,Midterm,CS1,50,38.3,B+,15-10-2025,2025-26
107,Midterm,SCI1,100,45.7,D,15-10-2025,2025-26
107,Unit Test 2,SST1,100,77.8,B+,15-12-2025,2025-26
107,Unit Test 2,CS1,50,25.6,C,15-12-2025,2025-26
107,Unit Test 2,PE1,50,39.1,B+,15-12-2025,2025-26
107,Unit Test 2,MATH1,100,38.6,F,15-12-2025,2025-26
107,Unit Test 2,ENG1,100,64.9,B,15-12-2025,2025-26
107,Final,URD1,100,40.3,D,10-03-2026,2025-26
107,Final,SST1,100,67.1,B,10-03-2026,2025-26
107,Final,CS1,50,33.3,B,10-03-2026,2025-26
107,Final,PE1,50,50.0,A+,10-03-2026,2025-26
107,Final,SCI1,100,85.3,A,10-03-2026,2025-26
107,Final,MATH1,100,83.3,A,10-03-2026,2025-26
107,Final,ENG1,100,70.5,B+,10-03-2026,2025-26
108,Unit Test 1,PE1,50,35.9,B+,25-08-2025,2025-26
108,Unit Test 1,SCI1,100,36.2,F,25-08-2025,2025-26
108,Unit Test 1,SST1,100,51.5,C,25-08-2025,2025-26
108,Unit Test 1,URD1,100,29.8,F,25-08-2025,2025-26
108,Midterm,SCI1,100,27.4,F,15-10-2025,2025-26
108,Midterm,URD1,100,98.5,A+,15-10-2025,2025-26
108,Midterm,SST1,100,55.2,C,15-10-2025,2025-26
108,Midterm,ENG1,100,56.9,C,15-10-2025,2025-26
108,Unit Test 2,URD1,100,84.6,A,15-12-2025,2025-26
108,Unit Test 2,PE1,50,26.3,C,15-12-2025,2025-26
108,Unit Test 2,HIN1,100,69.1,B,15-12-2025,2025-26
108,Unit Test 2,ENG1,100,75.0,B+,15-12-2025,2025-26
108,Unit Test 2,CS1,50,28.1,C,15-12-2025,2025-26
108,Final,ENG1,100,65.8,B,10-03-2026,2025-26
108,Final,PE1,50,48.5,A+,10-03-2026,2025-26
108,Final,URD1,100,30.1,F,10-03-2026,2025-26
108,Final,SCI1,100,78.6,B+,10-03-2026,2025-26
108,Final,MATH1,100,81.8,A,10-03-2026,2025-26
109,Unit Test 1,HIN1,100,83.8,A,25-08-2025,2025-26
109,Unit Test 1,PE1,50,26.1,C,25-08-2025,2025-26
109,Unit Test 1,ENG1,100,70.8,B+,25-08-2025,2025-26
109,Unit Test 1,SCI1,100,62.6,B,25-08-2025,2025-26
109,Unit Test 1,MATH1,100,85.6,A,25-08-2025,2025-26
109,Unit Test 1,CS1,50,32.4,B,25-08-2025,2025-26
109,Unit Test 1,URD1,100,87.3,A,25-08-2025,2025-26
109,Unit Test 1,SST1,100,86.6,A,25-08-2025,2025-26
109,Midterm,PE1,50,39.8,B+,15-10-2025,2025-26
109,Midterm,URD1,100,76.4,B+,15-10-2025,2025-26
109,Midterm,MATH1,100,86.0,A,15-10-2025,2025-26
109,Midterm,ENG1,100,53.7,C,15-10-2025,2025-26
109,Midterm,CS1,50,38.9,B+,15-10-2025,2025-26
109,Midterm,SST1,100,46.9,D,15-10-2025,2025-26
109,Unit Test 2,CS1,50,48.8,A+,15-12-2025,2025-26
109,Unit Test 2,ENG1,100,61.4,B,15-12-2025,2025-26
109,Unit Test 2,MATH1,100,67.8,B,15-12-2025,2025-26
109,Unit Test 2,URD1,100,43.6,D,15-12-2025,2025-26
109,Unit Test 2,SST1,100,87.3,A,15-12-2025,2025-26
109,Unit Test 2,HIN1,100,82.2,A,15-12-2025,2025-26
109,Final,SCI1,100,67.6,B,10-03-2026,2025-26
109,Final,MATH1,100,33.5,F,10-03-2026,2025-26
109,Final,URD1,100,70.8,B+,10-03-2026,2025-26
109,Final,HIN1,100,85.5,A,10-03-2026,2025-26
109,Final,PE1,50,26.7,C,10-03-2026,2025-26
